time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
1.958784762234884024e-04,1.435497872557240443e-07,-5.004700799934896265e-06,1.916987236190267341e+00,-5.690812366565519698e-01,3.222649630039266633e+00,-5.690818457818863640e-01,5.681916713325433163e-06,-5.690770113536418595e-01,-9.169805745734033176e-01,9.171659159577580933e-01,1.611324815015048317e+00
2.047003862562398987e-04,1.500780002089288579e-07,4.979398208370287266e-08,1.917000294328423671e+00,-5.690925949870566658e-01,3.222667040889882095e+00,-5.690939071548789530e-01,1.438408177620303276e-07,-5.690888352586043197e-01,-9.169970395242247330e-01,9.171806171514096384e-01,1.611333520440356049e+00
2.204034936861247603e-04,1.616982988643181555e-07,8.581553362041500529e-07,1.917001039798952755e+00,-5.690876679229275314e-01,3.222668034850573182e+00,-5.690868958490017393e-01,1.175834169801739339e-06,-5.690903661960514670e-01,-9.169960420140320645e-01,9.171798168976582621e-01,1.611334017420701592e+00
2.335865294797493069e-04,1.714537446398780358e-07,6.440614025581868603e-06,1.917012246371331496e+00,-5.690915483857407198e-01,3.222682976946855682e+00,-5.690918014292453142e-01,6.470665278306136536e-06,-5.690995705246477687e-01,-9.170091221384905067e-01,9.171926847189910692e-01,1.611341488468842620e+00
2.549054998075801835e-04,1.872297815233261404e-07,3.503973043767344911e-06,1.917008068097648898e+00,-5.690920729988115934e-01,3.222677405915361337e+00,-5.690933882134924238e-01,3.813993323886932281e-06,-5.690964264281522800e-01,-9.170085424745110236e-01,9.171918059684277535e-01,1.611338702953095892e+00
2.708537231150086712e-04,1.990314658970782444e-07,-4.866752414868689993e-06,1.916991959946952928e+00,-5.690954023665183437e-01,3.222655928381420232e+00,-5.690941327725587140e-01,4.895255772217074670e-06,-5.690906828371147252e-01,-9.169884877302085791e-01,9.171705648209304007e-01,1.611327964186125117e+00
2.803026980793594690e-04,2.060237068503522159e-07,3.603805721571913699e-06,1.917004017447593966e+00,-5.690863992932215787e-01,3.222672005048702548e+00,-5.690864646557530770e-01,3.973462649365777289e-06,-5.690958641143185615e-01,-9.170018674010622650e-01,9.171875933359920907e-01,1.611336002519766053e+00
2.877421050193593221e-04,2.115288675748712905e-07,-4.759619607636271460e-06,1.916995193009555676e+00,-5.690946360380425562e-01,3.222660239131492688e+00,-5.690950654423666544e-01,6.115494297257173708e-06,-5.690913966138519964e-01,-9.169959001446799096e-01,9.171765015209489835e-01,1.611330119561161567e+00
2.935852277178173288e-04,2.158527780479915990e-07,-5.629598473725241605e-06,1.916986679561951012e+00,-5.690938536006403536e-01,3.222648887868189593e+00,-5.690932708765255033e-01,6.268095085029323463e-06,-5.690842802738789175e-01,-9.169838832230037262e-01,9.171678637718628790e-01,1.611324443929509354e+00
3.013714041456893385e-04,2.216145481720438176e-07,3.350307573488549730e-06,1.917004356054994085e+00,-5.690976359285188080e-01,3.222672456525228490e+00,-5.690985117216568190e-01,3.323444354281660456e-06,-5.690940948117682030e-01,-9.170029321173994719e-01,9.171889877082261000e-01,1.611336228258029246e+00
3.108399913341377001e-04,2.286213021636348572e-07,-4.455243495724882374e-06,1.916994159531663522e+00,-5.691041843819655277e-01,3.222658861160990540e+00,-5.691041125975283554e-01,5.089146542388425344e-06,-5.690986774499448009e-01,-9.169986462546729777e-01,9.171805788947101634e-01,1.611329430575910049e+00
3.217003026096507297e-04,2.366579318996125060e-07,-7.634029674778403747e-06,1.916984305839596558e+00,-5.690996697063264165e-01,3.222645722905097543e+00,-5.690989465791446156e-01,7.975230442402446947e-06,-5.690952593055298436e-01,-9.169899045318353759e-01,9.171724757930359573e-01,1.611322861447963550e+00
3.308291443092526850e-04,2.434132742443032000e-07,5.419402565566366922e-06,1.917006300014500786e+00,-5.690926367384250284e-01,3.222675048471199677e+00,-5.690928610921031083e-01,6.076358903478995928e-06,-5.691005374195563515e-01,-9.170042538786526976e-01,9.171902743379398704e-01,1.611337524231014617e+00
