time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
4.941730085060642713e-06,3.557528734832192834e-09,-4.178376358525824171e-06,1.999993002872441306e+00,-5.222714360026367020e-01,3.333323983966727244e+00,-5.745816947727931945e-01,4.485190284648156144e-06,-5.745833732162726193e-01,-9.928735380683929579e-01,1.000191628820906509e+00,1.666661991978363622e+00
6.233022441260392180e-06,4.367873347895282737e-09,-4.562281647326625592e-06,1.999991936690731054e+00,-5.686454338791754326e-01,3.333322562391134891e+00,-5.915039299989646171e-01,4.854820870284763356e-06,-5.915046934172389914e-01,-9.980382093333683979e-01,1.000190434434477860e+00,1.666661281190567445e+00
7.834169753863704424e-06,5.311498717896501412e-09,-5.024880625537199596e-06,1.999990868766475804e+00,-5.906428163841281886e-01,3.333321138492148616e+00,-5.979112172528100455e-01,5.313208172488737807e-06,-5.979108588261194956e-01,-9.995976086464067878e-01,1.000189212069196198e+00,1.666660569241074530e+00
9.999999999999999124e-06,6.487755345258995818e-09,-5.645820458441419045e-06,1.999989576965235605e+00,-5.983511596313646486e-01,3.333319416090521514e+00,-5.997021090135548071e-01,5.933356912109390277e-06,-5.997002375813723640e-01,-9.999438374782484429e-01,1.000187712992610001e+00,1.666659708040260757e+00
1.001264414062499945e-05,6.496302906510829269e-09,-5.649343834126464388e-06,1.999989569613732199e+00,-5.983681544005527986e-01,3.333319406288516973e+00,-5.997054893739675041e-01,5.921531785098249439e-06,-5.997036141797151831e-01,-9.999443888045786988e-01,1.000187704464971628e+00,1.666659703139258486e+00
1.046030793111852924e-05,6.854433916361629083e-09,-5.666111373735884771e-06,1.999989322982961504e+00,-5.988710115905810927e-01,3.333319077447494116e+00,-5.998033132836225745e-01,5.706846858051150284e-06,-5.998014128698769820e-01,-9.999599762235530376e-01,1.000187452195104854e+00,1.666659538718747058e+00
1.138629224309866035e-05,7.595221319298522971e-09,-5.265756730923237961e-06,1.999989079083062560e+00,-5.994771782282591888e-01,3.333318752247633299e+00,-5.999138537359278711e-01,5.452222465171316373e-06,-5.999123361898311968e-01,-9.999765094594915693e-01,1.000187341723660417e+00,1.666659376118816649e+00
1.292902404084690014e-05,8.829406679734921816e-09,-4.063075100887403382e-06,1.999989889567834744e+00,-5.998562977744126279e-01,3.333319832893980372e+00,-5.999756092208694547e-01,4.564536776749134236e-06,-5.999752652165684097e-01,-9.999855290299375365e-01,1.000188553339058428e+00,1.666659916441990186e+00
1.524018154738140822e-05,1.067833256836033979e-08,-1.960373581846756911e-06,1.999993118424223004e+00,-5.999758747050818464e-01,3.333324138035767437e+00,-5.999916557604153544e-01,2.605545270963492754e-06,-5.999933707998501564e-01,-9.999905497986191216e-01,1.000192483872579974e+00,1.666662069012883496e+00
1.999999999999999825e-05,1.448618708990866774e-08,2.484510022111075061e-06,2.000001761639887743e+00,-5.999927926348551654e-01,3.333335662323148707e+00,-5.999928911215683947e-01,3.420140050109337443e-06,-5.999989611301153047e-01,-1.000000445171493002e+00,1.000202610737595865e+00,1.666667831156574131e+00
2.066700667652022111e-05,1.501979239737281299e-08,3.030853257789989746e-06,2.000002993217280256e+00,-5.999929486971417036e-01,3.333337304426314152e+00,-5.999933118765351514e-01,3.757067047507319366e-06,-5.999995299629427015e-01,-1.000001884593010093e+00,1.000204024713928552e+00,1.666668652208156853e+00
2.266432248025597104e-05,1.661764493922874734e-08,4.230406889138023256e-06,2.000006174800243564e+00,-5.999941879038993564e-01,3.333341546536868982e+00,-5.999949694383583942e-01,4.765976913475925139e-06,-6.000011944940605302e-01,-1.000005834352513112e+00,1.000207606869986776e+00,1.666670773263434491e+00
2.677309302869679224e-05,1.990466116963508291e-08,6.334688263146595125e-06,2.000010863321233234e+00,-5.999973290165645512e-01,3.333347797898094989e+00,-5.999980032849656642e-01,6.841451976342355386e-06,-6.000038793017272720e-01,-1.000011752710386892e+00,1.000212997910170820e+00,1.666673898944047272e+00
3.009816146834804634e-05,2.256471575245221178e-08,8.009953872500374475e-06,2.000014247935194778e+00,-5.999993764011984920e-01,3.333352310716643174e+00,-5.999998630219713913e-01,8.427384600425695915e-06,-6.000055300725063434e-01,-1.000015755982163856e+00,1.000216941749689781e+00,1.666676155353321587e+00
3.097713589432794090e-05,2.326789524854223727e-08,8.121207341080166278e-06,2.000015047000808899e+00,-5.999996143585851760e-01,3.333353376137446311e+00,-5.999997838228734448e-01,8.083232133586899337e-06,-6.000059429873995098e-01,-1.000016745535843743e+00,1.000217778069702801e+00,1.666676688063723155e+00
3.243547303731091113e-05,2.443456488873439103e-08,7.741961584621801100e-06,2.000015597687981206e+00,-5.999999027891894654e-01,3.333354110386998137e+00,-6.000001461063614316e-01,7.803651147043234526e-06,-6.000065579241378177e-01,-1.000017812047134580e+00,1.000218202425997793e+00,1.666677055188499068e+00
3.481442864910114758e-05,2.633772925702546783e-08,6.749369397971161360e-06,2.000014630888033107e+00,-6.000004056602981084e-01,3.333352821320420212e+00,-6.000005154979300981e-01,6.972287281189726125e-06,-6.000069655274602454e-01,-1.000017472886374215e+00,1.000216904495146109e+00,1.666676410655209883e+00
3.947225431081783774e-05,3.006398954881880219e-08,4.665514412907738769e-06,2.000010724930696870e+00,-5.999997151935619888e-01,3.333347613377382501e+00,-5.999993886184236125e-01,4.917297835395832261e-06,-6.000057730335850437e-01,-1.000013326722234863e+00,1.000212302983200852e+00,1.666673806683691250e+00
4.649999999999998508e-05,3.568618574071466424e-08,1.541010385275456200e-06,2.000004464005112226e+00,-5.999976242376644509e-01,3.333339265476727764e+00,-5.999973348075020585e-01,1.788909971396527036e-06,-6.000029271689114596e-01,-1.000006033333838085e+00,1.000204999081466095e+00,1.666669632733363660e+00
5.018213305711557949e-05,3.863189199760188768e-08,-8.664554679503198126e-08,2.000001198692102022e+00,-5.999965850555216695e-01,3.333334911726112182e+00,-5.999965561169425809e-01,4.772113249471748549e-07,-6.000014237690292074e-01,-1.000002222884818215e+00,1.000201190452791655e+00,1.666667455858056091e+00
5.197077715890324295e-05,4.006280718719954304e-08,-5.327092874346864208e-07,1.999999811354732371e+00,-5.999976409144432976e-01,3.333333061942980624e+00,-5.999985397108567042e-01,7.029336852752015160e-07,-6.000007039835971723e-01,-1.000000502042798445e+00,1.000199654120399684e+00,1.666666530966490090e+00
5.608130073165935647e-05,4.335122583407077341e-08,-1.094605131464806946e-06,1.999998169251987035e+00,-6.000019455107619137e-01,3.333330872472685780e+00,-6.000031003371816274e-01,1.221671360422369767e-06,-5.999995151258940007e-01,-9.999981933041214299e-01,1.000197824353828535e+00,1.666665436231342667e+00
6.007373984568349553e-05,4.654517691963838215e-08,-1.597780731365435910e-06,1.999997127650273931e+00,-6.000067972862587196e-01,3.333329483670421922e+00,-6.000079039482608678e-01,1.691545271831069580e-06,-5.999989303040085264e-01,-9.999969136409022630e-01,1.000196614785942240e+00,1.666664741830210961e+00
6.134065982466190069e-05,4.755871283748131082e-08,-1.481701746768493002e-06,1.999996911548965528e+00,-6.000070504109911163e-01,3.333329195535348788e+00,-6.000066028387122108e-01,1.564774117249952495e-06,-5.999987803136408449e-01,-9.999965989033967606e-01,1.000196437342142808e+00,1.666664597762674171e+00
6.397945337488203496e-05,4.966974754144130994e-08,-7.113350651271592405e-07,1.999997599959830508e+00,-6.000046516915352735e-01,3.333330113416488327e+00,-6.000035652345488968e-01,9.540325124318009658e-07,-5.999986689008532936e-01,-9.999969603693584785e-01,1.000197382729950846e+00,1.666665056703244163e+00
6.999999999999996676e-05,5.448618453012455131e-08,1.292900545441234399e-06,2.000001377459478480e+00,-5.999988176019573904e-01,3.333335150082610721e+00,-5.999979490158131590e-01,1.627448481246391164e-06,-5.999999755455024397e-01,-1.000001055485460810e+00,1.000201829197115533e+00,1.666667575036305138e+00
7.044990996078643881e-05,5.484611247544731870e-08,1.509870120663158153e-06,2.000001685280307751e+00,-5.999985151512698955e-01,3.333335560510376716e+00,-5.999979943964364182e-01,2.120399419102664382e-06,-6.000001098757534734e-01,-1.000001407866552450e+00,1.000202209417475396e+00,1.666667780250188358e+00
7.166761438797769829e-05,5.582027595409542151e-08,2.501949998018952812e-06,2.000002800880172238e+00,-5.999980565543659994e-01,3.333337047976840495e+00,-5.999977287521768288e-01,3.454596462365185558e-06,-6.000004898187877300e-01,-1.000002542863241528e+00,1.000203656001332320e+00,1.666668523983420247e+00
7.389477698437668034e-05,5.760200591570472087e-08,4.813688134401810951e-06,2.000006288744760941e+00,-5.999973229945728681e-01,3.333341698462889635e+00,-5.999970295316573443e-01,5.894822254952834480e-06,-6.000014686068088077e-01,-1.000005973417053884e+00,1.000207915304599515e+00,1.666670849226444817e+00
7.800926372601123531e-05,6.089359509530441743e-08,9.305826578410860501e-06,2.000014882467969546e+00,-5.999969158808775571e-01,3.333353156760330283e+00,-5.999969916944942749e-01,1.040292448620871321e-05,-6.000047521485354363e-01,-1.000015498527617508e+00,1.000218008461092767e+00,1.666676578375164919e+00
