time,state,q,residual,candidate,denominator,target,stagepeak
8.121954819314393750e-05,6.346186678168237649e-08,1.169461417041638294e-05,2.000021516172649338e+00,-6.000000647588006331e-01,3.333362001699772037e+00,-6.000006349229847213e-01,1.165736471469448918e-05
8.171694305681735855e-05,6.385978264672019756e-08,1.140342542259753098e-05,2.000022025440779228e+00,-6.000003878492901066e-01,3.333362680723934712e+00,-6.000011039936316015e-01,1.137522151056598514e-05
8.230935743897589295e-05,6.433371412159026309e-08,1.093047481901651802e-05,2.000022242427625940e+00,-6.000008377404280058e-01,3.333362970039726481e+00,-6.000016233374163566e-01,1.113494338487513553e-05
8.298591665726385333e-05,6.487496146097067679e-08,1.029643948240342408e-05,2.000022021246266490e+00,-6.000013646758273200e-01,3.333362675131251507e+00,-6.000021227401581836e-01,1.068697853064214601e-05
8.376404034085335845e-05,6.549746036728694103e-08,9.504023943634781852e-06,2.000021277062415059e+00,-6.000019168989110252e-01,3.333361682886130772e+00,-6.000025713470236166e-01,1.002699952233831814e-05
8.467455341168062693e-05,6.622587077647494904e-08,8.537201432888418429e-06,2.000019945547375055e+00,-6.000024481854611125e-01,3.333359907532770450e+00,-6.000029620925375617e-01,9.143956830190473495e-06
8.578389276402237861e-05,6.711334220048108830e-08,7.336012361110554732e-06,2.000017924444058348e+00,-6.000029372403959949e-01,3.333357212728388586e+00,-6.000033131824064059e-01,7.989272223496199135e-06
8.732530846059923467e-05,6.834647467728748597e-08,5.653293310102586090e-06,2.000014769618177368e+00,-6.000034214194308602e-01,3.333353006293943377e+00,-6.000036872132942234e-01,6.328592646612254541e-06
8.999999999999996501e-05,7.048622776906539375e-08,2.725618732920424517e-06,2.000008995083274232e+00,-6.000040295643614963e-01,3.333345306914186956e+00,-6.000042343867657557e-01,3.407520800839551157e-06
9.028359477844190067e-05,7.071310357699203669e-08,2.419594495092413971e-06,2.000008376405796984e+00,-6.000040558573698224e-01,3.333344482010896392e+00,-6.000040449630110739e-01,3.098864319534201174e-06
9.157123592258478023e-05,7.174321642496168253e-08,1.100972836805036057e-06,2.000005604063442632e+00,-6.000036559408419290e-01,3.333340785554478547e+00,-6.000031414295755594e-01,1.744818585044266767e-06
9.398922658479481537e-05,7.367760882815910816e-08,-1.271910772775529979e-06,2.000000659778135681e+00,-6.000021331728813134e-01,3.333334193174167570e+00,-6.000014563310660520e-01,2.246053086336020349e-06
9.825830172456162927e-05,7.709286871616276873e-08,-5.422401093758387141e-06,1.999992299691464748e+00,-5.999992529543716202e-01,3.333323046392105748e+00,-5.999985829850370544e-01,6.395252385031060656e-06
1.000068680378223712e-04,7.849172167497479338e-08,-7.121509244880239596e-06,1.999988899821556698e+00,-5.999980828188121729e-01,3.333318513232295999e+00,-5.999974202310938143e-01,8.084151252348466198e-06
1.001841866436337233e-04,7.863357655031093826e-08,-7.269336489941399748e-06,1.999988556254500116e+00,-5.999979771892988145e-01,3.333318055142894032e+00,-5.999974398311844759e-01,7.983656604621230929e-06
1.005193950685511742e-04,7.890174327263711013e-08,-7.443912944431875361e-06,1.999987926909668978e+00,-5.999978200528038874e-01,3.333317216016465245e+00,-5.999974002312138399e-01,7.793678500388228191e-06
1.009019421691505740e-04,7.920778093301898036e-08,-7.518084649833018544e-06,1.999987275255013630e+00,-5.999976675190861197e-01,3.333316347143604474e+00,-5.999972789560016340e-01,7.576871381147111502e-06
1.013626013544442235e-04,7.957630825704790025e-08,-7.487488193574798825e-06,1.999986629156237150e+00,-5.999974866287143271e-01,3.333315485678581602e+00,-5.999970868892281484e-01,7.528583585737012123e-06
1.019474001158039651e-04,8.004414723539925972e-08,-7.330473099112831022e-06,1.999986064839023747e+00,-5.999972489658871311e-01,3.333314733255641649e+00,-5.999968406473000782e-01,7.371537508603658111e-06
1.027050046675933654e-04,8.065023083699956215e-08,-7.017701747757899080e-06,1.999985751491620389e+00,-5.999969516857660556e-01,3.333314315459110500e+00,-5.999965845361493466e-01,7.191012108437926766e-06
1.035739286419508050e-04,8.134536997078456010e-08,-6.584960310013925934e-06,1.999985869457167054e+00,-5.999966729448175107e-01,3.333314472746503832e+00,-5.999964034320730555e-01,6.880787682823456040e-06
1.046270890050209637e-04,8.218789820582574550e-08,-6.016196288183802947e-06,1.999986478740299001e+00,-5.999964578538273807e-01,3.333315285124000660e+00,-5.999963163849165726e-01,6.386994775376406410e-06
1.059409737769899433e-04,8.323900595422992986e-08,-5.282633505810604526e-06,1.999987637722073774e+00,-5.999963555612893851e-01,3.333316830433010303e+00,-5.999963321848457154e-01,5.690949866958912717e-06
1.079007809135693849e-04,8.480685156023982214e-08,-4.175570710520883906e-06,1.999989704131149404e+00,-5.999964060820246470e-01,3.333319585645070138e+00,-5.999964670122929222e-01,4.598913494145262081e-06
1.100030006849532711e-04,8.648862726648753492e-08,-2.984862502054155612e-06,1.999992052604226744e+00,-5.999965685705184182e-01,3.333322716942460406e+00,-5.999966573585543417e-01,3.410777893623172495e-06
1.101890431520563757e-04,8.663746123035393349e-08,-2.874330874156113391e-06,1.999992262674875620e+00,-5.999965892053416017e-01,3.333322997036654467e+00,-5.999967201155870233e-01,3.303494251028142469e-06
1.109373617337269417e-04,8.723611605619911240e-08,-2.354799327292431015e-06,1.999993133380350896e+00,-5.999967202104067310e-01,3.333324157977270552e+00,-5.999969218567438034e-01,2.830027343569199563e-06
1.120311462488318775e-04,8.811114361053608412e-08,-1.479708534934779879e-06,1.999994552853058050e+00,-5.999969540077731978e-01,3.333326050607519075e+00,-5.999971770097077828e-01,2.028818731594448391e-06
1.137772737285890626e-04,8.950804550209475497e-08,1.172030269478726389e-08,1.999997195401782557e+00,-5.999973782966011582e-01,3.333329574005765572e+00,-5.999976443333746579e-01,8.779961213299677311e-07
1.163228223481769152e-04,9.154448426315348071e-08,2.227892888549909374e-06,2.000001477131401639e+00,-5.999981294235944285e-01,3.333335282978505898e+00,-5.999984466316841125e-01,3.100945938066086589e-06
1.199999999999999895e-04,9.448622618988308395e-08,5.437923209512403131e-06,2.000007871233549839e+00,-5.999993390570238505e-01,3.333343808447910117e+00,-5.999996738762271020e-01,6.312112805721128975e-06
1.200173941061909866e-04,9.450014147391407482e-08,5.452831190948374907e-06,2.000007901587640635e+00,-5.999993448158326137e-01,3.333343848920030883e+00,-5.999996722529199467e-01,6.295106939728616001e-06
1.202433067416026251e-04,9.468087157026922762e-08,5.599826888330521856e-06,2.000008292863627801e+00,-5.999994116154028223e-01,3.333344370621339259e+00,-5.999996874071630293e-01,6.074236723021888733e-06
1.205424854255073388e-04,9.492021450153339714e-08,5.682600159228963876e-06,2.000008786239201530e+00,-5.999994950350715506e-01,3.333345028455427350e+00,-5.999997880653790139e-01,5.781735771812748767e-06
1.208913841422712339e-04,9.519933345644660787e-08,5.658423350014038833e-06,2.000009293133314880e+00,-5.999996094993086393e-01,3.333345704314235380e+00,-5.999999773656629065e-01,5.619950433971202535e-06
1.213087361641158976e-04,9.553321505179135137e-08,5.509410029547314566e-06,2.000009763056871392e+00,-5.999997841205435556e-01,3.333346330878967922e+00,-6.000002507688069198e-01,5.470907063761242378e-06
1.218265522678138054e-04,9.594746790728564875e-08,5.205300164231144402e-06,2.000010104061611393e+00,-6.000000494529806883e-01,3.333346785551948077e+00,-6.000005982327624166e-01,5.248751522481161885e-06
1.224934606466697017e-04,9.648099457498918544e-08,4.698341939853339282e-06,2.000010145213332979e+00,-6.000004266785948781e-01,3.333346840420909007e+00,-6.000009946777760117e-01,4.947036328223753799e-06
1.232526004023438277e-04,9.708830633924132809e-08,4.037528017909374761e-06,2.000009718906285983e+00,-6.000008377538214033e-01,3.333346272011521449e+00,-6.000013426129137128e-01,4.439373366049754247e-06
1.241543734411348313e-04,9.780972472239937297e-08,3.198477556743897646e-06,2.000008727025291311e+00,-6.000012399091093629e-01,3.333344949503548538e+00,-6.000016244125995213e-01,3.703254742469791280e-06
1.252235478867446978e-04,9.866506422210000381e-08,2.172363078055812113e-06,2.000007119702880143e+00,-6.000015769781200659e-01,3.333342806407032288e+00,-6.000018282974295403e-01,2.735311945316672493e-06
1.266358242295917468e-04,9.979488522132511098e-08,7.993673637949814032e-07,2.000004628479518320e+00,-6.000018427430162671e-01,3.333339484775932782e+00,-6.000019791695589966e-01,1.390959885182734404e-06
