time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden
5.264650723677463933e-04,-3.575771993683214843e-07,-3.063282568253673493e-06,1.916992350895575736e+00,-5.690774415318426982e-01,3.222656449646243093e+00,-5.690925130981543401e-01,3.418556035390324691e-06,-5.690861726704636858e-01,-9.169882165232391413e-01,9.171733978580963731e-01,1.611328224818536548e+00
5.389083504587091969e-04,-3.661094056739592871e-07,1.203194474371592765e-06,1.917001804633823525e+00,-5.690810675665780582e-01,3.222669054630385777e+00,-5.690903733896227612e-01,1.386587446823127961e-06,-5.690915883911996653e-01,-9.169989083027524357e-01,9.171822448180623200e-01,1.611334527310607667e+00
5.523193225906970023e-04,-3.753051639417822317e-07,2.679111997794990083e-06,1.917004988566798129e+00,-5.690734686094739425e-01,3.222673299874288855e+00,-5.690788742739576467e-01,2.735811915055449155e-06,-5.690895844980580209e-01,-9.169996955727713894e-01,9.171829769089239193e-01,1.611336649932559206e+00
5.653115783794884905e-04,-3.842138216855058432e-07,1.668543880344165716e-06,1.917004293348212762e+00,-5.690877238154844475e-01,3.222672372916188355e+00,-5.690932357134065311e-01,1.934276195487245110e-06,-5.690963019180532712e-01,-9.170031556575348741e-01,9.171874358763819624e-01,1.611336186453509178e+00
5.780891454645957191e-04,-3.929752750023010461e-07,2.499515070915002035e-07,1.917000349403445325e+00,-5.690903791388908228e-01,3.222667114323243265e+00,-5.690901099094419768e-01,3.207040509322994464e-07,-5.690897503151892689e-01,-9.169948740448179425e-01,9.171767593166271215e-01,1.611333557157036855e+00
5.903658967191101293e-04,-4.013933267232938921e-07,-1.698587739113084638e-06,1.916997573435792024e+00,-5.690785855029066864e-01,3.222663413033094226e+00,-5.690797520277129928e-01,1.956262732661169493e-06,-5.690892475511371007e-01,-9.169920942880284143e-01,9.171754269437715212e-01,1.611331706511962114e+00
6.019637118542338263e-04,-4.093458396433483008e-07,-4.384638932158936101e-06,1.916991375114327489e+00,-5.690976284952422581e-01,3.222655148604598008e+00,-5.690983443000466879e-01,4.464838714354562536e-06,-5.690943953400356969e-01,-9.169895817513518121e-01,9.171739924554176415e-01,1.611327574297714005e+00
6.137395565168794276e-04,-4.174204269911600485e-07,5.011937272476517577e-07,1.917000726418972123e+00,-5.690918191964220441e-01,3.222667617010605667e+00,-5.690921797727938047e-01,5.409027116273973769e-07,-5.690950472044015163e-01,-9.170074017726143056e-01,9.171896240234435060e-01,1.611333808500717613e+00
6.241441732880419896e-04,-4.245547766559549540e-07,-2.599615051456060884e-06,1.916997837276585237e+00,-5.690893793432357795e-01,3.222663764820813181e+00,-5.690903032373035852e-01,3.574780327305628500e-06,-5.690926721347373540e-01,-9.169959226784388795e-01,9.171786240842980664e-01,1.611331882405821592e+00
6.333577748596551458e-04,-4.308724584228651737e-07,-7.428661775216018451e-06,1.916984611384688897e+00,-5.690923976899391334e-01,3.222646130298547629e+00,-5.690921620688810245e-01,7.733600794954644328e-06,-5.690882789683259224e-01,-9.169849274235591929e-01,9.171680934243210404e-01,1.611323065144688815e+00
6.446633488307350942e-04,-4.386245866770293110e-07,-9.276413663928239625e-07,1.916997698355835666e+00,-5.690975629018192317e-01,3.222663579593150196e+00,-5.690990883882510731e-01,9.890406066417152269e-07,-5.690976417371260698e-01,-9.169959520453727642e-01,9.171795998356363500e-01,1.611331789791990099e+00
6.569285859938230011e-04,-4.470347476420622645e-07,-2.337039795215668001e-06,1.916996781188302412e+00,-5.690942835019228152e-01,3.222662356703123621e+00,-5.690926032882562824e-01,2.712947972024790384e-06,-5.690925679179172914e-01,-9.170010128722885234e-01,9.171848971375804460e-01,1.611331178346976811e+00
6.692987636762255839e-04,-4.555168655099433234e-07,-2.614269313183070573e-06,1.916994598185841392e+00,-5.691008362599088155e-01,3.222659446033219410e+00,-5.691031305028102505e-01,2.667066424267769578e-06,-5.690981874078082647e-01,-9.170007008435744345e-01,9.171841751294431688e-01,1.611329723012024706e+00
6.816636109240566729e-04,-4.639953287079723905e-07,-3.628145668749006356e-06,1.916993435616351382e+00,-5.691051563629083709e-01,3.222657895940589157e+00,-5.691041560185899906e-01,3.690841556462575982e-06,-5.690970889873789851e-01,-9.169938498939801397e-01,9.171767850493931507e-01,1.611328947965709135e+00
6.936685094708264611e-04,-4.722269786779237559e-07,-2.459129291287006891e-06,1.916993837077979990e+00,-5.690935011835284163e-01,3.222658431222752640e+00,-5.690937117481885688e-01,2.762083838921332792e-06,-5.690940777461848121e-01,-9.169917227495900658e-01,9.171757267115014933e-01,1.611329215606791099e+00
7.044622625400282293e-04,-4.796281570377955619e-07,8.065037423588890746e-07,1.917002351661931225e+00,-5.690970664040252425e-01,3.222669784001185089e+00,-5.690968492619999930e-01,1.032937020991462361e-06,-5.690971262078703408e-01,-9.169982493701316351e-01,9.171806984489747627e-01,1.611334891996007324e+00
7.165885185274324621e-04,-4.879430204741596308e-07,-1.564743037252505100e-07,1.916999166024906165e+00,-5.690940084172418922e-01,3.222665536485214588e+00,-5.690939459548834956e-01,2.424415911822808484e-07,-5.690923200823374550e-01,-9.169875750350249266e-01,9.171710563259364291e-01,1.611332768238022295e+00
7.285686016487406694e-04,-4.961576543682816972e-07,-2.317428475373337918e-06,1.916996932399535059e+00,-5.690923653880174404e-01,3.222662558318097670e+00,-5.690919561314233821e-01,2.723487515966161331e-06,-5.690896154762409287e-01,-9.169872472973632505e-01,9.171701107101788430e-01,1.611331279154463614e+00
7.387862237938522215e-04,-5.031637846586575072e-07,2.570133658927366062e-06,1.917002619039809286e+00,-5.690838483288299665e-01,3.222670140505016878e+00,-5.690827662541155796e-01,3.324835067441171775e-06,-5.690895489206753144e-01,-9.169943031939455924e-01,9.171795362607019220e-01,1.611335070247923662e+00
7.500120999999999134e-04,-5.108612652232158855e-07,6.881938173668416997e-06,1.917012342021914062e+00,-5.690953925025717952e-01,3.222683104480963401e+00,-5.690969923490182270e-01,7.167671275815741101e-06,-5.691017654006191862e-01,-9.170116200501805537e-01,9.171962048734402240e-01,1.611341552235896701e+00
7.597305085639263419e-04,-5.175250890003063899e-07,3.307148949477616114e-06,1.917007837457410435e+00,-5.690794777491350320e-01,3.222677098395048123e+00,-5.690769122067390606e-01,3.650632901900697204e-06,-5.690915681348153177e-01,-9.170020082380989646e-01,9.171837309143413552e-01,1.611338549192938840e+00
7.700054920403404763e-04,-6.057245899149349437e-07,-6.310832152399089263e-07,1.917000075932056680e+00,-5.690867662184410092e-01,3.222666749694730548e+00,-5.690882802608471236e-01,1.085833627680652969e-06,-5.690911096761869237e-01,-9.170005462739624358e-01,9.171840536921985754e-01,1.611333374842780275e+00
7.700404782500026900e-04,-8.656060045572420546e-04,-1.560977272339538426e-05,1.916999937894865447e+00,-5.690869925984234357e-01,3.222666565645145198e+00,-5.691032879689232882e-01,8.662628759864143954e-04,-5.690911204659173661e-01,-9.170004952873612725e-01,9.171793293774858080e-01,1.611333282817987378e+00
7.701257369149474424e-04,-2.968042246300069912e-03,-1.723274345600384581e-04,1.916995421195694327e+00,-5.690936927247605137e-01,3.222660543379673559e+00,-5.692600659400426366e-01,2.969128772657141958e-03,-5.690911363544934876e-01,-9.169983543643714929e-01,9.171268824057703384e-01,1.611330271685251558e+00
7.704328819755064481e-04,-1.047780240015163192e-02,-1.958034191648232430e-03,1.916799601803978570e+00,-5.693472522386618939e-01,3.222399450861275660e+00,-5.710446216322287993e-01,1.048042389538576293e-02,-5.690898252793347156e-01,-9.169011866089762375e-01,9.163851541458674088e-01,1.611199725426053719e+00
7.721365111466157918e-04,-5.035913530078499345e-02,-2.985405410236039239e-02,1.899399324124362298e+00,-5.837206673054232686e-01,3.199199080967414233e+00,-5.978891259529884872e-01,5.036991592565207010e-02,-5.680374223852326931e-01,-9.054785614769902402e-01,8.906275303392813258e-01,1.599599540479210269e+00
7.802419164667337599e-04,-2.044254452165795433e-01,-1.878554512459255643e-01,1.629175821829800919e+00,-6.465225663896837505e-01,2.838901083275539250e+00,-6.456542961238044276e-01,2.044678801425120762e-01,-4.577970245509764280e-01,-6.240228060450984104e-01,5.898947507843523841e-01,1.419450541634623475e+00
7.945977801374375831e-04,-3.737358627654559506e-01,-3.648602791286381097e-01,1.322685394802077585e+00,-6.217535406854981517e-01,2.430247186659828973e+00,-6.202536047850436551e-01,3.738130919396677188e-01,-2.553929005900109628e-01,-2.977929159686246163e-01,2.834975001167640563e-01,1.215123593328301110e+00
8.091131005488170786e-04,-4.651591732421097025e-01,-4.604363349735977051e-01,1.174448766791339027e+00,-6.050074617403864430e-01,2.232598352256651708e+00,-6.041567128817312282e-01,4.652520243165691460e-01,-1.437141177650093637e-01,-1.542432397439196246e-01,1.477071374407191995e-01,1.116299176127453219e+00
8.228750000000003640e-04,-5.119554481227949205e-01,-5.093566233051578518e-01,1.103069191723175857e+00,-5.960716221267203796e-01,2.137425586916936737e+00,-5.955943373842192967e-01,5.120558323636676956e-01,-8.623555769506512092e-02,-8.889565838355072136e-02,8.558419486639833040e-02,1.068712793457953003e+00
8.373750000000009875e-04,-5.386721402531715608e-01,-5.372847901838774254e-01,1.063646456990467337e+00,-5.909120723053998825e-01,2.084861941389725359e+00,-5.906555406460596291e-01,5.387736523392389065e-01,-5.336848282631870277e-02,-5.393768071913718209e-02,5.226162002876705986e-02,1.042430970694544490e+00
8.511249999999999935e-04,-5.523582788674646915e-01,-5.515965231374422295e-01,1.043819923833660512e+00,-5.882703834060259984e-01,2.058426564241137680e+00,-5.881283019618622765e-01,5.524676570508617601e-01,-3.652785126608909527e-02,-3.667398741990893912e-02,3.577378516258142294e-02,1.029213282120349682e+00
8.656250000000008339e-04,-5.601808856618540888e-01,-5.597800381622362043e-01,1.032592693035233600e+00,-5.867338034166378335e-01,2.043456923399578518e+00,-5.866602590753187130e-01,5.602972546587812186e-01,-2.688219319546064981e-02,-2.698247914744758905e-02,2.651165851057305303e-02,1.021728461699626278e+00
8.799999999999998145e-04,-5.643194726585989418e-01,-5.640993890691431423e-01,1.026695428020163670e+00,-5.859358977854330908e-01,2.035593903496625057e+00,-5.858959006879059794e-01,5.644277749539839961e-01,-2.179239193720762871e-02,-2.193027721417054043e-02,2.168420650463213570e-02,1.017796951748178857e+00
8.938750000000004635e-04,-5.664786135175116089e-01,-5.663579321104744713e-01,1.023626973216196445e+00,-5.855265174810793116e-01,2.031502630485618077e+00,-5.855042254458594497e-01,5.665906530324700263e-01,-1.914505245635041500e-02,-1.930514821771969064e-02,1.917083363335831195e-02,1.015751315242690911e+00
9.083750000000010870e-04,-5.676979500367964615e-01,-5.676357322302848507e-01,1.021888967870178799e+00,-5.852787903950025239e-01,2.029185290058783675e+00,-5.852669895674608158e-01,5.678118539094055839e-01,-1.763560295852937762e-02,-1.781996101614204478e-02,1.775083362580507501e-02,1.014592645029282370e+00
9.221250000000000930e-04,-5.683225785517095341e-01,-5.682919044291491195e-01,1.020999155043596618e+00,-5.851778236866187477e-01,2.027998872974348998e+00,-5.851702937071672217e-01,5.684393158531413359e-01,-1.687897555581596362e-02,-1.706533186929539564e-02,1.702756652474799598e-02,1.013999436487069472e+00
