run,time_s,q
15,3.141027576796123e-06,-0.47194822606448816
15,3.2032973340472464e-06,-0.4823755773533969
15,3.268006646056072e-06,-0.49318065581373693
15,3.3353662898058852e-06,-0.504395311354862
15,3.4056207238668852e-06,-0.5160564515276482
15,3.479056528594094e-06,-0.5282072923071146
15,3.5560138757808733e-06,-0.540899055721638
15,3.636902508418743e-06,-0.5541933329930406
15,3.7222246678937184e-06,-0.568165473553493
15,3.8126091667043614e-06,-0.5829096214776865
15,3.908864243236664e-06,-0.5985465316859293
15,4.012064055402821e-06,-0.6152363727207415
15,4.123700281083821e-06,-0.6332011992550494
15,4.245973339691664e-06,-0.6527682071234765
15,4.3824290914849055e-06,-0.6744645418971649
15,4.539657967934388e-06,-0.6992710955119845
15,4.717065458736023e-06,-0.7269975607193135
15,4.897478550079402e-06,-0.7548849160020566
15,5.0824096079504375e-06,-0.7831196817678167
15,5.268028487091916e-06,-0.8110705280369096
15,5.4536771309788734e-06,-0.8386014748614223
15,5.6411918190591e-06,-0.8659408397720191
15,5.827857777117704e-06,-0.8926499474318152
15,6.012229959304906e-06,-0.9184954809907074
15,6.196647865835034e-06,-0.9437756236871647
15,6.382645633369829e-06,-0.9686528006755543
15,6.571391207010882e-06,-0.9932198371229809
15,6.763887093120444e-06,-1.0175285018849272
15,6.961061754196174e-06,-1.0416008941896293
15,7.163829685274491e-06,-1.0654350977228957
15,7.373136686502538e-06,-1.0890074487244892
15,7.480613150722786e-06,-1.1006882248030296
15,7.701658114234981e-06,-1.1237739331386611
15,7.932014641534346e-06,-1.1464394757512202
15,8.173076821390266e-06,-1.1685730849162599
15,8.42650116323525e-06,-1.1900261846507145
15,8.694308208627072e-06,-1.2106028333447032
15,8.979034336352565e-06,-1.2300438772217788
15,9.283972011820851e-06,-1.2480024206585427
15,9.613576132979473e-06,-1.26400390784737
15,9.974211112380254e-06,-1.2773762778082594
15,1.0375688282486723e-05,-1.2871142703467635
15,1.0833789762629602e-05,-1.2915680374651517
15,1.1318088067803727e-05,-1.2886072856213509
15,1.1773771627205966e-05,-1.278757534918713
15,1.22062540136192e-05,-1.2632694858961167
15,1.2621699211257529e-05,-1.2429929300098481
15,1.3023469587624128e-05,-1.2186085947381116
15,1.3413878540928188e-05,-1.1906888694403512
15,1.3794554154592282e-05,-1.159738785363384
15,1.4166658141829554e-05,-1.1262187452336367
15,1.4531025225197282e-05,-1.0905571553516236
15,1.48882567193376e-05,-1.0531571222373648
15,1.5238788676058028e-05,-1.014399281207384
15,1.5582944431317942e-05,-0.9746421264688119
15,1.5920976701322247e-05,-0.9342208387355124
15,1.6253101977115725e-05,-0.8934453841952563
15,1.6579528794795408e-05,-0.8525984849204169
15,1.6900480990515582e-05,-0.8119338945076335
15,1.7216216986560724e-05,-0.7716752471794194
15,1.7527046316335184e-05,-0.7320155929246447
15,1.7680727321876473e-05,-0.7124634216705195
15,1.798492849602948e-05,-0.6739976916578334
15,1.82853222294687e-05,-0.636482440156912
15,1.8582527637622904e-05,-0.6000082938853731
15,1.8877307143141577e-05,-0.5646390382998212
15,1.9170612053897e-05,-0.5304123219400323
15,1.9463654189501544e-05,-0.4973394462063158
15,1.9758023989127694e-05,-0.46540338586793867
15,2.005589709553305e-05,-0.4345533340704146
15,2.0360425779926756e-05,-0.4046918052678712
15,2.0675687632111537e-05,-0.37572164325024054
15,2.0992674350816163e-05,-0.3487384281992411
15,2.13117971712091e-05,-0.3238887999957233
15,2.163389377008898e-05,-0.3012935515600382
15,2.1957111842699852e-05,-0.28124527026519563
15,2.2282386235014977e-05,-0.26382336699842057
15,2.2607686497626837e-05,-0.24924253920110484
15,2.2926912034326927e-05,-0.23775469259580637
15,2.322323382160573e-05,-0.22962399114779233
15,2.350569683332172e-05,-0.22415741338477782
15,2.3780349307098447e-05,-0.22097955063926475
15,2.4050663884544823e-05,-0.2198991083462117
15,2.4319019243246972e-05,-0.2208152576919087
15,2.45871733176381e-05,-0.22368082874808065
15,2.4856500533832962e-05,-0.22848284277245942
15,2.5128125486112333e-05,-0.23523095560179288
15,2.5403003506174155e-05,-0.24394990415234397
15,2.568197213838469e-05,-0.2546740995955129
15,2.5965785431578574e-05,-0.26744339568109765
15,2.625513747557863e-05,-0.28229947831090557
15,2.640210358009923e-05,-0.29052325297372994
15,2.670097156839597e-05,-0.3085834509388602
15,2.7001935768009712e-05,-0.32847600077839273
15,2.730441395707188e-05,-0.35005940311719264
15,2.7609603615974616e-05,-0.3733102298403419
15,2.7917920125205988e-05,-0.3981517714117979
15,2.8227249331746732e-05,-0.4242839695993969
15,2.853850883773249e-05,-0.4516391353344212
15,2.8852688171321524e-05,-0.4801610260785334
15,2.9167327678049913e-05,-0.5094701254377823
15,2.9483302410127012e-05,-0.5394812874325944
15,2.9801802077516527e-05,-0.5701426983264908
15,3.0120495691773848e-05,-0.601059911873241
15,3.0440085648694476e-05,-0.6321278352965419
15,3.076127704588733e-05,-0.6632423553079134
15,3.108182936936177e-05,-0.6940160824384163
15,3.140311660092643e-05,-0.7244145003636105
15,3.1723694002121546e-05,-0.7541400051088131
15,3.204322031785326e-05,-0.7830116026961386
15,3.236297977320957e-05,-0.8110001235486972
15,3.268008692730935e-05,-0.837723834581464
15,3.299669682169347e-05,-0.8632482763105298
15,3.3315058237624774e-05,-0.8876229076953719
15,3.363706445164084e-05,-0.9108395908820797
15,3.396449369265006e-05,-0.9328490471941505
15,3.4299107551104156e-05,-0.9535633781192489
15,3.464273677056967e-05,-0.9728553419730467
15,3.499736640726793e-05,-0.9905546957043457
15,3.536523190955507e-05,-1.0064414217901236
15,3.5748940042475614e-05,-1.0202351148836843
15,3.594767767438139e-05,-1.0262387906590817
15,3.6361277124291816e-05,-1.0361940257868067
15,3.6800148652085846e-05,-1.0429649595988486
15,3.727016451141204e-05,-1.0458666973962352
15,3.777364500338662e-05,-1.0440207222564255
15,3.828571708066234e-05,-1.0369960909684628
15,3.876872540114887e-05,-1.0257784421729275
15,3.923095624629708e-05,-1.0110699621437538
15,3.9677205045545253e-05,-0.9934046568810613
15,4.011053470611427e-05,-0.9732283621782248
15,4.053319549353765e-05,-0.9509250218093124
15,4.0946905241327154e-05,-0.9268358929012637
15,4.135303499297872e-05,-0.9012699219989194
15,4.175272933978916e-05,-0.8745097278396098
15,4.214699054996814e-05,-0.8468150427146696
15,4.2536742330223286e-05,-0.8184246351643039
15,4.292288232960368e-05,-0.7895573466449645
15,4.330632960988194e-05,-0.7604126391069806
15,4.368807228773227e-05,-0.7311708983746829
15,4.406922090908946e-05,-0.701993624908149
15,4.445107496694234e-05,-0.6730235426526044
15,4.483521417283443e-05,-0.6443845420781834
15,4.522363489665365e-05,-0.6161811992966196
15,4.561897133491417e-05,-0.5884972697577605
15,4.601641963795304e-05,-0.561941628324151
15,4.641579549152484e-05,-0.5367740990688902
15,4.681720269033331e-05,-0.5132257045425374
15,4.722010550559702e-05,-0.4915497052492676
15,4.7625530791874536e-05,-0.4719009748684781
15,4.803180449808403e-05,-0.4545467407999725
15,4.844061451310412e-05,-0.43958017517866477
15,4.864582732203791e-05,-0.43304674062111675
15,4.905650073001821e-05,-0.42199406232926323
15,4.946946932382173e-05,-0.4136530902176151
15,4.988492929567854e-05,-0.4081074813426081
15,5.030071280159937e-05,-0.40542384619586125
15,5.070991108402246e-05,-0.4055612862157634
15,5.110572510226165e-05,-0.40827089340734496
15,5.1493573381308955e-05,-0.4133176651171298
15,5.187697157236926e-05,-0.4205498477864053
15,5.225845588915714e-05,-0.42985995797598753
15,5.2640019903732157e-05,-0.44116596810617636
15,5.3023305469209305e-05,-0.4543994261775942
15,5.3409723180792367e-05,-0.469497458361219
15,5.380053216519679e-05,-0.48639687652416563
15,5.4196897824897714e-05,-0.5050295315230603
15,5.45999383033741e-05,-0.5253184651297096
15,5.5004661390744185e-05,-0.5468423699722547
15,5.541145860523321e-05,-0.569416523511733
15,5.582106677951252e-05,-0.5928695381111074
15,5.6231948413386967e-05,-0.6168905094515622
15,5.6645489660290055e-05,-0.6413304890585197
15,5.706088204782096e-05,-0.6659081340929207
15,5.747820793180552e-05,-0.690392040262699
15,5.789827565171442e-05,-0.7145920125680638
15,5.831996728425127e-05,-0.7382080071205509
15,5.8744893770816104e-05,-0.761095973154197
15,5.9171619763933695e-05,-0.782949164895985
15,5.9601704053046793e-05,-0.8036238186894884
15,6.0034989197658886e-05,-0.8228907032954983
15,6.0472598104006006e-05,-0.840581875905066
15,6.0693687841787864e-05,-0.8487931892364773
15,6.114153141841345e-05,-0.8638376462178672
15,6.159793521598332e-05,-0.8768689591060548
15,6.206612464981747e-05,-0.8877056063227104
15,6.254952581828597e-05,-0.8961097586796966
15,6.305197468985875e-05,-0.9017805752074781
15,6.357610395125674e-05,-0.9043395386790553
15,6.412562363769772e-05,-0.9033656508006938
15,6.469630511047995e-05,-0.8984828152002817
15,6.52392410140022e-05,-0.8903221751536132
15,6.575802522347651e-05,-0.8795044045879069
15,6.625933663012303e-05,-0.8664501901130784
15,6.674716171922123e-05,-0.85151088142403
15,6.722448078792461e-05,-0.8349866048682112
15,6.769367169894275e-05,-0.8171418177056902
15,6.815674919517836e-05,-0.7982143082006135
15,6.86155267446386e-05,-0.7784205627905003
15,6.907173704974265e-05,-0.7579591952764325
15,6.95271362046416e-05,-0.7370132311791499
15,6.998360926950916e-05,-0.7157517050821761
15,7.044329540787746e-05,-0.6943308213239483
15,7.090875808534205e-05,-0.6728947689769321
15,7.138088854777806e-05,-0.6516801467006772
15,7.185473206569836e-05,-0.631186546429702
15,7.23314498743e-05,-0.6116291700848342
15,7.28098267408446e-05,-0.5933123088609257
15,7.329212293639742e-05,-0.5763952606137873
15,7.377611943015513e-05,-0.5611844622697816
15,7.426381320315286e-05,-0.5478244651510064
15,7.475479625166081e-05,-0.5365192332354943
15,7.500125035169457e-05,-0.5316943075771556
15,7.549814319320599e-05,-0.5237533462858016
15,7.599947296185948e-05,-0.5182168319151786
15,7.650443472705099e-05,-0.5151864253612235
15,7.701696170320256e-05,-0.5147175454819012
15,7.753088955099929e-05,-0.5168378940693557
15,7.802730549579743e-05,-0.5212687345165625
15,7.851149661232263e-05,-0.5277400148093089
15,7.89887171908713e-05,-0.5360683326055541
15,7.946254832323231e-05,-0.5461072127771225
15,7.993581413940871e-05,-0.5577306392408388
15,8.041089319917594e-05,-0.5708219719010387
15,8.088991449938608e-05,-0.5852667232625081
15,8.137489977630531e-05,-0.6009474760316244
15,8.186788386152204e-05,-0.6177400368659104
15,8.236333229964448e-05,-0.6352349307861013
15,8.286185517817815e-05,-0.6532077897284315
15,8.336251549477464e-05,-0.6713713483930112
15,8.386609630175977e-05,-0.6894964227288461
15,8.437312513567302e-05,-0.7073428048723026
15,8.488317579442477e-05,-0.7246378175265086
15,8.539762276918274e-05,-0.7411726841420412
15,8.591574675701315e-05,-0.7566747393582175
15,8.644008920394278e-05,-0.7709735492593092
15,8.696966486986133e-05,-0.7838020845264945
15,8.750694119377218e-05,-0.7949877333880772
15,8.805500929878366e-05,-0.8043508592026681
15,8.861457061710562e-05,-0.8116574565863058
15,8.918872005511007e-05,-0.816702794386277
15,8.978173316538576e-05,-0.8192622679034834
15,9.008676739412492e-05,-0.8195290761382247
15,9.071811419088516e-05,-0.8178490666877046
15,9.135745536117006e-05,-0.8131747323108537
15,9.196214606220238e-05,-0.8061546484961181
15,9.254284925778127e-05,-0.797219167438098
15,9.310675005173916e-05,-0.7866881709519781
15,9.365863983675566e-05,-0.7748295045192276
15,9.420229241546348e-05,-0.7618746374512179
15,9.474092653546831e-05,-0.7480301389365386
15,9.527751628847688e-05,-0.7334843071220661
15,9.581503158262234e-05,-0.7184114474108837
15,9.635666992715051e-05,-0.7029748963561557
15,9.690613621857376e-05,-0.6873293373830109
15,9.746274787037636e-05,-0.6717685419037971
15,9.802210928995568e-05,-0.656693469286923
15,9.858415643022e-05,-0.642374065362028
15,9.915023999511465e-05,-0.6290356395167481
15,9.972016271488359e-05,-0.6169302957112589
15,0.00010029499209380522,-0.6062664610095106
15,0.00010087493973522584,-0.5972524251948212
15,0.0001014606237777762,-0.5900661225189383
15,0.00010205442502280365,-0.5848481085773096
15,0.00010265479512917311,-0.5817487478864217
15,0.00010326736410115358,-0.5808560334045663
15,0.00010388991450510795,-0.5822615222833408
15,0.00010450198126687686,-0.5858322311705412
15,0.00010509159694187195,-0.5912047995946599
15,0.00010566832911296361,-0.5981494002074723
15,0.00010623833355369176,-0.606487913243719
15,0.00010680618468274049,-0.6160667196017826
15,0.00010737572378179136,-0.6267441506908651
15,0.00010766248330218453,-0.6324568618663388
15,0.00010824107691490376,-0.6445219104713643
15,0.00010883022927489177,-0.6573353040194951
15,0.00010942246950995325,-0.6704896117097113
15,0.00011001878249430162,-0.6837432628779236
15,0.00011061800200119313,-0.696804147865839
15,0.00011122248364571602,-0.7094576665703829
15,0.00011183129023013839,-0.7214223739026089
15,0.00011244661853326637,-0.7324862472804506
15,0.00011306810841377307,-0.7423971105043661
15,0.00011369924542028423,-0.7509723633801488
15,0.0001143397498184764,-0.7579806235273391
15,0.00011499439550637439,-0.7632545473935991
15,0.00011566765847248497,-0.766601736825611
15,0.00011636151152965364,-0.7678125864825286
15,0.00011708369648498784,-0.7666852015317398
15,0.00011781723667626923,-0.7631440132674492
15,0.00011851005151444581,-0.757732014936666
15,0.00011917520598458824,-0.7508290819078747
15,0.00011982275374703487,-0.7427051036249954
15,0.0001204593555997874,-0.7335864702073944
15,0.00012109041105688868,-0.7236705573632857
15,0.00012172080164811275,-0.7131362228581979
15,0.00012235543072606613,-0.7021501461244974
15,0.0001229997492596358,-0.6908712621757886
15,0.000123653561574729,-0.6795715215032936
15,0.00012431182661173698,-0.6686152562870571
15,0.00012497309388262478,-0.6582949217460073
15,0.00012564079080256118,-0.6488157610226555
15,0.0001263138953920737,-0.6404372590130231
15,0.00012665436652893047,-0.6367102556922741
15,0.00012733863576132125,-0.6303603630147915
15,0.00012803451694591485,-0.6255728535612265
15,0.00012873991431382837,-0.6225284940869105
15,0.00012946130273465756,-0.6213374760114515
15,0.00013020044188916504,-0.6221144866014403
15,0.0001309409676497818,-0.6248398279663988
15,0.00013164764848541254,-0.6291308864727738
15,0.00013233405373827637,-0.6347205001385675
15,0.00013301049551948867,-0.641417466598907
15,0.0001336841849631886,-0.649056816422802
15,0.0001343612283744428,-0.6574861994186125
15,0.0001350474684254665,-0.6665565261906495
15,0.00013574630144257843,-0.6760762444617587
15,0.00013644989692595454,-0.6856788875104465
15,0.00013715781290285945,-0.6950891064689537
15,0.00013787278711195565,-0.7040752447779036
15,0.00013859368925299559,-0.7123625441932584
15,0.00013932369766048844,-0.7197382444689645
15,0.0001400637084443499,-0.7259747132886345
15,0.0001408175032759268,-0.7308816385084406
15,0.00014158770211275009,-0.7342686602076153
15,0.00014238321869643165,-0.735971244001273
15,0.0001432065272371599,-0.7358042448672344
15,0.00014406625685429035,-0.7336057056656456
15,0.000144877983290265,-0.7297677091736414
15,0.00014565183552872778,-0.7246918587328572
15,0.0001464046448392335,-0.7186276372363816
15,0.00014714666397927124,-0.7117820615016229
15,0.00014788618938583488,-0.7043363947378812
15,0.00014825621276675505,-0.7004541704675096
15,0.00014900714868280524,-0.6924161738908644
15,0.00014977298406441646,-0.6842252729530275
15,0.00015054510390245685,-0.6762469952879524
15,0.00015132194469909372,-0.6687664485342965
15,0.0001521072219870153,-0.6620057241313455
15,0.0001529021161868687,-0.6561989434760328
15,0.0001537068296290666,-0.6515630544445926
15,0.00015452731425855655,-0.6482601800542004
15,0.0001553635888429012,-0.646457109809579
15,0.00015622643116093468,-0.6462736255828316
15,0.00015711659789662262,-0.6478187706079565
15,0.0001579693816156239,-0.6508352963657379
15,0.00015878601238356356,-0.654973880328651
15,0.00015958591252682527,-0.6600256593648235
15,0.00016038125714319887,-0.6658174256393923
15,0.00016118199681131533,-0.6721907507974635
15,0.00016199793606469764,-0.6789907610018306
15,0.00016282571518534567,-0.6859361214696691
15,0.0001636600670998931,-0.6927135939430255
15,0.00016450342825043078,-0.699075063820621
15,0.00016535540727906828,-0.7047607836433731
15,0.00016621978742109187,-0.7095561565419473
15,0.00016710182711490468,-0.7132645223430315
15,0.00016800266778167771,-0.715690119424934
15,0.00016893613532628735,-0.7166836372167777
15,0.00016990642574797913,-0.7160821200231772
15,0.00017088977094986829,-0.7138645517558202
15,0.00017181250122914418,-0.7104664949209318
15,0.00017269967732771104,-0.7061892308369657
15,0.00017357109578709605,-0.7012391370544298
15,0.0001740055323747513,-0.6985667295027553
15,0.00017487872209902614,-0.6929380252360315
15,0.00017576971806426784,-0.6870599619381704
15,0.00017667369287240192,-0.6812290362175563
15,0.00017758511085838252,-0.6757513166189419
15,0.00017850738846603132,-0.6708653157460748
15,0.00017944369065580807,-0.6667972424211277
15,0.00018039452923778156,-0.6637592650274802
15,0.00018136752469207076,-0.6619106913630143
15,0.0001823645597476253,-0.6613925794816786
15,0.00018336455974762533,-0.6622495105017103
15,0.00018436455974762535,-0.6643865404978143
15,0.00018533262073702517,-0.6675184531727641
15,0.000186275265215168,-0.6713798557022523
15,0.00018721329690597443,-0.6757976793004753
15,0.00018816296243910713,-0.6806115728050683
15,0.0001891347436232598,-0.6856282337945316
15,0.00019011634122468685,-0.6905180975072034
15,0.00019110933472875742,-0.6950222353388923
15,0.00019210855801157344,-0.6988722501060134
15,0.00019310855801157347,-0.7018507143068857
15,0.0001941085580115735,-0.7038199419952307
15,0.00019510855801157352,-0.7047065270916343
15,0.00019610855801157354,-0.7044999609533731
15,0.00019710855801157356,-0.7032509992353524
15,0.0001981085580115736,-0.7010667008985574
15,0.0001991085580115736,-0.698102514795608
15,0.00020010855801157364,-0.69455193989853
15,0.00020110855801157366,-0.6906344054016222
15,0.00020210855801157369,-0.6865820999542545
15,0.0002026085580115737,-0.684578139012869
15,0.00020360855801157372,-0.6807539443160372
15,0.00020460855801157375,-0.6773443765557223
15,0.00020560855801157377,-0.6745253009258344
15,0.0002066085580115738,-0.6724331450756075
15,0.00020760855801157382,-0.6711586418326996
15,0.00020860855801157384,-0.6707433852876602
15,0.00020960855801157387,-0.6711792956226131
15,0.0002106085580115739,-0.6724109131493959
15,0.00021160855801157392,-0.6743402791575808
15,0.00021260855801157394,-0.6768340208701241
15,0.00021360855801157396,-0.679732148079366
15,0.000214608558011574,-0.6828579947946715
15,0.000215608558011574,-0.6860287021929327
15,0.00021660855801157404,-0.6890656382562844
15,0.00021760855801157406,-0.6918041815533053
15,0.00021860855801157409,-0.6941023571952211
15,0.0002196085580115741,-0.6958478969137846
15,0.00022060855801157414,-0.6969633970090324
15,0.00022160855801157416,-0.6974093620265687
15,0.00022260855801157418,-0.6971850427685229
15,0.0002236085580115742,-0.69632709883608
15,0.00022460855801157423,-0.6949062325136472
15,0.00022560855801157426,-0.6930220467274937
15,0.00022660855801157428,-0.6907964697291782
15,0.0002276085580115743,-0.6883661584616384
15,0.00022860855801157433,-0.6858743376826536
15,0.00022960855801157435,-0.6834625505515942
15,0.00023060855801157438,-0.6812627877109707
15,0.0002316085580115744,-0.6793904266782392
15,0.00023210855801157441,-0.6786070589061448
15,0.00023310855801157444,-0.6773916857548115
15,0.00023410855801157446,-0.6766845842622173
15,0.0002351085580115745,-0.6765068429146631
15,0.0002361085580115745,-0.6768491509217498
15,0.00023710855801157454,-0.6776734375674031
15,0.00023810855801157456,-0.6789160665789665
15,0.00023910855801157458,-0.6804923445665537
15,0.0002401085580115746,-0.6823020380030932
15,0.00024110855801157463,-0.6842355494183451
15,0.00024210855801157466,-0.6861803817165362
15,0.00024310855801157468,-0.6880275195779858
15,0.0002441085580115747,-0.689677377324837
15,0.00024510855801157473,-0.6910450010366292
15,0.00024610855801157475,-0.6920642660455633
15,0.0002471085580115748,-0.6926908757350454
15,0.0002481085580115748,-0.6929040400441624
15,0.00024910855801157483,-0.6927067883316367
15,0.00025010855801157485,-0.692124947326181
15,0.0002511085580115749,-0.691204886924641
15,0.0002521085580115749,-0.6900102009670738
15,0.0002531085580115749,-0.6886175435892796
15,0.00025410855801157495,-0.6871118816665612
15,0.000255108558011575,-0.6855814482812927
15,0.000256108558011575,-0.68411268998789
15,0.000257108558011575,-0.6827854917663755
15,0.00025810855801157505,-0.6816689387736812
15,0.00025910855801157507,-0.6808178350849108
15,0.0002601085580115751,-0.6802701491766043
15,0.0002611085580115751,-0.6800454972381559
15,0.00026160855801157513,-0.6800552926189737
15,0.00026260855801157516,-0.6803110305870673
15,0.0002636085580115752,-0.6808583398071966
15,0.0002646085580115752,-0.6816560322715448
15,0.00026560855801157523,-0.682650427777433
15,0.00026660855801157525,-0.6837788136585244
15,0.0002676085580115753,-0.6849732802606869
15,0.0002686085580115753,-0.6861647035947258
15,0.0002696085580115753,-0.6872866476472318
15,0.00027060855801157535,-0.6882789723985092
15,0.0002716085580115754,-0.6890909582971703
15,0.0002726085580115754,-0.689683791907966
15,0.0002736085580115754,-0.6900322984664781
15,0.00027460855801157545,-0.6901258526967138
15,0.00027560855801157547,-0.6899684469147734
15,0.0002766085580115755,-0.6895779425846575
15,0.0002776085580115755,-0.6889845756409875
15,0.00027860855801157554,-0.6882288247842985
15,0.00027960855801157557,-0.6873587836361419
15,0.0002806085580115756,-0.6864272005720027
15,0.0002816085580115756,-0.6854883631818098
15,0.00028260855801157564,-0.6845950071464196
15,0.00028360855801157567,-0.6837954219558293
15,0.0002846085580115757,-0.6831309090071257
15,0.0002856085580115757,-0.6826337224291623
15,0.00028660855801157574,-0.682325591178655
15,0.00028760855801157576,-0.6822168845913079
15,0.0002886085580115758,-0.6823064449276458
15,0.0002896085580115758,-0.6825820718715762
15,0.00029060855801157584,-0.6830216076771017
15,0.00029160855801157586,-0.6835945397368932
15,0.0002921085580115759,-0.6839196981447258
15,0.0002931085580115759,-0.6846222575967095
15,0.0002941085580115759,-0.6853592316186314
15,0.00029510855801157595,-0.6860881996969584
15,0.00029610855801157597,-0.6867687302405894
15,0.000297108558011576,-0.6873645650379986
15,0.000298108558011576,-0.6878454910882199
15,0.00029910855801157604,-0.6881888072042981
15,0.00030010855801157607,-0.6883803186556763
15,0.0003011085580115761,-0.6884148216703649
15,0.0003021085580115761,-0.688296069225013
15,0.00030310855801157614,-0.6880362385824705
15,0.00030410855801157616,-0.6876549479449546
15,0.0003051085580115762,-0.6871778929844227
15,0.0003061085580115762,-0.6866351927198605
15,0.00030710855801157624,-0.6860595473429862
15,0.00030810855801157626,-0.6854843175826397
15,0.0003091085580115763,-0.6849416358296948
15,0.0003101085580115763,-0.6844606536665164
15,0.00031110855801157633,-0.6840660191558575
15,0.00031210855801157636,-0.6837766610591228
15,0.0003131085580115764,-0.6836049371526748
15,0.0003141085580115764,-0.6835561812667132
15,0.00031510855801157643,-0.6836286599684591
15,0.00031610855801157646,-0.6838139263558721
15,0.0003171085580115765,-0.6840975365591115
15,0.0003181085580115765,-0.6844600754561063
15,0.00031910855801157653,-0.6848784227733329
15,0.00032010855801157655,-0.6853271798779
15,0.0003211085580115766,-0.68578017159636
15,0.0003216085580115766,-0.6860002316873565
15,0.0003226085580115766,-0.6864124439271113
15,0.00032360855801157664,-0.6867695845367631
15,0.00032460855801157666,-0.6870536971517569
15,0.0003256085580115767,-0.6872515550161363
15,0.0003266085580115767,-0.6873552281339955
15,0.00032760855801157674,-0.6873623343750506
15,0.00032860855801157676,-0.6872759719454885
15,0.0003296085580115768,-0.6871043484358655
15,0.0003306085580115768,-0.6868601379931261
15,0.00033160855801157683,-0.68655961218634
15,0.00033260855801157686,-0.6862216011481452
15,0.0003336085580115769,-0.6858663490628697
15,0.0003346085580115769,-0.6855143317326726
15,0.00033560855801157693,-0.6851851037008663
15,0.00033660855801157695,-0.6848962383847625
15,0.000337608558011577,-0.6846624172167945
15,0.000338608558011577,-0.6844947134456574
15,0.00033960855801157703,-0.6844001036923985
15,0.00034060855801157705,-0.6843812263792919
15,0.0003416085580115771,-0.6844363915974078
15,0.0003426085580115771,-0.6845598327009959
15,0.0003436085580115771,-0.6847421767146141
15,0.00034460855801157715,-0.6849710992203601
15,0.0003456085580115772,-0.6852321203341669
15,0.0003466085580115772,-0.6855094920993019
15,0.0003476085580115772,-0.6857871243637315
15,0.00034860855801157725,-0.6860494960272114
15,0.00034960855801157727,-0.6862825013306071
15,0.0003506085580115773,-0.6864741863414812
15,0.0003511085580115773,-0.6865515351088917
15,0.00035210855801157733,-0.6866649416251891
15,0.00035310855801157736,-0.6867199929125566
15,0.0003541085580115774,-0.6867157262541581
15,0.0003551085580115774,-0.6866545276364675
15,0.00035610855801157743,-0.6865418774008192
15,0.00035710855801157745,-0.686385932265187
15,0.0003581085580115775,-0.6861969729234499
15,0.0003591085580115775,-0.6859867528915161
15,0.0003601085580115775,-0.6857677885181489
15,0.00036110855801157755,-0.6855526319501463
15,0.0003621085580115776,-0.6853531683111639
15,0.0003631085580115776,-0.6851799755308984
15,0.0003641085580115776,-0.6850417803823657
15,0.00036510855801157765,-0.68494503769444
15,0.00036610855801157767,-0.6848936518356741
15,0.0003671085580115777,-0.6848888509032551
15,0.0003681085580115777,-0.6849292151155821
15,0.00036910855801157774,-0.6850108522132102
15,0.00037010855801157777,-0.6851277047027504
15,0.0003711085580115778,-0.6852719669540098
15,0.0003721085580115778,-0.6854345848228172
15,0.00037310855801157784,-0.6856058068634486
15,0.00037410855801157787,-0.6857757544509011
15,0.0003751085580115779,-0.6859349782799307
15,0.0003761085580115779,-0.6860749706637769
15,0.00037710855801157794,-0.6861886066426848
15,0.00037810855801157796,-0.6862704918695087
15,0.000379108558011578,-0.6863172012404888
15,0.000380108558011578,-0.6863273989125306
15,0.000380608558011578,-0.6863189618760759
15,0.00038160855801157805,-0.6862764261944437
15,0.00038260855801157807,-0.6862028887423876
15,0.0003836085580115781,-0.6861035809336293
15,0.0003846085580115781,-0.6859849847557838
15,0.00038560855801157815,-0.6858544253627342
15,0.00038660855801157817,-0.685719631262249
15,0.0003876085580115782,-0.6855882878445185
15,0.0003886085580115782,-0.6854676094483231
15,0.00038960855801157824,-0.6853639532219773
15,0.00039060855801157827,-0.6852824948629614
15,0.0003916085580115783,-0.6852269821346386
15,0.0003926085580115783,-0.6851995771315955
15,0.00039360855801157834,-0.6852007929005343
15,0.00039460855801157836,-0.6852295245388887
15,0.0003956085580115784,-0.6852831696013876
15,0.0003966085580115784,-0.685357827836129
15,0.00039760855801157844,-0.6854485661985996
15,0.00039860855801157846,-0.6855497319555766
15,0.0003996085580115785,-0.6856552946316063
15,0.0004006085580115785,-0.6857591966434344
15,0.00040160855801157853,-0.6858556927196573
15,0.00040260855801157856,-0.6859396595563264
15,0.0004036085580115786,-0.686006859497534
15,0.0004046085580115786,-0.6860541451863276
15,0.00040560855801157863,-0.686079595899786
15,0.00040660855801157866,-0.6860825804308381
15,0.0004076085580115787,-0.6860637456640147
15,0.0004086085580115787,-0.6860249341697737
15,0.00040960855801157873,-0.6859690379839374
15,0.00041060855801157875,-0.6858997990433046
15,0.00041110855801157877,-0.6858615193580843
15,0.0004121085580115788,-0.6857805447794842
15,0.0004131085580115788,-0.6856976680061785
15,0.00041410855801157884,-0.6856175888690994
15,0.00041510855801157886,-0.6855446806875808
15,0.0004161085580115789,-0.685482757696549
15,0.0004171085580115789,-0.6854348821370507
15,0.00041810855801157894,-0.6854032203603461
15,0.00041910855801157896,-0.6853889542162651
15,0.000420108558011579,-0.6853922506770772
15,0.000421108558011579,-0.6854122892836756
15,0.00042210855801157903,-0.6854473437818823
15,0.00042310855801157906,-0.6854949114183349
15,0.0004241085580115791,-0.6855518809384247
15,0.0004251085580115791,-0.6856147284916724
15,0.00042610855801157913,-0.6856797294836765
15,0.00042710855801157915,-0.6857431739587441
15,0.0004281085580115792,-0.6858015733524632
