p,X,group,profile,Y,stages,relative_error,valid
1349,1.974206221314927e+62,random,ideal,1.538126818865263,14,4.220631962113928e-20,True
1349,1.974206221314927e+62,random,untrimmed,1.538126818865263,14,3.702266027916738e-07,True
1349,1.974206221314927e+62,random,trim_target,1.538126818865263,14,1.3212088709603689e-08,True
919002,4.480495181351419e-180,random,ideal,1.8508433856738142,28,1.7777698078184696e-22,True
919002,4.480495181351419e-180,random,untrimmed,1.8508433856738142,28,1.073709407827781e-09,True
919002,4.480495181351419e-180,random,trim_target,1.8508433856738142,28,3.783971797232709e-11,True
377,4.763439453953562e-188,random,ideal,1.1297545655070038,13,5.693537231418119e-20,True
377,4.763439453953562e-188,random,untrimmed,1.1297545655070038,13,8.701081153380673e-07,True
377,4.763439453953562e-188,random,trim_target,1.1297545655070038,13,3.43920536084028e-08,True
442322,6.137443556964706e-69,random,ideal,1.9596212823899313,30,2.0120035158445022e-22,True
442322,6.137443556964706e-69,random,untrimmed,1.9596212823899313,30,2.4599752518092567e-09,True
442322,6.137443556964706e-69,random,trim_target,1.9596212823899313,30,8.545404071559333e-11,True
20,3.60285624754115e-162,random,ideal,1.8105269111573774,5,8.188214083559856e-18,True
20,3.60285624754115e-162,random,untrimmed,1.8105269111573774,5,1.8908817391703093e-05,True
20,3.60285624754115e-162,random,trim_target,1.8105269111573774,5,5.479836097646586e-07,True
991080,3.0116716954385446e-268,random,ideal,1.069740694581707,30,1.634645563256408e-23,True
991080,3.0116716954385446e-268,random,untrimmed,1.069740694581707,30,7.486312903645042e-10,True
991080,3.0116716954385446e-268,random,trim_target,1.069740694581707,30,2.9898663273674966e-11,True
6266,1.067450487991612e+226,random,ideal,1.430050370617572,18,3.0052024994135283e-21,True
6266,1.067450487991612e+226,random,untrimmed,1.430050370617572,18,8.82988114799523e-08,True
6266,1.067450487991612e+226,random,trim_target,1.430050370617572,18,3.3006574706831434e-09,True
687482,1.0024866816782747e-42,random,ideal,1.3783451024554731,31,2.5900577298236603e-22,True
687482,1.0024866816782747e-42,random,untrimmed,1.3783451024554731,31,1.241590574011702e-09,True
687482,1.0024866816782747e-42,random,trim_target,1.3783451024554731,31,4.7995192466196853e-11,True
18,3.253786125840154e+165,random,ideal,1.064388048640572,5,7.67692179064959e-18,True
18,3.253786125840154e+165,random,untrimmed,1.064388048640572,5,7.4657438367024645e-06,True
18,3.253786125840154e+165,random,trim_target,1.064388048640572,5,2.965258598870978e-07,True
327874,1.2032748528771886e+93,random,ideal,1.461004427371406,22,5.914213233477627e-22,True
327874,1.2032748528771886e+93,random,untrimmed,1.461004427371406,22,2.028036261908473e-09,True
327874,1.2032748528771886e+93,random,trim_target,1.461004427371406,22,7.613554916972598e-11,True
162,2.919260673887253e+174,random,ideal,1.53260064018802,9,1.5032148207459968e-18,True
162,2.919260673887253e+174,random,untrimmed,1.53260064018802,9,2.2549135106004073e-06,True
162,2.919260673887253e+174,random,trim_target,1.53260064018802,9,7.720255470482513e-08,True
175527,1.946784220822096e+141,random,ideal,1.3263698679727483,27,6.31787971359636e-22,True
175527,1.946784220822096e+141,random,untrimmed,1.3263698679727483,27,4.2379618781492365e-09,True
175527,1.946784220822096e+141,random,trim_target,1.3263698679727483,27,1.6452722885175824e-10,True
19,1.5693251689711425e-204,random,ideal,1.1567527773483999,6,8.831467252441519e-18,True
19,1.5693251689711425e-204,random,untrimmed,1.1567527773483999,6,8.983019994990979e-06,True
19,1.5693251689711425e-204,random,trim_target,1.1567527773483999,6,3.481472223271406e-07,True
708070,9.793026429866862e-169,random,ideal,1.9015531570643207,30,1.414114181488197e-23,True
708070,9.793026429866862e-169,random,untrimmed,1.9015531570643207,30,1.5011777969516137e-09,True
708070,9.793026429866862e-169,random,trim_target,1.9015531570643207,30,5.274952302878117e-11,True
4885,0.00019123989902860588,random,ideal,1.4543238862358323,17,5.748673004192395e-21,True
4885,0.00019123989902860588,random,untrimmed,1.4543238862358323,17,1.1079055550617644e-07,True
4885,0.00019123989902860588,random,trim_target,1.4543238862358323,17,4.10433559308527e-09,True
680286,8.242059534873844e+176,random,ideal,1.5887762877536724,28,3.030846155960079e-22,True
680286,8.242059534873844e+176,random,untrimmed,1.5887762877536724,28,1.2735353377970163e-09,True
680286,8.242059534873844e+176,random,trim_target,1.5887762877536724,28,4.7249605004444335e-11,True
31602,4.99121622454886e-285,random,ideal,1.139512468533638,23,1.094554360684685e-21,True
31602,4.99121622454886e-285,random,untrimmed,1.139512468533638,23,1.821447339285934e-08,True
31602,4.99121622454886e-285,random,trim_target,1.139512468533638,23,7.229181160855476e-10,True
472429,6.681248826232323e+189,random,ideal,1.3627197911820232,29,2.245689866720913e-23,True
472429,6.681248826232323e+189,random,untrimmed,1.3627197911820232,29,1.6934415306826811e-09,True
472429,6.681248826232323e+189,random,trim_target,1.3627197911820232,29,6.548922582884492e-11,True
420,1.312792783638454e+259,random,ideal,1.2410799664023657,11,2.0085037525010825e-19,True
420,1.312792783638454e+259,random,untrimmed,1.2410799664023657,11,7.391259762685674e-07,True
420,1.312792783638454e+259,random,trim_target,1.2410799664023657,11,2.8370120333798936e-08,True
430915,4.731735238793426e-146,random,ideal,1.7927525112457965,26,6.817539853944331e-22,True
430915,4.731735238793426e-146,random,untrimmed,1.7927525112457965,26,2.1452662751288284e-09,True
430915,4.731735238793426e-146,random,trim_target,1.7927525112457965,26,7.613210793986811e-11,True
11,7.589741169914342e-253,random,ideal,1.27051877613198,5,5.5620573648110645e-18,True
11,7.589741169914342e-253,random,untrimmed,1.27051877613198,5,1.5112681621861193e-05,True
11,7.589741169914342e-253,random,trim_target,1.27051877613198,5,5.526339041791674e-07,True
907815,1.4579573998702216e-96,random,ideal,1.0733551885397714,30,9.200109474528309e-25,True
907815,1.4579573998702216e-96,random,untrimmed,1.0733551885397714,30,8.226774617966498e-10,True
907815,1.4579573998702216e-96,random,trim_target,1.0733551885397714,30,3.285124517391549e-11,True
4,6.000208063902397e+106,random,ideal,1.4611629334898655,2,4.674921374415059e-18,True
4,6.000208063902397e+106,random,untrimmed,1.4611629334898655,2,3.57680591799731e-05,True
4,6.000208063902397e+106,random,trim_target,1.4611629334898655,2,1.1134480334695289e-06,True
910824,1.9579376199361677e+149,random,ideal,1.7928286321203029,30,2.379404949695828e-22,True
910824,1.9579376199361677e+149,random,untrimmed,1.7928286321203029,30,1.087085541581029e-09,True
910824,1.9579376199361677e+149,random,trim_target,1.7928286321203029,30,3.890146386064111e-11,True
353,1.1959870527729756e-53,random,ideal,1.5600701287163696,11,3.7241315658262266e-19,True
353,1.1959870527729756e-53,random,untrimmed,1.5600701287163696,11,1.2135555800666695e-06,True
353,1.1959870527729756e-53,random,trim_target,1.5600701287163696,11,4.201036614799588e-08,True
126197,1.8475585950875126e+241,random,ideal,1.248079078504866,27,7.258144596152468e-22,True
126197,1.8475585950875126e+241,random,untrimmed,1.248079078504866,27,5.5930957597227404e-09,True
126197,1.8475585950875126e+241,random,trim_target,1.248079078504866,27,2.1954037112368262e-10,True
157,7.003630655857722e-63,random,ideal,1.2837937004574673,11,8.633626994423952e-19,True
157,7.003630655857722e-63,random,untrimmed,1.2837937004574673,11,2.077518012010137e-06,True
157,7.003630655857722e-63,random,trim_target,1.2837937004574673,11,7.878702142110194e-08,True
478171,7.8667145369164e-51,random,ideal,1.5615863792681184,30,2.124306302830332e-23,True
478171,7.8667145369164e-51,random,untrimmed,1.5615863792681184,30,1.8978569912653724e-09,True
478171,7.8667145369164e-51,random,trim_target,1.5615863792681184,30,7.107822945494534e-11,True
78,1.4997379809961198e-40,random,ideal,1.2674112171648753,9,6.185760457064992e-19,True
78,1.4997379809961198e-40,random,untrimmed,1.2674112171648753,9,3.4374945432150434e-06,True
78,1.4997379809961198e-40,random,trim_target,1.2674112171648753,9,1.2977143767170975e-07,True
512172,1.6755810987024474e+76,random,ideal,1.857736517075224,27,9.121223147320089e-23,True
512172,1.6755810987024474e+76,random,untrimmed,1.857736517075224,27,1.8475260306641675e-09,True
512172,1.6755810987024474e+76,random,trim_target,1.857736517075224,27,6.460989779625733e-11,True
9,5.2186711861197615e+249,random,ideal,1.6310415020532956,4,1.7049398578890438e-17,True
9,5.2186711861197615e+249,random,untrimmed,1.6310415020532956,4,3.022173517632683e-05,True
9,5.2186711861197615e+249,random,trim_target,1.6310415020532956,4,9.232954047576581e-07,True
317454,6.880716063465507e-150,random,ideal,1.3181281897717791,25,8.255291507767564e-23,True
317454,6.880716063465507e-150,random,untrimmed,1.3181281897717791,25,2.158179302853663e-09,True
317454,6.880716063465507e-150,random,trim_target,1.3181281897717791,25,8.369210184582979e-11,True
5,3.9492069185020085e-60,random,ideal,1.50596659629295,3,8.129078835106458e-18,True
5,3.9492069185020085e-60,random,untrimmed,1.50596659629295,3,3.645050242228966e-05,True
5,3.9492069185020085e-60,random,trim_target,1.50596659629295,3,1.1403270268245958e-06,True
564218,2.8945803974027087e+144,random,ideal,1.003495197875197,30,2.055085610001737e-22,True
564218,2.8945803974027087e+144,random,untrimmed,1.003495197875197,30,1.3362389433606793e-09,True
564218,2.8945803974027087e+144,random,trim_target,1.003495197875197,30,5.344970202938824e-11,True
79,8.114209273269332e+77,random,ideal,1.2436924152441735,10,4.3362559068253755e-19,True
79,8.114209273269332e+77,random,untrimmed,1.2436924152441735,10,3.6682320329229597e-06,True
79,8.114209273269332e+77,random,trim_target,1.2436924152441735,10,1.403028182779652e-07,True
817122,1.8510818206414747e+147,random,ideal,1.0447224835554194,30,2.370704236521692e-22,True
817122,1.8510818206414747e+147,random,untrimmed,1.0447224835554194,30,9.196597673927042e-10,True
817122,1.8510818206414747e+147,random,trim_target,1.0447224835554194,30,3.6762979158615965e-11,True
95,8.785272354989276e+279,random,ideal,1.7100457581003763,11,1.5680874620379118e-18,True
95,8.785272354989276e+279,random,untrimmed,1.7100457581003763,11,5.214159647146084e-06,True
95,8.785272354989276e+279,random,trim_target,1.7100457581003763,11,1.7227322654954634e-07,True
607584,3.065403945716643e-157,random,ideal,1.6430161197843411,25,4.208694785358201e-22,True
607584,3.065403945716643e-157,random,untrimmed,1.6430161197843411,25,1.3273223597931648e-09,True
607584,3.065403945716643e-157,random,trim_target,1.6430161197843411,25,4.8278840870776536e-11,True
76,5.2123269952937985e+34,random,ideal,1.6338982478377995,8,3.1221659141295652e-18,True
76,5.2123269952937985e+34,random,untrimmed,1.6338982478377995,8,4.957489145102737e-06,True
76,5.2123269952937985e+34,random,trim_target,1.6338982478377995,8,1.6104320007126086e-07,True
862510,1.0449612314809343e+99,random,ideal,1.1302591343049047,28,2.748944010184634e-22,True
862510,1.0449612314809343e+99,random,untrimmed,1.1302591343049047,28,8.263261572371663e-10,True
862510,1.0449612314809343e+99,random,trim_target,1.1302591343049047,28,3.2872715477288754e-11,True
8,3.8841868313576826e-32,random,ideal,1.2795320549883133,3,1.5080705111335788e-17,True
8,3.8841868313576826e-32,random,untrimmed,1.2795320549883133,3,1.6159241720148464e-05,True
8,3.8841868313576826e-32,random,trim_target,1.2795320549883133,3,5.732555995829998e-07,True
558261,12954809524.127039,random,ideal,1.4786047387602321,26,1.3457603890414148e-22,True
558261,12954809524.127039,random,untrimmed,1.4786047387602321,26,1.4066884046874956e-09,True
558261,12954809524.127039,random,trim_target,1.4786047387602321,26,5.313931515691153e-11,True
501527,4.137194407296376e+283,random,ideal,1.2645138809405032,29,2.3849531780604464e-23,True
501527,4.137194407296376e+283,random,untrimmed,1.2645138809405032,29,1.5252161585456555e-09,True
501527,4.137194407296376e+283,random,trim_target,1.2645138809405032,29,5.981554469019939e-11,True
439028,5.1718221374825524e+290,random,ideal,1.9252124189617505,28,1.1581521628305852e-21,True
439028,5.1718221374825524e+290,random,untrimmed,1.9252124189617505,28,2.31594608739524e-09,True
439028,5.1718221374825524e+290,random,trim_target,1.9252124189617505,28,8.035347229054033e-11,True
7122,1.3460394364786594e-185,random,ideal,1.4297006363187983,19,7.363372489895091e-21,True
7122,1.3460394364786594e-185,random,untrimmed,1.4297006363187983,19,7.901464705441946e-08,True
7122,1.3460394364786594e-185,random,trim_target,1.4297006363187983,19,2.9573960253489624e-09,True
60153,6.241900860060036e+74,random,ideal,1.4008144674196528,25,1.3475969837687569e-21,True
60153,6.241900860060036e+74,random,untrimmed,1.4008144674196528,25,1.1803798405212716e-08,True
60153,6.241900860060036e+74,random,trim_target,1.4008144674196528,25,4.509991502096601e-10,True
661,2.4987464754505328e-288,random,ideal,1.3609094177130592,13,1.5367084016404332e-19,True
661,2.4987464754505328e-288,random,untrimmed,1.3609094177130592,13,6.15017769504061e-07,True
661,2.4987464754505328e-288,random,trim_target,1.3609094177130592,13,2.300297934330037e-08,True
822695,6.662071293113442e+195,random,ideal,1.5319185313775112,29,9.09448714212458e-23,True
822695,6.662071293113442e+195,random,untrimmed,1.5319185313775112,29,1.0699265474647038e-09,True
822695,6.662071293113442e+195,random,trim_target,1.5319185313775112,29,4.024069321686125e-11,True
1970,2.3021881386572385e+69,random,ideal,1.6561202960322654,16,2.799008242265184e-20,True
1970,2.3021881386572385e+69,random,untrimmed,1.6561202960322654,16,2.9340241862490407e-07,True
1970,2.3021881386572385e+69,random,trim_target,1.6561202960322654,16,1.0194476857841041e-08,True
476680,8.25755392003504e-296,random,ideal,1.1492266300317164,24,4.1204871135487233e-22,True
476680,8.25755392003504e-296,random,untrimmed,1.1492266300317164,24,1.2761258383535763e-09,True
476680,8.25755392003504e-296,random,trim_target,1.1492266300317164,24,5.062088119976963e-11,True
18597,2.4853524509588397e+96,random,ideal,1.5539003659253245,19,8.932711128169668e-21,True
18597,2.4853524509588397e+96,random,untrimmed,1.5539003659253245,19,3.430226851626036e-08,True
18597,2.4853524509588397e+96,random,trim_target,1.5539003659253245,19,1.2501753145405312e-09,True
444370,5.450966441959394e-158,random,ideal,1.6465520980343713,28,5.29969246399129e-22,True
444370,5.450966441959394e-158,random,untrimmed,1.6465520980343713,28,1.9841853072521155e-09,True
444370,5.450966441959394e-158,random,trim_target,1.6465520980343713,28,7.272410587637275e-11,True
14,2.0675166156854116e+238,random,ideal,1.0709032656844761,5,9.153800170581333e-18,True
14,2.0675166156854116e+238,random,untrimmed,1.0709032656844761,5,8.951044758091194e-06,True
14,2.0675166156854116e+238,random,trim_target,1.0709032656844761,5,3.548318461864903e-07,True
546125,3.063218496466479e-213,random,ideal,1.0257193882436553,27,3.2837849168041754e-23,True
546125,3.063218496466479e-213,random,untrimmed,1.0257193882436553,27,1.2528510891982268e-09,True
546125,3.063218496466479e-213,random,trim_target,1.0257193882436553,27,5.010273710177321e-11,True
22,1.0431597273788113e+25,random,ideal,1.4779195575927173,6,7.570730048983338e-18,True
22,1.0431597273788113e+25,random,untrimmed,1.4779195575927173,6,1.1697347960769844e-05,True
22,1.0431597273788113e+25,random,trim_target,1.4779195575927173,6,3.9159109500853643e-07,True
510569,1.9688676011942022e-243,random,ideal,1.363544251881036,28,2.5005743372885704e-22,True
510569,1.9688676011942022e-243,random,untrimmed,1.363544251881036,28,1.499003510150442e-09,True
510569,1.9688676011942022e-243,random,trim_target,1.363544251881036,28,5.787078532335477e-11,True
3,3.479679201115991e-299,random,ideal,1.2288777805731945,2,6.357394687595616e-17,True
3,3.479679201115991e-299,random,untrimmed,1.2288777805731945,2,2.513375112218743e-05,True
3,3.479679201115991e-299,random,trim_target,1.2288777805731945,2,9.016478966463444e-07,True
279636,3.077276131809497e+222,random,ideal,1.3967089590158228,23,3.881343923130201e-22,True
279636,3.077276131809497e+222,random,untrimmed,1.3967089590158228,23,2.389079939173655e-09,True
279636,3.077276131809497e+222,random,trim_target,1.3967089590158228,23,9.109423689188778e-11,True
200,5.199371982464876e-248,random,ideal,1.185143042936989,9,3.4437391026862953e-19,True
200,5.199371982464876e-248,random,untrimmed,1.185143042936989,9,1.2530180562894512e-06,True
200,5.199371982464876e-248,random,trim_target,1.185143042936989,9,4.859652086623037e-08,True
519644,5.209349703554963e+285,random,ideal,1.4106301226651212,31,1.1359793430612074e-22,True
519644,5.209349703554963e+285,random,untrimmed,1.4106301226651212,31,1.6278185916883956e-09,True
519644,5.209349703554963e+285,random,trim_target,1.4106301226651212,31,6.255417982841052e-11,True
11694,9.59558467866218e+134,random,ideal,1.700514197955412,21,7.147069443700131e-22,True
11694,9.59558467866218e+134,random,untrimmed,1.700514197955412,21,6.269991930471519e-08,True
11694,9.59558467866218e+134,random,trim_target,1.700514197955412,21,2.2174280536798863e-09,True
211477,1.5145173360989237e-173,random,ideal,1.2372504952211425,25,5.2630162417470065e-22,True
211477,1.5145173360989237e-173,random,untrimmed,1.2372504952211425,25,3.1395076899156684e-09,True
211477,1.5145173360989237e-173,random,trim_target,1.2372504952211425,25,1.232833355935484e-10,True
9,1.8799608211480557e-108,random,ideal,1.3274547161346693,4,1.251813884778184e-17,True
9,1.8799608211480557e-108,random,untrimmed,1.3274547161346693,4,1.8234433857137593e-05,True
9,1.8799608211480557e-108,random,trim_target,1.3274547161346693,4,6.410227267395689e-07,True
846165,1.0426429899107205e+145,random,ideal,1.7754602144610978,29,1.952503443679625e-22,True
846165,1.0426429899107205e+145,random,untrimmed,1.7754602144610978,29,1.1646821234376502e-09,True
846165,1.0426429899107205e+145,random,trim_target,1.7754602144610978,29,4.183726822192098e-11,True
348,1.068371529151444e-190,random,ideal,1.0904547846912518,12,3.362146130188181e-19,True
348,1.068371529151444e-190,random,untrimmed,1.0904547846912518,12,8.6449650422191e-07,True
348,1.068371529151444e-190,random,trim_target,1.0904547846912518,12,3.435742224945538e-08,True
985743,1.8086227640580356e-111,random,ideal,1.9613211742889016,29,1.5615739635264026e-23,True
985743,1.8086227640580356e-111,random,untrimmed,1.9613211742889016,29,1.1064680410309075e-09,True
985743,1.8086227640580356e-111,random,trim_target,1.9613211742889016,29,3.84357600362498e-11,True
68,1.0587266586621184e-271,random,ideal,1.6232524232297945,7,8.998369630379189e-20,True
68,1.0587266586621184e-271,random,untrimmed,1.6232524232297945,7,5.213894997137913e-06,True
68,1.0587266586621184e-271,random,trim_target,1.6232524232297945,7,1.6816934587421446e-07,True
859716,5.828128486636824e+245,random,ideal,1.4867403847380036,27,1.061086763837926e-22,True
859716,5.828128486636824e+245,random,untrimmed,1.4867403847380036,27,9.182981765517587e-10,True
859716,5.828128486636824e+245,random,trim_target,1.4867403847380036,27,3.46380361806452e-11,True
348,2.3522309369416083e-69,random,ideal,1.3725356112018399,12,3.5990782713963055e-19,True
348,2.3522309369416083e-69,random,untrimmed,1.3725356112018399,12,1.0650345174445192e-06,True
348,2.3522309369416083e-69,random,trim_target,1.3725356112018399,12,3.939280551504026e-08,True
783002,2.295598822229313e-277,random,ideal,1.5870165259887765,30,2.345654476214291e-22,True
783002,2.295598822229313e-277,random,untrimmed,1.5870165259887765,30,1.144998109709605e-09,True
783002,2.295598822229313e-277,random,trim_target,1.5870165259887765,30,4.260873665483246e-11,True
276462,6.886963628440747e-24,random,ideal,1.565049372328462,29,4.9099207654541e-22,True
276462,6.886963628440747e-24,random,untrimmed,1.565049372328462,29,3.2135064693706766e-09,True
276462,6.886963628440747e-24,random,trim_target,1.565049372328462,29,1.2005067202089685e-10,True
451639,2.451342411464872e-103,random,ideal,1.7547879315405053,28,3.215102418489554e-22,True
451639,2.451342411464872e-103,random,untrimmed,1.7547879315405053,28,2.1098928225013323e-09,True
451639,2.451342411464872e-103,random,trim_target,1.7547879315405053,28,7.589359987770661e-11,True
32,2.952806766874953e+130,random,ideal,1.0826381116492905,5,1.907453535122402e-18,True
32,2.952806766874953e+130,random,untrimmed,1.0826381116492905,5,4.5279087061424755e-06,True
32,2.952806766874953e+130,random,trim_target,1.0826381116492905,5,1.791455518748865e-07,True
242558,1.9740820724484655e-216,random,ideal,1.8498619058201673,29,1.7242771830048952e-21,True
242558,1.9740820724484655e-216,random,untrimmed,1.8498619058201673,29,4.153715661889048e-09,True
242558,1.9740820724484655e-216,random,trim_target,1.8498619058201673,29,1.4683151234530362e-10,True
5,4.016355356461373e-11,random,ideal,1.3800091924092814,3,1.799591488521764e-17,True
5,4.016355356461373e-11,random,untrimmed,1.3800091924092814,3,2.869105114916805e-05,True
5,4.016355356461373e-11,random,trim_target,1.3800091924092814,3,9.580737896632155e-07,True
779806,7.782250291525227e+33,random,ideal,1.9947098985341354,30,2.6345838111884666e-22,True
779806,7.782250291525227e+33,random,untrimmed,1.9947098985341354,30,1.4187503458003842e-09,True
779806,7.782250291525227e+33,random,trim_target,1.9947098985341354,30,4.8964364035231926e-11,True
356915,2.407770329669231e+208,random,ideal,1.2691718634748923,27,4.618154592789567e-22,True
356915,2.407770329669231e+208,random,untrimmed,1.2691718634748923,27,2.0226353072994575e-09,True
356915,2.407770329669231e+208,random,trim_target,1.2691718634748923,27,7.917411794588194e-11,True
121959,1.038491965720293e-103,random,ideal,1.4564913877016987,26,1.4082699700587545e-21,True
121959,1.038491965720293e-103,random,untrimmed,1.4564913877016987,26,6.230598867603704e-09,True
121959,1.038491965720293e-103,random,trim_target,1.4564913877016987,26,2.3606053844002053e-10,True
203,1.3186625177399563e+191,random,ideal,1.7657506926071853,11,3.4594926595121375e-19,True
203,1.3186625177399563e+191,random,untrimmed,1.7657506926071853,11,2.645065496586215e-06,True
203,1.3186625177399563e+191,random,trim_target,1.7657506926071853,11,8.641187052453606e-08,True
761773,4.2088847439844245e-178,random,ideal,1.6118959809728404,32,1.657212995304499e-22,True
761773,4.2088847439844245e-178,random,untrimmed,1.6118959809728404,32,1.2782837780262616e-09,True
761773,4.2088847439844245e-178,random,trim_target,1.6118959809728404,32,4.76080351047335e-11,True
3422,7.308264441546865e+29,random,ideal,1.5136417188768805,18,3.199956928193768e-20,True
3422,7.308264441546865e+29,random,untrimmed,1.5136417188768805,18,1.693866681103168e-07,True
3422,7.308264441546865e+29,random,trim_target,1.5136417188768805,18,6.195185672953914e-09,True
918350,8.235719000414699e-18,random,ideal,1.075095749339837,27,3.682442300692238e-23,True
918350,8.235719000414699e-18,random,untrimmed,1.075095749339837,27,7.382883105622072e-10,True
918350,8.235719000414699e-18,random,trim_target,1.075095749339837,27,2.947355139023344e-11,True
11162,1.332403610333738e-29,random,ideal,1.0811516521918292,20,1.0956763126597048e-20,True
11162,1.332403610333738e-29,random,untrimmed,1.0811516521918292,20,4.473923829022604e-08,True
11162,1.332403610333738e-29,random,trim_target,1.0811516521918292,20,1.7839305078774205e-09,True
148714,9.979631966111434e-11,random,ideal,1.2580286483717376,24,1.8009465187536458e-21,True
148714,9.979631966111434e-11,random,untrimmed,1.2580286483717376,24,4.3667755485480994e-09,True
148714,9.979631966111434e-11,random,trim_target,1.2580286483717376,24,1.708492019300438e-10,True
15691,7.534250781775392e+59,random,ideal,1.376224945937514,21,1.022393289902556e-20,True
15691,7.534250781775392e+59,random,untrimmed,1.376224945937514,21,3.830930767774281e-08,True
15691,7.534250781775392e+59,random,trim_target,1.376224945937514,21,1.4596978209444782e-09,True
370545,1.8422260082463975e-234,random,ideal,1.9557738535394504,28,8.296819174379943e-23,True
370545,1.8422260082463975e-234,random,untrimmed,1.9557738535394504,28,2.8341874354365557e-09,True
370545,1.8422260082463975e-234,random,trim_target,1.9557738535394504,28,9.801993087549512e-11,True
305,7.030994958092584e-12,random,ideal,1.7502873937315053,11,9.944371005205486e-20,True
305,7.030994958092584e-12,random,untrimmed,1.7502873937315053,11,1.7112941619600044e-06,True
305,7.030994958092584e-12,random,trim_target,1.7502873937315053,11,5.596742945607886e-08,True
14241,1.773794838144923e-08,random,ideal,1.4828818619983106,20,1.2512248335336127e-20,True
14241,1.773794838144923e-08,random,untrimmed,1.4828818619983106,20,4.311081999771752e-08,True
14241,1.773794838144923e-08,random,trim_target,1.4828818619983106,20,1.599848712138586e-09,True
13614,1.404056154439642e+82,random,ideal,1.054797210448294,20,4.3467258462595635e-21,True
13614,1.404056154439642e+82,random,untrimmed,1.054797210448294,20,3.665218343556555e-08,True
13614,1.404056154439642e+82,random,trim_target,1.054797210448294,20,1.4639298048533537e-09,True
586458,8.151588424304231e-204,random,ideal,1.3631409962933845,29,2.341249319689979e-22,True
586458,8.151588424304231e-204,random,untrimmed,1.3631409962933845,29,1.3676492202640273e-09,True
586458,8.151588424304231e-204,random,trim_target,1.3631409962933845,29,5.2890118044054335e-11,True
900,2.0268131324957438e-58,random,ideal,1.1028077079301066,12,7.629232508362526e-20,True
900,2.0268131324957438e-58,random,untrimmed,1.1028077079301066,12,3.390926383682999e-07,True
900,2.0268131324957438e-58,random,trim_target,1.1028077079301066,12,1.3453388158771031e-08,True
547688,8.432071804441237e-188,random,ideal,1.6639685370722914,27,3.014275767279861e-22,True
547688,8.432071804441237e-188,random,untrimmed,1.6639685370722914,27,1.5949780379750064e-09,True
547688,8.432071804441237e-188,random,trim_target,1.6639685370722914,27,5.8156980379033225e-11,True
558,4.0755745473658086e-207,random,ideal,1.0487836574654386,13,2.062296323744855e-19,True
558,4.0755745473658086e-207,random,untrimmed,1.0487836574654386,13,5.9438024742996e-07,True
558,4.0755745473658086e-207,random,trim_target,1.0487836574654386,13,2.3733312038961803e-08,True
535556,1.5743149078431867e-265,random,ideal,1.3004653526140888,23,2.2192079190362686e-22,True
535556,1.5743149078431867e-265,random,untrimmed,1.3004653526140888,23,1.1951449863681981e-09,True
535556,1.5743149078431867e-265,random,trim_target,1.3004653526140888,23,4.6398847917449724e-11,True
1879,1.1798593216466395e+256,random,ideal,1.1272206582424893,17,6.828802707365015e-21,True
1879,1.1798593216466395e+256,random,untrimmed,1.1272206582424893,17,2.3026445653319034e-07,True
1879,1.1798593216466395e+256,random,trim_target,1.1272206582424893,17,9.130670645057228e-09,True
341504,2.602611438841581e+268,random,ideal,1.909480545733629,23,9.234786013577982e-24,True
341504,2.602611438841581e+268,random,untrimmed,1.909480545733629,23,2.5801154779265305e-09,True
341504,2.602611438841581e+268,random,trim_target,1.909480545733629,23,8.785060781026774e-11,True
170567,1.7635821969693965e+214,random,ideal,1.0589496216389258,25,3.202407589579372e-22,True
170567,1.7635821969693965e+214,random,untrimmed,1.0589496216389258,25,3.6852623093277275e-09,True
170567,1.7635821969693965e+214,random,trim_target,1.0589496216389258,25,1.4721128601678066e-10,True
792544,1.9959079821749265e+182,random,ideal,1.1800024203627093,27,3.0215830318537323e-22,True
792544,1.9959079821749265e+182,random,untrimmed,1.1800024203627093,27,8.861900673003041e-10,True
792544,1.9959079821749265e+182,random,trim_target,1.1800024203627093,27,3.5082890373711914e-11,True
71630,2.0953517670795903e+282,random,ideal,1.083502376306554,25,1.5436573461248868e-21,True
71630,2.0953517670795903e+282,random,untrimmed,1.083502376306554,25,8.873986235809394e-09,True
71630,2.0953517670795903e+282,random,trim_target,1.083502376306554,25,3.5402991474115616e-10,True
162745,3.2845122068951e-218,random,ideal,1.082299728265791,28,1.0766729708221292e-21,True
162745,3.2845122068951e-218,random,untrimmed,1.082299728265791,28,4.300565879102054e-09,True
162745,3.2845122068951e-218,random,trim_target,1.082299728265791,28,1.7163128270551406e-10,True
9120,1.1167140042264802e+130,random,ideal,1.1330848084516036,17,8.001506003407493e-21,True
9120,1.1167140042264802e+130,random,untrimmed,1.1330848084516036,17,4.822414312000719e-08,True
9120,1.1167140042264802e+130,random,trim_target,1.1330848084516036,17,1.9110617170222545e-09,True
382427,1.2780629020189654e-97,random,ideal,1.0330289221648299,30,2.639166472842033e-22,True
382427,1.2780629020189654e-97,random,untrimmed,1.0330289221648299,30,1.9325544964134397e-09,True
382427,1.2780629020189654e-97,random,trim_target,1.0330289221648299,30,7.727534602772343e-11,True
6774,1.1342329700962108e-81,random,ideal,1.4611902392369285,19,8.048235295426092e-21,True
6774,1.1342329700962108e-81,random,untrimmed,1.4611902392369285,19,8.626732020468903e-08,True
