time,state,q,residual,candidate,denominator,target,stagepeak
3.500213068715725883e-04,-1.700130686126233683e-04,-1.444842616166371345e-04,1.281656302106822798e+00,-2.289131179497731761e-01,2.281656583763124413e+00,-2.470320343604958668e-01,4.757107766905670698e-04
3.500352172586581722e-04,-1.700200240883678853e-04,-1.444912154230575758e-04,1.281656293237409594e+00,-2.259053124484907416e-01,2.281656574893702771e+00,-2.470320344994813566e-01,4.757038517399641035e-04
3.500644605619290632e-04,-1.700346463889165186e-04,-1.445058341719372133e-04,1.281656274591562950e+00,-2.256126039992406296e-01,2.281656556247837475e+00,-2.470320347916790948e-01,4.756892936671255076e-04
3.507665705685626884e-04,-1.703857175760335079e-04,-1.448568240204625788e-04,1.281655826918706831e+00,-2.356971501219896903e-01,2.281656108574533715e+00,-2.470320418116596917e-01,4.753397652062596544e-04
3.538990576255219970e-04,-1.719520371395957163e-04,-1.464228186312559112e-04,1.281653829613329076e+00,-2.463769421059157083e-01,2.281654111267158669e+00,-2.470320731731217578e-01,4.737803338865795516e-04
3.578990576255220942e-04,-1.739521356740053734e-04,-1.484225165248165398e-04,1.281651279177468572e+00,-2.470149617798685637e-01,2.281651560828747538e+00,-2.470321132351631088e-01,4.717890362089193997e-04
3.600211332031249905e-04,-1.750132257721798276e-04,-1.494833944316044621e-04,1.281649926125104200e+00,-2.470296431576545215e-01,2.281650207775030026e+00,-2.470321344890141491e-01,4.707326167579488222e-04
3.628064222656268386e-04,-1.764059389614953369e-04,-1.508758291320718326e-04,1.281648150204529824e+00,-2.470320005771020067e-01,2.281648431852679515e+00,-2.470321623850509907e-01,4.693460354119216474e-04
3.668064222656269358e-04,-1.784060375604491755e-04,-1.528755277917449764e-04,1.281645599777363920e+00,-2.470321896870480427e-01,2.281645881422963651e+00,-2.470322024447831888e-01,4.673547434144991884e-04
3.708064222656270331e-04,-1.804061361570028074e-04,-1.548752264491645248e-04,1.281643049342598317e+00,-2.470322324334701669e-01,2.281643330985647644e+00,-2.470322424942929529e-01,4.653634424411276223e-04
3.748064222656271303e-04,-1.824062347511565306e-04,-1.568749251041869021e-04,1.281640498883060530e+00,-2.470322725147958420e-01,2.281640780523559453e+00,-2.470322825203851158e-01,4.633721191708497643e-04
3.788064222656272275e-04,-1.844063333429099929e-04,-1.588746237568099400e-04,1.281637948392031490e+00,-2.470323125201060732e-01,2.281638230029980008e+00,-2.470323225178972237e-01,4.613807718873785086e-04
3.800057569020396796e-04,-1.850060302217754237e-04,-1.594742007204613004e-04,1.281637183664122714e+00,-2.470323245097819642e-01,2.281637465301306289e+00,-2.470323345059106390e-01,4.607836957036688641e-04
3.800064097456078388e-04,-1.179134514260609529e-02,-1.622902357554902909e-04,1.281637183247851475e+00,-2.470323249799761534e-01,2.281637464885034827e+00,-2.470351502204028715e-01,1.176634514260609457e-02
3.800098365308982084e-04,-8.004331814018732227e-02,-3.254295273152346267e-04,1.281637181062838859e+00,-2.470325476322297598e-01,2.281637462700019992e+00,-2.471982877928040889e-01,8.001831814018732503e-02
3.800133691336336620e-04,-1.297415382381500171e-01,-6.992497000089998617e-04,1.281637178810354438e+00,-2.470337407509770877e-01,2.281637460447533350e+00,-2.475721061424851210e-01,1.297165382381500198e-01
3.800217300078415831e-04,-1.962034263069973583e-01,-2.088494865043149292e-03,1.281637173479231118e+00,-2.470436426551395059e-01,2.281637455116404478e+00,-2.489613468683118391e-01,1.961784263069973611e-01
3.800362936508663099e-04,-2.351910952174701419e-01,-5.243052985624191420e-03,1.281637164193051293e+00,-2.470936247821806098e-01,2.281637445830215771e+00,-2.521158970749566297e-01,2.351660952174701447e-01
3.800655503722816177e-04,-2.463987979566708009e-01,-1.210379159438339063e-02,1.281637145538160549e+00,-2.473376091213403682e-01,2.281637427175305710e+00,-2.589766196562489076e-01,2.463737979566708036e-01
3.801273130178511287e-04,-2.470283646212002027e-01,-2.616647140127250845e-02,1.281637106156594319e+00,-2.484643718531815704e-01,2.281637387793700178e+00,-2.730392657320866445e-01,2.470033646212002054e-01
3.801957073376454883e-04,-2.470296095299080452e-01,-4.076488343181020740e-02,1.281637062546484795e+00,-2.505824696587708456e-01,2.281637344183547356e+00,-2.876376406502564320e-01,2.470046095299080480e-01
3.803137506198899908e-04,-2.470296107614495806e-01,-6.372657088569105843e-02,1.281636987278789608e+00,-2.560367480692807285e-01,2.281637268915776673e+00,-3.105992646025699799e-01,2.470046107614495834e-01
3.804272808684109079e-04,-2.470296107587845735e-01,-8.339457759815495363e-02,1.281636914888475420e+00,-2.629878020976756381e-01,2.281637196525390543e+00,-3.302672108374594684e-01,2.470046107587845763e-01
3.804915446639095143e-04,-2.470296107573091704e-01,-9.357677035176754921e-02,1.281636873911502272e+00,-2.674990875473506335e-01,2.281637155548375873e+00,-3.404493695921527174e-01,2.470046107573091732e-01
3.806242980418615154e-04,-2.470296107543575315e-01,-1.126479030058391978e-01,1.281636789259562370e+00,-2.778059654560590674e-01,2.281637070896351815e+00,-3.595204324946122965e-01,2.470046107543575342e-01
3.808526332458236625e-04,-2.470296107496204596e-01,-1.400704171483301286e-01,1.281636643614332272e+00,-2.974987359218831395e-01,2.281636925250975612e+00,-3.869428279587316388e-01,2.470046107496204624e-01
3.810956516796714581e-04,-2.470296107450872802e-01,-1.631340326574929334e-01,1.281636488358047554e+00,-3.194843992350380191e-01,2.281636769994535907e+00,-4.100063184808196981e-01,2.470046107450872830e-01
3.814692300596170846e-04,-2.470296107391528051e-01,-1.892684344074205827e-01,1.281636247723799693e+00,-3.522809599963493410e-01,2.281636529360047572e+00,-4.361405288842225558e-01,2.470046107391528079e-01
3.817355640495944291e-04,-2.470296107356431403e-01,-2.027589187529972303e-01,1.281636072176742358e+00,-3.736054781031622474e-01,2.281636353812814821e+00,-4.496308750153334977e-01,2.470046107356431431e-01
3.821515747132328490e-04,-2.470296107312215661e-01,-2.178027575576685082e-01,1.281635781611547786e+00,-4.023917773374622864e-01,2.281636063247328927e+00,-4.646744868462223677e-01,2.470046107312215689e-01
3.824286536260566860e-04,-2.470296107288922072e-01,-2.248590380637300878e-01,1.281635567564817002e+00,-4.183970333236606276e-01,2.281635849200384314e+00,-4.717306011444165059e-01,2.470046107288922099e-01
3.828773193355315967e-04,-2.470296107259678520e-01,-2.328486805999959997e-01,1.281635159480561059e+00,-4.393371147715301461e-01,2.281635441115720475e+00,-4.797199281508023327e-01,2.470046107259678547e-01
3.831647941098016447e-04,-2.470296107245397443e-01,-2.363737359368787705e-01,1.281634838552363265e+00,-4.499090177498961673e-01,2.281635120187202048e+00,-4.832447360275305970e-01,2.470046107245397471e-01
3.834150654372784402e-04,-2.470296107235246397e-01,-2.387169903322504116e-01,1.281634507263532230e+00,-4.575709160539911946e-01,2.281634788898039279e+00,-4.855877352936836533e-01,2.470046107235246424e-01
3.838934235110288778e-04,-2.470296107220548154e-01,-2.418497241602332037e-01,1.281633696293640767e+00,-4.689127653299228760e-01,2.281633977927337575e+00,-4.887198452271092619e-01,2.470046107220548182e-01
3.841958722870106248e-04,-2.470296107213721670e-01,-2.431824599547888210e-01,1.281633029591237705e+00,-4.742736773397865924e-01,2.281633311224267047e+00,-4.900520684212853473e-01,2.470046107213721698e-01
3.846837614986012397e-04,-2.470296107205670333e-01,-2.446393069894418348e-01,1.281631624989690410e+00,-4.806919264124173141e-01,2.281631906621315764e+00,-4.915078358474321285e-01,2.470046107205670360e-01
3.850113465001750055e-04,-2.470296107201785940e-01,-2.452863441153117774e-01,1.281630397692424372e+00,-4.838133375947206161e-01,2.281630679322821820e+00,-4.921539297983041905e-01,2.470046107201785968e-01
3.855210841021590993e-04,-2.470296107197476609e-01,-2.459529257011471015e-01,1.281627902368730920e+00,-4.872993497359672244e-01,2.281628183996633474e+00,-4.928185938909723784e-01,2.470046107197476637e-01
3.858567286361982659e-04,-2.470296107195465718e-01,-2.462387531753661707e-01,1.281625769969060080e+00,-4.889180908123677560e-01,2.281626051594829452e+00,-4.931027828221483666e-01,2.470046107195465745e-01
