time,state,q,residual,candidate,denominator,target,stagepeak,delta,first,corpeak,innerden,stored,stored_read,candidate_current_A,transfer_current_A
3.098362918368706941e-03,-3.757007518777534250e-01,-3.757045854846446375e-01,9.999795706235244941e-01,-3.756926067969680871e-01,1.999972760831771890e+00,-3.756934216499515089e-01,3.757794165738102543e-01,1.843851512618003237e-05,8.747793326007794468e-01,8.749539420184486715e-01,9.999863804158859448e-01,-3.756985932569181230e-01,-3.756680849090838770e-01,-8.148529829594529187e-08,1.062236496492888402e-07
3.100633677327220995e-03,-3.757007558876516717e-01,-3.757039009523411299e-01,9.999803683963490730e-01,-3.756949501782545497e-01,1.999973824528855193e+00,-3.756954734906516324e-01,3.757787866613784278e-01,1.648435875608378001e-05,8.747784136535269317e-01,8.749527281229684261e-01,9.999869122644278185e-01,-3.756973783629390939e-01,-3.756663233324644136e-01,-5.233123969679269571e-08,5.155503291983553266e-08
3.103454959233318926e-03,-3.757007608697108814e-01,-3.757032978202203277e-01,9.999812115019847125e-01,-3.756950123286661447e-01,1.999974948669686059e+00,-3.756946154795315906e-01,3.757782417013772469e-01,1.597782377496463393e-05,8.747765507387175177e-01,8.749509138773150507e-01,9.999874743348432515e-01,-3.756967003985955955e-01,-3.756653725729769966e-01,3.968491345228254935e-08,2.427532168413250099e-08
3.107454959233315987e-03,-3.757007679332494687e-01,-3.757025217464639022e-01,9.999821441311707027e-01,-3.756932283778813275e-01,1.999976192175249023e+00,-3.756926211036187291e-01,3.757774690596914491e-01,1.611659682817928122e-05,8.747744295754187327e-01,8.749488867000599912e-01,9.999880960876245117e-01,-3.756956333353552169e-01,-3.756643553000016400e-01,6.072742624528686663e-08,2.925403834385450457e-08
3.110170113811185945e-03,-3.757007727278974807e-01,-3.757019977058690952e-01,9.999827458214670672e-01,-3.756918430512098395e-01,1.999976994428965593e+00,-3.756912671952516991e-01,3.757769492835092429e-01,1.627235448619954880e-05,8.747731034766564884e-01,8.749476805896770903e-01,9.999884972144827966e-01,-3.756946895909357154e-01,-3.756634739555375080e-01,5.758559579987746194e-08,3.549375984787769652e-08
3.112277128475278258e-03,-3.757007764486424151e-01,-3.757016283929715539e-01,9.999831970346205745e-01,-3.756918776900616264e-01,1.999977596046494499e+00,-3.756921831871017359e-01,3.757766003100309060e-01,1.514498597191673601e-05,8.747726695252936446e-01,8.749474066097266967e-01,9.999887980232473605e-01,-3.756939671013961868e-01,-3.756627250184789157e-01,-3.054970400790159701e-08,3.284879815220090878e-08
3.116190542457964417e-03,-3.757007833592785340e-01,-3.757009776067061768e-01,9.999839626453377317e-01,-3.756943063754475398e-01,1.999978616860768943e+00,-3.756950440974753946e-01,3.757759521523713619e-01,1.192662847234202960e-05,8.747715123220667355e-01,8.749461362270536391e-01,9.999893084303844715e-01,-3.756936212234161521e-01,-3.756620483890658058e-01,-7.377220274977764199e-08,-2.264455905569195400e-10
3.119999999999999076e-03,-3.757007900863394978e-01,-3.757003467391073492e-01,9.999846853281260106e-01,-3.756970480310926064e-01,1.999979580437805549e+00,-3.756978863315486583e-01,3.757753212124566033e-01,8.739073640691164476e-06,8.747702423101246794e-01,8.749448622463601444e-01,9.999897902189027743e-01,-3.756944753432130968e-01,-3.756626240559462482e-01,-8.383004555432395169e-08,-2.807148922757236583e-08
3.121111035675745542e-03,-3.757007920482993701e-01,-3.757004553636034694e-01,9.999848444077475973e-01,-3.756976665303826679e-01,1.999979792543964408e+00,-3.756981844843342855e-01,3.757758760932692343e-01,8.289191833505465745e-06,8.747696891989359402e-01,8.749440832642637611e-01,9.999898962719823148e-01,-3.756948729304354084e-01,-3.756629681933287834e-01,-5.179539514595014785e-08,-3.341635775581163894e-08
3.124416424206352422e-03,-3.757007978852329177e-01,-3.757018950871081064e-01,9.999840400457238321e-01,-3.756977917173526804e-01,1.999978720061282189e+00,-3.756976114630643515e-01,3.757775268923529421e-01,9.527371439895458547e-06,8.747683666385164258e-01,8.749431115688353078e-01,9.999893600306410946e-01,-3.756959458398793639e-01,-3.756640820767901956e-01,1.802542883425542056e-08,-2.931864447115409134e-08
3.128416424206349484e-03,-3.757008049487709500e-01,-3.757038846269911136e-01,9.999819012016515352e-01,-3.756959876848781632e-01,1.999975868269228130e+00,-3.756954093038845088e-01,3.757795245989091759e-01,1.278173419422811201e-05,8.747680680037481782e-01,8.749430241292103227e-01,9.999879341346141759e-01,-3.756963396109213038e-01,-3.756647443244104934e-01,5.783809934805343481e-08,-2.470872298709828281e-09
3.130661855852300782e-03,-3.757008089139433626e-01,-3.757047235641567950e-01,9.999806531977549762e-01,-3.756945598782887585e-01,1.999974204264057587e+00,-3.756934836900087116e-01,3.757795939114360051e-01,1.486919101442095980e-05,8.747680998211145864e-01,8.749431084243715073e-01,9.999871021320289044e-01,-3.756960718867454752e-01,-3.756646278861302535e-01,1.076188278987590525e-07,1.265763951769074383e-08
3.133045625933596288e-03,-3.757008131234064185e-01,-3.757028694211712594e-01,9.999808896850894691e-01,-3.756903635904781935e-01,1.999974519580498988e+00,-3.756880189591529917e-01,3.757769950815020854e-01,1.737764495997142948e-05,8.747687036173305009e-01,8.749439700617760440e-01,9.999872597902494942e-01,-3.756951294186001156e-01,-3.756640036757858958e-01,2.344631314406917063e-07,4.448314594319565667e-08
3.137024618850283494e-03,-3.757008201498471256e-01,-3.756986060362125235e-01,9.999849619718275129e-01,-3.756828342444761271e-01,1.999979949296068815e+00,-3.756808500391133343e-01,3.757726571103259250e-01,1.844349629643624887e-05,8.747689362521832157e-01,8.749437166095427321e-01,9.999899746480345186e-01,-3.756914356032090008e-01,-3.756609070134923067e-01,1.984205356252817411e-07,1.041973830497857805e-07
3.140069273892752769e-03,-3.757008255263549201e-01,-3.756952912551863033e-01,9.999887105003278931e-01,-3.756782317165081597e-01,1.999984947333994789e+00,-3.756763956786838277e-01,3.757694137337330709e-01,1.820276735869714961e-05,8.747681850647145430e-01,8.749430124576311751e-01,9.999924736669973946e-01,-3.756877698275123412e-01,-3.756574201574117700e-01,1.836037819165854502e-07,1.220882801718710163e-07
3.141536222317509782e-03,-3.757008281168142116e-01,-3.756945133837262807e-01,9.999903303466830540e-01,-3.756772459508512241e-01,1.999987107129102659e+00,-3.756769958080035665e-01,3.757694230215099518e-01,1.672643375817520317e-05,8.747691916405374579e-01,8.749451479472866167e-01,9.999935535645515516e-01,-3.756859692809653151e-01,-3.756556142462845749e-01,2.501428476249540899e-08,1.215512993308671896e-07
3.144346393901981031e-03,-3.757008330792518946e-01,-3.756943096643553526e-01,9.999916681416139985e-01,-3.756795552333324628e-01,1.999988890855650903e+00,-3.756804337948095318e-01,3.757694408137179365e-01,1.289635552505825069e-05,8.747720911078421535e-01,8.749481418386201304e-01,9.999944454278254513e-01,-3.756835891221291246e-01,-3.756527631909439280e-01,-8.785614764570165283e-08,7.446095787463398936e-08
3.148346393901978093e-03,-3.757008401427887612e-01,-3.756943211963640894e-01,9.999918896370548760e-01,-3.756832431769491221e-01,1.999989186182901113e+00,-3.756840746306892020e-01,3.757694661391580704e-01,8.998922747930674878e-06,8.747770460151582661e-01,8.749533392324294612e-01,9.999945930914505565e-01,-3.756827930053975306e-01,-3.756512839664883918e-01,-8.314537395878536318e-08,6.149954351984881077e-09
3.150401494370093630e-03,-3.757008437718577509e-01,-3.756943980895897095e-01,9.999918806144343364e-01,-3.756848554688149155e-01,1.999989174152740246e+00,-3.756856477204033595e-01,3.757698431328429511e-01,7.304332697990372114e-06,8.747796551907723872e-01,8.749551491697529215e-01,9.999945870763702338e-01,-3.756831021826625427e-01,-3.756513844977693029e-01,-7.922515880801039127e-08,-1.471455427965423547e-08
3.152746969923860085e-03,-3.757008479136951795e-01,-3.756959901293145387e-01,9.999911378073607082e-01,-3.756861020509217886e-01,1.999988183743323544e+00,-3.756865320805165553e-01,3.757719843168873530e-01,7.500564918579067117e-06,8.747788922272977663e-01,8.749532360422193067e-01,9.999940918716618832e-01,-3.756837621782134762e-01,-3.756519113811989108e-01,-4.300295946945620037e-08,-2.802557476929901859e-08
3.156746969923857147e-03,-3.757008549772319350e-01,-3.756995842984499068e-01,9.999875772846278377e-01,-3.756860181064056170e-01,1.999983436379750401e+00,-3.756857896807286878e-01,3.757756359158848092e-01,1.096490578886736689e-05,8.747770985146412492e-01,8.749517671591475754e-01,9.999917181898753116e-01,-3.756847856403178199e-01,-3.756530027933094318e-01,2.284256769573561690e-08,-2.123027697685485232e-08
3.160054705461449922e-03,-3.757008608183100007e-01,-3.757026007050548455e-01,9.999841587574598289e-01,-3.756848162800897062e-01,1.999978878343594335e+00,-3.756844092318068484e-01,3.757786007735917089e-01,1.465458972588524022e-05,8.747763326065225442e-01,8.749510983024324506e-01,9.999894391717972786e-01,-3.756850051401119384e-01,-3.756534053425017450e-01,4.070482828570730772e-08,-2.925273418715233935e-09
3.162417284995108508e-03,-3.757008649903526010e-01,-3.757032509566426426e-01,9.999822920067723553e-01,-3.756832809690129893e-01,1.999976389342714933e+00,-3.756822966366860084e-01,3.757783920653012255e-01,1.751134431096962017e-05,8.747765170215183739e-01,8.749517167369617043e-01,9.999881946713575775e-01,-3.756847716286435546e-01,-3.756533170543776001e-01,9.843323261991348989e-08,1.159699320095421309e-08
3.166417284995105570e-03,-3.757008720538895230e-01,-3.757029848438659947e-01,9.999818650619116678e-01,-3.756800297950501077e-01,1.999975820082909195e+00,-3.756792673437429064e-01,3.757780387086616658e-01,2.043351658877890073e-05,8.747770198877176107e-01,8.749519429674021964e-01,9.999879100414545974e-01,-3.756833868309334412e-01,-3.756522181379226000e-01,7.624513068596740943e-08,4.018471660426979829e-08
3.170011129070126037e-03,-3.757008784002018320e-01,-3.757026690111925360e-01,9.999821805294358823e-01,-3.756781506138935356e-01,1.999976240706268449e+00,-3.756775314673931887e-01,3.757777242455835331e-01,2.200330012592353974e-05,8.747766534568718333e-01,8.749514760476189146e-01,9.999881203531343354e-01,-3.756817229062012209e-01,-3.756506190156740921e-01,6.191465001358240804e-08,4.666448181953682640e-08
3.171903731294392886e-03,-3.757008817423174163e-01,-3.757027868247497793e-01,9.999822805888533006e-01,-3.756784382635594000e-01,1.999976374118823230e+00,-3.756789868776957420e-01,3.757780696285667466e-01,2.191291901328556288e-05,8.747768360187204717e-01,8.749519071865055064e-01,9.999881870594116151e-01,-3.756809278498292604e-01,-3.756497649510255887e-01,-5.486141361814933876e-08,4.076342330538825127e-08
3.175706245895145319e-03,-3.757008884571174101e-01,-3.757034412872562457e-01,9.999817884102725207e-01,-3.756820366524098453e-01,1.999975717880725146e+00,-3.756831147003542593e-01,3.757787635534822757e-01,2.094539743493792979e-05,8.747770862552901594e-01,8.749521100672066343e-01,9.999878589403625728e-01,-3.756806786600564996e-01,-3.756490521607603328e-01,-1.078047943399518546e-07,-5.596698293084269008e-09
3.179706245895142381e-03,-3.757008955206539991e-01,-3.757041702412280415e-01,9.999809766758188667e-01,-3.756860486581071745e-01,1.999974635568136483e+00,-3.756872130040469493e-01,3.757794935177177220e-01,2.021202820214041372e-05,8.747774425021580535e-01,8.749524996199703475e-01,9.999873177840682414e-01,-3.756821316550813528e-01,-3.756501180238865922e-01,-1.164345938452464515e-07,-4.430946623632730052e-08
3.181904490937596721e-03,-3.757008994024985116e-01,-3.757047286284841969e-01,9.999804698553281801e-01,-3.756869379240457274e-01,1.999973959807492374e+00,-3.756871375349774556e-01,3.757801793060265849e-01,1.943700371203550118e-05,8.747773897244155439e-01,8.749521729977984830e-01,9.999869799037461870e-01,-3.756832840459347622e-01,-3.756512070025426753e-01,-1.996109316897636858e-08,-5.065035134983783844e-08
3.185885379874057836e-03,-3.757009064322872072e-01,-3.757060280475740810e-01,9.999791276496765580e-01,-3.756868851606264270e-01,1.999972170199983523e+00,-3.756869286233069927e-01,3.757815007308513144e-01,1.759576296993751044e-05,8.747764227008056892e-01,8.749511264905007746e-01,9.999860850999917616e-01,-3.756847738589790819e-01,-3.756528789505099719e-01,-4.346268060203422497e-09,-3.243642646272952333e-08
3.189817689937027387e-03,-3.757009133762915232e-01,-3.757073326891200993e-01,9.999776466350205339e-01,-3.756866151857647385e-01,1.999970195513804727e+00,-3.756865793013440258e-01,3.757828060303007311e-01,1.594102986977493622e-05,8.747754747280104271e-01,8.749501951070798311e-01,9.999850977569024746e-01,-3.756855724476849123e-01,-3.756538322384211925e-01,3.588442074226048364e-09,-1.696627404133374125e-08
3.191324857828223976e-03,-3.757009160377752788e-01,-3.757068507768248078e-01,9.999772838614087167e-01,-3.756864949868036208e-01,1.999969711815662743e+00,-3.756861871417430665e-01,3.757811022622305486e-01,1.567764427073767709e-05,8.747752980829744951e-01,8.749503472770505663e-01,9.999848559078314825e-01,-3.756857551905904424e-01,-3.756540559587357997e-01,3.078450605538154401e-08,-1.286848007449413132e-08
3.194353962391753565e-03,-3.757009213868240938e-01,-3.757032381576495550e-01,9.999795305650001076e-01,-3.756844680612051457e-01,1.999972707420406781e+00,-3.756838014326079889e-01,3.757770684693164664e-01,1.440447002010088670e-05,8.747759560263510537e-01,8.749510205439509081e-01,9.999863537102033906e-01,-3.756856600513285294e-01,-3.756541693178259700e-01,6.666285968688244019e-08,7.981327515087086792e-09
3.198317822824292642e-03,-3.757009283865423432e-01,-3.756979813323495510e-01,9.999851862354174337e-01,-3.756833050267270879e-01,1.999980248314184195e+00,-3.756831648477788610e-01,3.757717898822638958e-01,9.723688603082820362e-06,8.747754131964745605e-01,8.749500678585898639e-01,9.999901241570922084e-01,-3.756848454766196221e-01,-3.756534834211134877e-01,1.401789481867097329e-08,2.084889062034498542e-08
3.200431699649681182e-03,-3.757009321194031970e-01,-3.756952539064052909e-01,9.999883831735902895e-01,-3.756832647768954536e-01,1.999984510898351164e+00,-3.756833099406441945e-01,3.757694369013982461e-01,6.936071063085593660e-06,8.747746705064041173e-01,8.749491021050855855e-01,9.999922554491756932e-01,-3.756844604508475238e-01,-3.756530687988836048e-01,-4.516374871162925539e-09,1.788913304810133178e-08
3.203150648296654301e-03,-3.757009369207514604e-01,-3.756938940494398693e-01,9.999913446262375105e-01,-3.756836797539896411e-01,1.999988459501822247e+00,-3.756836897585494883e-01,3.757687260694677067e-01,5.892941048755087285e-06,8.747731285206553631e-01,8.749476458416813873e-01,9.999942297509110123e-01,-3.756841727332864700e-01,-3.756526947826711593e-01,-1.000455985351812197e-09,9.259184374813840542e-09
3.207150648296651363e-03,-3.757009439842881604e-01,-3.756928039657463358e-01,9.999930964727252736e-01,-3.756824399749423837e-01,1.999990795297104107e+00,-3.756818171033888265e-01,3.757676803241848940e-01,7.700239266096780622e-06,8.747724527196633071e-01,8.749474282789173607e-01,9.999953976485521645e-01,-3.756837769258563053e-01,-3.756523403141536210e-01,6.228715533485809117e-08,1.339296070006718056e-08
3.210009999999999687e-03,-3.757009490335723179e-01,-3.756920558349307604e-01,9.999939779147644092e-01,-3.756806252668836166e-01,1.999991970553138598e+00,-3.756798387092643021e-01,3.757669377745292971e-01,9.659959604340879354e-06,8.747726535708073570e-01,8.749477097256230795e-01,9.999959852765694102e-01,-3.756830627371192111e-01,-3.756517642165307924e-01,7.865576188728001514e-08,2.720186473948174013e-08
3.210025694607421091e-03,-3.757009490612870373e-01,-3.756920518704601197e-01,9.999939826409575128e-01,-3.756806134935711805e-01,1.999991976854729625e+00,-3.756798234359316480e-01,3.757669415010093106e-01,9.670492058701356602e-06,8.747726551893563185e-01,8.749477142839020560e-01,9.999959884273647015e-01,-3.756912659350241657e-01,-3.756517816907474772e-01,7.900576390940540954e-08,-7.913680994901274204e-07
3.210163812674212899e-03,-3.757009493051873816e-01,-3.756920219318279353e-01,9.999940240750430087e-01,-3.756805038678929787e-01,1.999992032100175843e+00,-3.756797126891224803e-01,3.757669742953458347e-01,9.744467575255315480e-06,8.747726706282642484e-01,8.749477402696460571e-01,9.999960160500881434e-01,-3.756987483134396899e-01,-3.756537524178202858e-01,7.911787701183193652e-08,-1.342530882166695940e-06
3.211404413581774031e-03,-3.757009514959441798e-01,-3.756920154186225158e-01,9.999943232144420380e-01,-3.756799499569001277e-01,1.999992430952702183e+00,-3.756799540555213479e-01,3.757672688598780453e-01,9.435215809893789969e-06,8.747725937357693216e-01,8.749472369219805090e-01,9.999962154763510913e-01,-3.756987482993168759e-01,-3.756632974683835613e-01,-4.098621207732841116e-10,-3.880246104114513332e-07
3.213836220485685128e-03,-3.757009557902349917e-01,-3.756924810486590993e-01,9.999942853923599051e-01,-3.756814090183626664e-01,1.999992380523260227e+00,-3.756823327822798042e-01,3.757678462607669245e-01,7.401818321585454647e-06,8.747710144916400754e-01,8.749451391084748231e-01,9.999961902616300025e-01,-3.756987482716334092e-01,-3.756668389080148884e-01,-9.237639164674570214e-08,-3.387788366577763058e-08
3.217836220485682189e-03,-3.757009628537738566e-01,-3.756934201217852487e-01,9.999933633702438041e-01,-3.756851774311348313e-01,1.999991151160456893e+00,-3.756860824768616935e-01,3.757687960086893431e-01,4.393318051564174215e-06,8.747677003997934575e-01,8.749418549048380012e-01,9.999955755802284463e-01,-3.756987482260991107e-01,-3.756671715766792818e-01,-9.050457262252077455e-08,-6.064638164015198521e-10
3.220008139851739462e-03,-3.757009558270243410e-01,-3.756939355652066936e-01,9.999927806863059265e-01,-3.756871101922146794e-01,1.999990374248551195e+00,-3.756879897018984282e-01,3.757693097266202042e-01,2.894494829166326957e-06,8.747659877037395892e-01,8.749401685828440689e-01,9.999951871242757084e-01,-3.756987482013746105e-01,-3.756671805230180627e-01,-8.795096832014127157e-08,2.906425055432217439e-10
3.220453219299726673e-03,-3.756990488706792308e-01,-3.756937621931569216e-01,9.999926783509796024e-01,-3.756874384113993437e-01,1.999990237801451354e+00,-3.756879222788213069e-01,3.757679932815754520e-01,2.788541716355225063e-06,8.747657694822835728e-01,8.749405374123152557e-01,9.999951189007257879e-01,-3.756987481963060538e-01,-3.756676863265026034e-01,-4.838674219145442586e-08,5.087149780586659907e-08
3.221409834638137848e-03,-3.756953704953426287e-01,-3.756923191817954089e-01,9.999928548721227495e-01,-3.756871134084080466e-01,1.999990473162972293e+00,-3.756859695328401694e-01,3.757655841842627575e-01,3.298267433264132149e-06,8.747662063964821710e-01,8.749421787404482176e-01,9.999952365814861466e-01,-3.756987481854142663e-01,-3.756681463452046232e-01,1.143875566688814928e-07,9.687445711830043426e-08
3.223486562916775492e-03,-3.756888705098979098e-01,-3.756883947520732736e-01,9.999955647101531619e-01,-3.756831082163522018e-01,1.999994086280292516e+00,-3.756810167008166057e-01,3.757618399874172455e-01,4.326650406392532324e-06,8.747693616115300719e-01,8.749459537640883466e-01,9.999970431401462578e-01,-3.756987481617725111e-01,-3.756681637642252380e-01,2.091515528002927248e-07,9.861872334368672083e-08
3.226172688053488991e-03,-3.756826624454857044e-01,-3.756849476392125631e-01,1.000000225023478961e+00,-3.756788978795589928e-01,2.000000300031300693e+00,-3.756778297846259385e-01,3.757591968121499204e-01,4.066428743168442154e-06,8.747730989551137926e-01,8.749492329955138592e-01,1.000000150015650346e+00,-3.756987481311920840e-01,-3.756679084549718883e-01,1.068094932091092360e-07,7.309085609019465854e-08
3.229999999999999798e-03,-3.756767608131928449e-01,-3.756832844156892670e-01,1.000003879484025582e+00,-3.756758067060781414e-01,2.000005172645290319e+00,-3.756750645345023343e-01,3.757583751828250662e-01,5.168419736133566881e-06,8.747775773239842012e-01,8.749538044235418699e-01,1.000002586322645159e+00,-3.756987480876216035e-01,-3.756676312876908730e-01,7.421715755003392951e-08,4.537848504757356265e-08
3.231523131748262941e-03,-3.756750957098947685e-01,-3.756818569237158068e-01,1.000004670822029595e+00,-3.756746608034454704e-01,2.000006227762613609e+00,-3.756737834540578858e-01,3.757555531575742513e-01,5.655259324539134910e-06,8.747789405532442331e-01,8.749545576370784117e-01,1.000003113881306582e+00,-3.756987480702821958e-01,-3.756675524406855038e-01,8.773493870693135311e-08,3.749551845095924818e-08
3.235232330849682932e-03,-3.756721536433270670e-01,-3.756761191531219346e-01,1.000009857176792138e+00,-3.756721511301761018e-01,2.000013142902194119e+00,-3.756719283680219901e-01,3.757497939249870300e-01,3.314696439731996663e-06,8.747799424948379254e-01,8.749547946454773184e-01,1.000006571451096837e+00,-3.756987480280559732e-01,-3.756674130629755748e-01,2.227621541343783320e-08,2.356197006908442393e-08
3.239152774813808516e-03,-3.756702251146391003e-01,-3.756709482195219607e-01,1.000016170041451158e+00,-3.756725019797878540e-01,2.000021560054947134e+00,-3.756727506995430343e-01,3.757448880242545974e-01,-1.048620689109567934e-06,8.747788695141820448e-01,8.749534873327569073e-01,1.000010780027473345e+00,-3.756987479834239529e-01,-3.756673216791591718e-01,-2.487197551856366980e-08,1.442805162305168911e-08
3.240411954895557924e-03,-3.756697816318051997e-01,-3.756695333066373266e-01,1.000017978946001085e+00,-3.756728286256246774e-01,2.000023971927644251e+00,-3.756731461734678090e-01,3.757437547561238156e-01,-2.445658306016908359e-06,8.747784360793916525e-01,8.749529716565462856e-01,1.000011985963822125e+00,-3.756987479690881981e-01,-3.756673006606979226e-01,-3.175478431614279149e-08,1.232763906767506086e-08
3.241739668678318004e-03,-3.756693840479168878e-01,-3.756686145449187331e-01,1.000019614402482437e+00,-3.756738038910688027e-01,2.000026152536253488e+00,-3.756749701979972267e-01,3.757432076868125748e-01,-4.991488678153198819e-06,8.747775027946729232e-01,8.749514852288244882e-01,1.000013076268126522e+00,-3.756987479539731778e-01,-3.756672818154161986e-01,-1.166306927163864548e-07,1.044462239376053921e-08
3.244878251328897883e-03,-3.756686701069111289e-01,-3.756673365409945453e-01,1.000021934406587265e+00,-3.756788241402055917e-01,2.000029245875014183e+00,-3.756805376086772563e-01,3.757421404223731387e-01,-1.137131927868763715e-05,8.747737189427887694e-01,8.749474322407851945e-01,1.000014622937506870e+00,-3.756987479182430367e-01,-3.756672479667818587e-01,-1.713468467515263325e-07,7.063331965220806574e-09
3.248878251328894944e-03,-3.756680863992400421e-01,-3.756662142968145157e-01,1.000023505158466275e+00,-3.756852885410831844e-01,2.000031340210821629e+00,-3.756868268965787294e-01,3.757411064831071013e-01,-1.818948288247689186e-05,8.747691045600156645e-01,8.749429732873789112e-01,1.000015670105410592e+00,-3.756987478727072394e-01,-3.756672202770858782e-01,-1.538355492545212845e-07,4.298915933907119943e-09
3.250709668630480907e-03,-3.756679025796645366e-01,-3.756657652807932068e-01,1.000024048720544734e+00,-3.756879553452510678e-01,2.000032064960248768e+00,-3.756890712290640866e-01,3.757406012093504333e-01,-2.076105872908295402e-05,8.747670412875386825e-01,8.749407282706913591e-01,1.000016032480124162e+00,-3.756987478518585832e-01,-3.756672115509239740e-01,-1.115883811865677272e-07,3.428384598830996018e-09
3.253014042042374609e-03,-3.756677239286182468e-01,-3.756649992324371246e-01,1.000024797204332794e+00,-3.756888673443691817e-01,2.000033062938618045e+00,-3.756887587802997253e-01,3.757397887237511891e-01,-2.135957665145863247e-05,8.747645645304321649e-01,8.749386376948707911e-01,1.000016531469308800e+00,-3.756987478256272328e-01,-3.756672030644332416e-01,1.085640694039601744e-08,2.582358650159047132e-09
3.256975102361568935e-03,-3.756675152371349857e-01,-3.756636791459223579e-01,1.000026291910302678e+00,-3.756876270690295838e-01,2.000035055879881174e+00,-3.756872532201475101e-01,3.757384905336846881e-01,-2.142320771664709989e-05,8.747614820836513427e-01,8.749356888210128025e-01,1.000017527939940587e+00,-3.756987477805361908e-01,-3.756671931371627360e-01,3.738488820832714883e-08,1.594140698345328845e-09
3.260039144757937140e-03,-3.756674117758397324e-01,-3.756627197367181648e-01,1.000027419728721556e+00,-3.756864809506733627e-01,2.000036559637750511e+00,-3.756860994158733869e-01,3.757376115194847599e-01,-2.143175956113596795e-05,8.747592064173300708e-01,8.749335038262211484e-01,1.000018279818875255e+00,-3.756987477456554259e-01,-3.756671882036669574e-01,3.815347999161795227e-08,1.104279184780511786e-09
3.261637250140230100e-03,-3.756673716796328222e-01,-3.756636605417894015e-01,1.000027606907777145e+00,-3.756867258613708627e-01,2.000036809209821076e+00,-3.756876032773780461e-01,3.757398756424365494e-01,-2.251395236371262070e-05,8.747594144162937901e-01,8.749347740102697557e-01,1.000018404604910538e+00,-3.756987477274626452e-01,-3.756671862872469347e-01,-8.774160066766359334e-08,9.144564538209576319e-10
3.264895095333136214e-03,-3.756673110804705229e-01,-3.756679670345374200e-01,1.000024462160173711e+00,-3.756912424078736601e-01,2.000032616213079262e+00,-3.756925994854447004e-01,3.757445123530677722e-01,-2.426196204576466347e-05,8.747611658252743005e-01,8.749368724769253092e-01,1.000016308106539409e+00,-3.756987476903764223e-01,-3.756671833817415429e-01,-1.357077568973719051e-07,6.276145249137910938e-10
3.268879205643198792e-03,-3.756672638587145729e-01,-3.756736439667993088e-01,1.000018236861859977e+00,-3.756955010009128682e-01,2.000024315815451370e+00,-3.756963818548345047e-01,3.757502096086520749e-01,-2.366161705431037065e-05,8.747650605823020786e-01,8.749411276445850927e-01,1.000012157907725463e+00,-3.756987476450225905e-01,-3.756671811019584584e-01,-8.808539210856004734e-08,4.041715908866476208e-10
3.270687537765904710e-03,-3.756672490742679060e-01,-3.756757261399576997e-01,1.000015342647838423e+00,-3.756970995367099331e-01,2.000020456863479623e+00,-3.756978700320213749e-01,3.757509669176756772e-01,-2.279677045650687847e-05,8.747666562554989866e-01,8.749416646972457690e-01,1.000010228431739812e+00,-3.756987476244368906e-01,-3.756671803821073907e-01,-7.704953110387070845e-08,3.342450432888124088e-10
3.272507214940392328e-03,-3.756672372220830058e-01,-3.756746035828337216e-01,1.000014049215520506e+00,-3.756968180392868395e-01,2.000018732287081491e+00,-3.756959558570699409e-01,3.757487214952505705e-01,-2.032469711993093136e-05,8.747663902533131530e-01,8.749411404363769407e-01,1.000009366143540745e+00,-3.756987476037222384e-01,-3.756671798010150498e-01,8.621822163801620452e-08,2.782072690859086084e-10
3.275836579066576659e-03,-3.756672214333827697e-01,-3.756707088608806089e-01,1.000016735065643703e+00,-3.756941487385845879e-01,2.000022313420525499e+00,-3.756937364661394607e-01,3.757446190660240215e-01,-1.892539030505394835e-05,8.747646554168969635e-01,8.749387120705601761e-01,1.000011156710262972e+00,-3.756987475658212228e-01,-3.756671790171052239e-01,4.122724450519868724e-08,2.036063699338134730e-10
3.279698043503146993e-03,-3.756672097266084975e-01,-3.756659641678375960e-01,1.000021970670745830e+00,-3.756938727669432709e-01,2.000029294227224863e+00,-3.756939968243487860e-01,3.757398675915154529e-01,-2.036441386105105448e-05,8.747602535365314180e-01,8.749339297355799294e-01,1.000014647113612209e+00,-3.756987475218634409e-01,-3.756671784207578635e-01,-1.240574055043569545e-08,1.483674079138041389e-10
3.281563006476630791e-03,-3.756672058026201966e-01,-3.756648139732985947e-01,1.000024295959764942e+00,-3.756937056335947767e-01,2.000032394612537789e+00,-3.756936556569060448e-01,3.757398883459238670e-01,-2.151771863504852375e-05,8.747594462440136942e-01,8.749346487492638547e-01,1.000016197306268673e+00,-3.756987475006334787e-01,-3.756671782146801530e-01,4.997668869841555520e-09,1.298826297150327645e-10
3.285151484437465446e-03,-3.756672003954043548e-01,-3.756654143512436206e-01,1.000025226859558414e+00,-3.756936847963077697e-01,2.000033635812243471e+00,-3.756934449687799882e-01,3.757407905376203283e-01,-2.213728942964261455e-05,8.747616604613940305e-01,8.749375417101878938e-01,1.000016817906121513e+00,-3.756987474597836552e-01,-3.756671779196621985e-01,2.398275277637923329e-08,1.044658063006372666e-10
3.289151484437462507e-03,-3.756671966268304574e-01,-3.756664132743398610e-01,1.000024264132185259e+00,-3.756916908097996943e-01,2.000032352175765027e+00,-3.756910386122201406e-01,3.757417984506865594e-01,-2.032671024050158201e-05,8.747661418395250577e-01,8.749423243131269068e-01,1.000016176087882291e+00,-3.756987474142494121e-01,-3.756671776977926758e-01,6.521975793255298323e-08,8.683226208792115591e-11
