time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.414267859859923799e-04,9.488161664679242512e-08,1.984983279611698462e-06,2.000003447669256307e+00,-5.999998114432122387e-01,3.333337910362273337e+00,-5.999989859293030081e-01,1.960813341110440751e-06,-7.583847750271730830e-10,-9.964864785588674063e-06,8.255139087663379183e-08,-5.999994835676097980e-13
1.431620880757479574e-04,9.606159829030178991e-08,7.436076977668564447e-07,2.000003073467823356e+00,-5.999982891141980579e-01,3.333337411427037100e+00,-5.999973291235647377e-01,1.128129613294201016e-06,-7.687963631623476608e-10,-9.964875197206605529e-06,9.599906325579384038e-08,-5.999981577069374002e-13
1.459026036212442699e-04,9.792511130991456280e-08,-1.628268682319828039e-06,1.999999450729539774e+00,-5.999952085733017970e-01,3.333332581109397008e+00,-5.999939502631258526e-01,2.511768111817002534e-06,-7.852390403322764188e-10,-9.964891639937605266e-06,1.258310174279721241e-07,-5.999953862151338832e-13
1.500042303395295365e-04,1.007141612764040423e-07,-5.263251879794242999e-06,1.999992363302059983e+00,-5.999897326021258470e-01,3.333323131206231693e+00,-5.999883739782906344e-01,6.144990092250386843e-06,-8.098480010159030415e-10,-9.964916248990178708e-06,1.358623833067988165e-07,-5.999901054305757323e-13
1.505944178398891146e-04,1.011154806896616074e-07,-5.562588669850540708e-06,1.999991353211586054e+00,-5.999893142412819902e-01,3.333321784418953104e+00,-5.999890984262246096e-01,5.763319864933231682e-06,-8.133889930328265613e-10,-9.964919789995127955e-06,2.158150573507733227e-08,-5.999893744834939597e-13
1.516991312364657175e-04,1.018666706620863627e-07,-5.414342932434709455e-06,1.999990017016499699e+00,-5.999895673653139472e-01,3.333320002825531425e+00,-5.999900872299998023e-01,5.442954789855247922e-06,-8.200170234696255078e-10,-9.964926418042458365e-06,-5.198646857212371583e-08,-5.999887379382339972e-13
1.535853849056449281e-04,1.031492973108296834e-07,-4.432490853538270888e-06,1.999989932622986855e+00,-5.999910149266379777e-01,3.333319890300849409e+00,-5.999919835515260536e-01,4.764906266444537684e-06,-8.313341346841295826e-10,-9.964937735165495272e-06,-9.686248873382595569e-08,-5.999893530535602326e-13
1.566395807751370505e-04,1.052261086519613787e-07,-2.498075046837100389e-06,1.999992897522701929e+00,-5.999945897473460965e-01,3.333323843500410444e+00,-5.999958949213912707e-01,2.949738919762645746e-06,-8.496587209561760435e-10,-9.964956059750437568e-06,-1.305174043286132211e-07,-5.999923961464780646e-13
1.600247940445597707e-04,1.075280072890566709e-07,-3.115033591449684304e-07,1.999997169073110426e+00,-5.999991718312096545e-01,3.333329538900870137e+00,-6.000005153434071481e-01,7.721351112047186295e-07,-8.699694880689203367e-10,-9.964976370505475309e-06,-1.343512195461463668e-07,-5.999968294745722857e-13
1.609699379893519717e-04,1.081706922205749141e-07,-3.195674278420391777e-08,1.999998299924809819e+00,-6.000000429640762745e-01,3.333331046703113643e+00,-6.000007016141950533e-01,3.325625820156792190e-07,-8.756402350840290391e-10,-9.964982041249741587e-06,-6.586501185060797028e-08,-5.999980050292480518e-13
1.628266766665951006e-04,1.094332490788777739e-07,-2.931695106973281258e-07,1.999999351239964529e+00,-6.000009367094853996e-01,3.333332448456632235e+00,-6.000012945604858983e-01,5.417405446107814231e-07,-8.867804542068092445e-10,-9.964993181472358116e-06,-3.578510004583808586e-08,-5.999994249529292017e-13
1.661549607345971650e-04,1.116964366386640232e-07,-1.252650933942085165e-06,1.999998351287300968e+00,-6.000016178938466505e-01,3.333331115186433991e+00,-6.000017120255546343e-01,1.555466094312986943e-06,-9.067498041149709834e-10,-9.965013150843373703e-06,-9.413170797250950765e-09,-6.000004856922889069e-13
1.700434963514756929e-04,1.143405875744442472e-07,-2.434196276493674059e-06,1.999996080862666004e+00,-6.000018194095323443e-01,3.333328087953632668e+00,-6.000018252492177462e-01,2.708997441859435792e-06,-9.300806186851329601e-10,-9.965036481691779405e-06,-5.839685384191777272e-10,-6.000008073954021328e-13
1.712514373312745513e-04,1.151619708885103966e-07,-2.421877407696727741e-06,1.999995480824451999e+00,-6.000014427867694788e-01,3.333327287902692060e+00,-6.000008758558069699e-01,2.449895116669253549e-06,-9.373281399897215520e-10,-9.965043729225458156e-06,5.669309623880855923e-08,-6.000007210403931198e-13
1.737653051798848766e-04,1.168713665783928670e-07,-1.591874137802631955e-06,1.999995823331599532e+00,-5.999995946622840304e-01,3.333327744578882257e+00,-5.999988294167769576e-01,1.839979690189146034e-06,-9.524110593020866127e-10,-9.965058812182468455e-06,7.652455067135266351e-08,-5.999993467717877057e-13
1.793217277837947906e-04,1.206496578097274572e-07,6.381625015595363179e-07,1.999999874119192667e+00,-5.999958125600678427e-01,3.333333145628926353e+00,-5.999951755257927344e-01,1.042495839337036334e-06,-9.857487971879648310e-10,-9.965092150011822252e-06,6.370342749276439346e-08,-5.999954944235917842e-13
1.810439867776490481e-04,1.218207703254086730e-07,1.232553583432747369e-06,2.000001233061871275e+00,-5.999954145231605196e-01,3.333334957552470446e+00,-5.999959361701843186e-01,1.470020419289240749e-06,-9.960820655262491355e-10,-9.965102483305542046e-06,-5.216470237127389206e-08,-5.999945974157006419e-13
1.854350556866992729e-04,1.248066370124085502e-07,1.966477058392911200e-06,2.000003338262815067e+00,-5.999998456696622462e-01,3.333337764487020571e+00,-6.000009573486242420e-01,2.114711847877743124e-06,-1.022427840900968689e-09,-9.965128829090738369e-06,-1.111678960886378288e-07,-5.999977994967026129e-13
1.902628808096793324e-04,1.280894919395214648e-07,2.668816848159807475e-06,2.000004801543326050e+00,-6.000051178697815013e-01,3.333339715527672720e+00,-6.000059367197269067e-01,2.762096354325066575e-06,-1.051394333231729182e-09,-9.965157795576056314e-06,-8.188499450254493854e-08,-6.000031012453259055e-13
