time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.027169288029790811e-05,1.521895947773851250e-09,-2.904412249198580473e-06,1.999993610474551486e+00,-2.054338575954066104e-01,3.333324794102861865e+00,-6.000010436155369664e-01,3.035335924157611925e-06,-1.054866786929422117e-10,-1.000018016526138184e-04,-2.000000000000000042e-03,-3.257502318090071156e-10
1.054918801776754884e-05,1.688356962906386404e-09,-2.926937909853965979e-06,1.999993692818914148e+00,-2.109837603442214771e-01,3.333324903895344526e+00,-6.000009619393068538e-01,3.076668242146210496e-06,-1.112632165860963745e-10,-1.000025922288842961e-04,-2.000000000000000042e-03,-2.472702656593625789e-10
1.086189156519702403e-05,1.875938447772710693e-09,-2.993044012008499513e-06,1.999993763053391937e+00,-2.172378312921414700e-01,3.333324997541312840e+00,-6.000008943571973896e-01,3.261803579151791068e-06,-1.179571983221117015e-10,-1.000032576841458425e-04,-2.000000000000000042e-03,-1.813941459137715739e-10
1.122739724011491993e-05,2.095194346139756345e-09,-3.110173448663293843e-06,1.999993802933974330e+00,-2.245479447896919778e-01,3.333325050715422400e+00,-6.000008320552017160e-01,3.478200280946973267e-06,-1.260293442967961642e-10,-1.000038149011918252e-04,-1.999999999999999608e-03,-1.264796658465437664e-10
1.166456726328767910e-05,2.357439538835709060e-09,-3.289321242606099271e-06,1.999993779916712455e+00,-2.332913452521463704e-01,3.333325020025740493e+00,-6.000007633217734337e-01,3.737025677186243739e-06,-1.360350238012906662e-10,-1.000042653318009234e-04,-1.999999999999999608e-03,-8.243718519707705926e-11
1.220599488553257840e-05,2.682225740016173653e-09,-3.549108016507285806e-06,1.999993639808039569e+00,-2.441198976957518751e-01,3.333324833214179161e+00,-6.000006683519091277e-01,4.057576518813999155e-06,-1.489566211715043741e-10,-1.000046136088957093e-04,-1.999999999999998741e-03,-4.890165135925059880e-11
1.286777371169118216e-05,3.079207020781402080e-09,-3.899969716064126088e-06,1.999993313429702546e+00,-2.573554742172645127e-01,3.333324398043069792e+00,-6.000005230888509900e-01,4.449380983493972953e-06,-1.655465923050756192e-10,-1.000048553966445894e-04,-1.999999999999994837e-03,-2.638189399692240493e-11
1.360118480004025972e-05,3.519158348327214946e-09,-4.311512523742029594e-06,1.999992789003266269e+00,-2.720236959823046918e-01,3.333323698807831637e+00,-6.000003216852113352e-01,4.883595146145611842e-06,-1.849553381984727184e-10,-1.000049985460301502e-04,-1.999999999999978791e-03,-1.400785391254403138e-11
1.446679157347476531e-05,4.038409904591325841e-09,-4.811836788561845711e-06,1.999992012603459379e+00,-2.893358314485648952e-01,3.333322663608104364e+00,-6.000000389793623823e-01,5.396075426691435007e-06,-2.092463104337309688e-10,-1.000050879398697574e-04,-1.999999999999886851e-03,-7.497597067448052456e-12
1.547593606175910730e-05,4.643765433181147308e-09,-5.403642476846571897e-06,1.999990972971444458e+00,-3.095187212112264219e-01,3.333321277432105045e+00,-5.999996677914418708e-01,5.993536844900290686e-06,-2.394568068442308187e-10,-1.000051468349804289e-04,-1.999999999999186890e-03,-4.629172814240021030e-12
1.676776839814455181e-05,5.418696927772815463e-09,-6.166029988331667464e-06,1.999989531610898874e+00,-3.353553679347208161e-01,3.333319355618073132e+00,-5.999991566846681890e-01,6.758362881950120971e-06,-2.811019378136499192e-10,-1.000051985750949275e-04,-1.999999999990322453e-03,-3.619725706292726334e-12
1.867308670927802497e-05,6.561640268182106265e-09,-7.293118576876661462e-06,1.999987316024311790e+00,-3.734617341486632935e-01,3.333316401502667947e+00,-5.999983726688641328e-01,7.886401724282234241e-06,-3.486145453646531431e-10,-1.000052662994024399e-04,-1.999999999672882802e-03,-3.598638786511885713e-12
2.000115105538791488e-05,7.358306258531791103e-09,-8.079150003152579099e-06,1.999985750872100621e+00,-4.000230210387001328e-01,3.333314314633083697e+00,-5.999978214956610545e-01,8.671495886937614239e-06,-3.999661525505122897e-10,-1.000053154794141739e-04,-1.999999991919029253e-03,-3.815861520859400356e-12
2.001726583081876460e-05,7.367973029244250774e-09,-8.088536802942696027e-06,1.999985731840318692e+00,-4.003453165459012197e-01,3.333314289257375052e+00,-5.999978492575838152e-01,8.664475392929093817e-06,-4.006109113985592350e-10,-1.000053160945543149e-04,-1.999999991465306690e-03,-3.818824184949692789e-12
2.014618403426555904e-05,7.445307194942220010e-09,-8.154565383590685337e-06,1.999985579940392943e+00,-4.029236806018060002e-01,3.333314086724143976e+00,-5.999980642278642806e-01,8.608311440860964326e-06,-4.057876758351183256e-10,-1.000053210329340846e-04,-1.999999989062139182e-03,-3.842669021645122715e-12
2.037919085973093907e-05,7.585081004741985680e-09,-8.237659014664881586e-06,1.999985310445598463e+00,-4.075838170776729941e-01,3.333313727397756665e+00,-5.999984255857442328e-01,8.506800685768993542e-06,-4.152284766083689512e-10,-1.000053300371427859e-04,-1.999999982581802949e-03,-3.886339847945474091e-12
2.063314413159784852e-05,7.737419959819398940e-09,-8.284800565909240002e-06,1.999985031867349994e+00,-4.126628824563045028e-01,3.333313355960097368e+00,-5.999987901423202707e-01,8.396164491598307879e-06,-4.256416106145029922e-10,-1.000053399675660502e-04,-1.999999971149097038e-03,-3.934623734938810713e-12
2.091513479927669644e-05,7.906577708158095570e-09,-8.296041109657703935e-06,1.999984750883956774e+00,-4.183026956986260481e-01,3.333312981315578849e+00,-5.999991722691595530e-01,8.325222300611538661e-06,-4.373554947235786956e-10,-1.000053511389423065e-04,-1.999999949453808677e-03,-3.988888932891909460e-12
2.123993702807487410e-05,8.101416828636899896e-09,-8.268692328534021493e-06,1.999984474488528008e+00,-4.247987400418135051e-01,3.333312612788345675e+00,-5.999995971822953411e-01,8.297868129264911782e-06,-4.510448181019759664e-10,-1.000053641970191702e-04,-1.999999903748517129e-03,-4.052030430673082416e-12
2.162079378218373442e-05,8.329881378481670001e-09,-8.196983643128506435e-06,1.999984223955328710e+00,-4.324158745722888608e-01,3.333312278744084978e+00,-6.000000901978377321e-01,8.226145309504526528e-06,-4.673653527460563889e-10,-1.000053797710951482e-04,-1.999999795525441229e-03,-4.126696379891351307e-12
2.207991798960937674e-05,8.605296227311780064e-09,-8.071795043662328381e-06,1.999984031831650855e+00,-4.415983571610278546e-01,3.333312022579185019e+00,-6.000006930975584352e-01,8.130463500067030446e-06,-4.874253952698167013e-10,-1.000053989251506329e-04,-1.999999471878447042e-03,-4.217319768472565839e-12
2.263896429616235216e-05,8.940651347982902862e-09,-7.883239312895506585e-06,1.999983951733524279e+00,-4.527792780647381110e-01,3.333311915781684398e+00,-6.000014536953034439e-01,8.027485992332275585e-06,-5.124203219332634217e-10,-1.000054228112031248e-04,-1.999998477292470097e-03,-4.328237943141996772e-12
2.324641313560883352e-05,9.305041697100266746e-09,-7.652004547848633250e-06,1.999984029761021409e+00,-4.649282358213605026e-01,3.333312019818345906e+00,-6.000023184853512381e-01,7.861139243670147217e-06,-5.402877667015517483e-10,-1.000054494696032894e-04,-1.999994556646670328e-03,-4.449176694437924818e-12
2.394024876485966496e-05,9.721252891696656169e-09,-7.369726543736816355e-06,1.999984283007514074e+00,-4.788048650973761311e-01,3.333312357480330945e+00,-6.000033508169699825e-01,7.626218505574417546e-06,-5.730210030462391827e-10,-1.000054808189918150e-04,-1.999978199107770981e-03,-4.587601753816791243e-12
2.473179700709368518e-05,1.019607895354268582e-08,-7.035811821841335847e-06,1.999984723113390483e+00,-4.946353981120710785e-01,3.333312944288157720e+00,-6.000045734552148513e-01,7.323419010680619961e-06,-6.115395495358795057e-10,-1.000055177569476422e-04,-1.999893849187040114e-03,-4.745708217664613790e-12
2.565650005325358218e-05,1.075078059046367393e-08,-6.638448798854675755e-06,1.999985366138326448e+00,-5.131265225725269996e-01,3.333313801654726127e+00,-6.000060423436784918e-01,6.944583312022336254e-06,-6.581242933001042422e-10,-1.000055624941623074e-04,-1.999325693772582933e-03,-4.930518452949372848e-12
2.683382493083537107e-05,1.145702249080447815e-08,-6.128089396755720999e-06,1.999986294170362777e+00,-5.366391678274515797e-01,3.333315039030756211e+00,-6.000079483312187323e-01,6.444218359341721320e-06,-7.199083269024798735e-10,-1.000056219263023978e-04,-1.992933231644495803e-03,-5.165783830007713476e-12
2.787324305195026572e-05,1.208053826188171165e-08,-5.676044770050141744e-06,1.999987163018968728e+00,-5.571763285183065628e-01,3.333316197495546085e+00,-6.000096477144261087e-01,5.995491198687241948e-06,-7.767470872710975485e-10,-1.000056766961623911e-04,-1.945564573300195615e-03,-5.372743806778956517e-12
2.844714592441565523e-05,1.242480539047065395e-08,-5.426233219877900669e-06,1.999987652542375871e+00,-5.680877394529699753e-01,3.333316850193412950e+00,-6.000105893607461383e-01,5.746528491508238475e-06,-8.090327470161585203e-10,-1.000057078544306039e-04,-1.842171654280755312e-03,-5.485522692266125198e-12
2.896221629282763388e-05,1.273378066352139585e-08,-5.201968944630570628e-06,1.999988095210368133e+00,-5.770899418540867964e-01,3.333317440417394195e+00,-6.000114356244846681e-01,5.522716600436118363e-06,-8.385233093642029002e-10,-1.000057363628582781e-04,-1.632899053533977103e-03,-5.583772446681216427e-12
2.950175145923758296e-05,1.305743163542407524e-08,-4.967016417548397707e-06,1.999988561102994389e+00,-5.849749163853488199e-01,3.333318061607553062e+00,-6.000123228466514025e-01,5.288043138265229326e-06,-8.698735717541990262e-10,-1.000057667518824473e-04,-1.272526870706810640e-03,-5.679934845607113958e-12
2.999999999999999737e-05,1.335631599826175316e-08,-4.750023505942300730e-06,1.999988992667691257e+00,-5.903690721019967391e-01,3.333318637027140596e+00,-6.000131426370247656e-01,5.071195726780483046e-06,-8.991552865271042559e-10,-1.000057952510717703e-04,-8.960132233896052909e-04,-5.758223423281276240e-12
3.002802981972710935e-05,1.337313024682149500e-08,-4.737681414818073841e-06,1.999989016975341372e+00,-5.906173647827717144e-01,3.333318669437340453e+00,-6.000131009313880437e-01,5.058948132165732657e-06,-9.008101055249711755e-10,-1.000057968656400584e-04,-8.760540862390507567e-04,-5.762250530298274293e-12
3.024625845183049182e-05,1.350403906102807092e-08,-4.633334139536381527e-06,1.999989206893783900e+00,-5.923667941200828624e-01,3.333318922661926642e+00,-6.000127698638670903e-01,4.960319461472982291e-06,-9.137160385378200904e-10,-1.000058094732602607e-04,-7.294043355944790840e-04,-5.792097692163261203e-12
3.065754533648244127e-05,1.375075773329535708e-08,-4.404254134378601892e-06,1.999989573749684890e+00,-5.948793504677356569e-01,3.333319411803120413e+00,-6.000121231899774310e-01,4.757278080924566389e-06,-9.381289371709500528e-10,-1.000058333983351675e-04,-5.022977154185008812e-04,-5.840910103659949130e-12
3.115175338790239761e-05,1.404721832759856690e-08,-4.090062492614137763e-06,1.999990043637725368e+00,-5.968622763333483183e-01,3.333320038320497947e+00,-6.000113254616812331e-01,4.483470031224385551e-06,-9.675748917451739384e-10,-1.000058623829431077e-04,-3.123281640206538928e-04,-5.887081000220163495e-12
3.177975138054804687e-05,1.442393549672131407e-08,-3.653719388089103929e-06,1.999990702888291505e+00,-5.983293229370491018e-01,3.333320917321239474e+00,-6.000103044762199467e-01,4.094894754483783492e-06,-1.005100486565077586e-09,-1.000058994919146566e-04,-1.677034402464422781e-04,-5.928789506985675920e-12
3.256733289234033633e-05,1.489638203474418392e-08,-3.074952477215270963e-06,1.999991632694521737e+00,-5.992479276304397695e-01,3.333322157062862168e+00,-6.000090359003065199e-01,3.560246823829011835e-06,-1.052254722642509009e-09,-1.000059463231996952e-04,-7.607410665716350586e-05,-5.961142633104587287e-12
3.357294200043010293e-05,1.549961679137035564e-08,-2.312645466778364056e-06,1.999992958955308264e+00,-5.997326558712036126e-01,3.333323925410550892e+00,-6.000074475467629398e-01,2.830738760712680237e-06,-1.112531556826364420e-09,-1.000060063874985667e-04,-2.747743854922956593e-05,-5.982470338941342675e-12
3.485402156247578562e-05,1.626809801467944357e-08,-1.327379966248784536e-06,1.999994796117404716e+00,-5.999317970055485505e-01,3.333326374959976413e+00,-6.000054659133688961e-01,1.863975725748806344e-06,-1.189361876258868487e-09,-1.000060831081749010e-04,-7.366857464788307733e-06,-5.993529189581046415e-12
3.649199542713039925e-05,1.725066943021171697e-08,-6.101427764992438869e-08,1.999997263164765116e+00,-5.999905015823300269e-01,3.333329664356407651e+00,-6.000029694316717510e-01,7.129076658644588992e-07,-1.287615477060995925e-09,-1.000061813207044271e-04,-1.246784772663540091e-06,-5.997757218234142919e-12
3.903591147622266527e-05,1.877668840137464506e-08,1.908529862179636345e-06,2.000001178976639871e+00,-5.999997200158985189e-01,3.333334885438830053e+00,-5.999991203001407980e-01,2.683287187557165569e-06,-1.440219262218724045e-09,-1.000063339151057210e-04,5.997157524460116787e-08,-5.998883384451714152e-12
