time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.073311008630856443e-04,9.976089103012762926e-08,6.017653996211245344e-06,1.513503921528464691e+00,-3.825358702173485836e-01,2.684671885171386663e+00,-3.825356591155715247e-01,6.114267631739322602e-06,-1.132762283870504798e-09,-3.042633184037616802e-05,2.111017770714385652e-08,-1.159165630761464727e-12
1.100423735603478444e-04,1.023898420935830471e-07,6.276886778282650757e-06,1.513504305616025780e+00,-3.825353149230226735e-01,2.684672397288127232e+00,-3.825351242311139099e-01,6.383618181176170944e-06,-1.164189418457434292e-09,-3.042636326766576157e-05,1.906919087511695782e-08,-1.159163888753505282e-12
1.123397681434179962e-04,1.046174815106940451e-07,6.839369766058857695e-06,1.513504811227538882e+00,-3.825351154215906879e-01,2.684673071436801450e+00,-3.825350677809465361e-01,7.152539094683184864e-06,-1.190819146245082024e-09,-3.042638989751986209e-05,4.764064411435415809e-09,-1.159162916613791476e-12
1.155897681434180752e-04,1.077688026451348491e-07,7.904946370779338685e-06,1.513506194879672195e+00,-3.825350944387469476e-01,2.684674916306285297e+00,-3.825351234171476267e-01,8.240289970092861435e-06,-1.228490772621453526e-09,-3.042642756931454836e-05,-2.897840064560069548e-09,-1.159162577461799315e-12
1.188397681434181542e-04,1.109201237786409257e-07,8.991643304622700487e-06,1.513507813116936163e+00,-3.825352381455534578e-01,2.684677073955938020e+00,-3.825352908157026999e-01,9.328040845501608811e-06,-1.266162406535940560e-09,-3.042646524111020364e-05,-5.267014927399620673e-09,-1.159162896962626656e-12
1.203392671423100644e-04,1.123740938967498281e-07,9.432363883221493248e-06,1.513508567052675557e+00,-3.825353599239835756e-01,2.684678079203575596e+00,-3.825356575637743894e-01,9.454260244056874498e-06,-1.283543512764988114e-09,-3.042648262229006288e-05,-2.976397908100438552e-08,-1.159163143025697833e-12
1.216150546940293555e-04,1.136111450574317130e-07,8.955693758318513279e-06,1.513508881102688886e+00,-3.825362332025525336e-01,2.684678497936920483e+00,-3.825372075059451094e-01,9.164998501639349667e-06,-1.298331535069735168e-09,-3.042649741036510731e-05,-9.743033917968109095e-08,-1.159164344203120254e-12
1.239783936350979173e-04,1.159027265795341466e-07,7.158542741163085269e-06,1.513507571326110801e+00,-3.825387847544299280e-01,2.684676751568175312e+00,-3.825398265119689944e-01,7.705105708849424215e-06,-1.325725807221729327e-09,-3.042652480469389676e-05,-1.041757538097833598e-07,-1.159170672894488676e-12
1.272143207935895329e-04,1.190404021589927577e-07,4.426849591256852276e-06,1.513503851102571574e+00,-3.825417509366159652e-01,2.684671791270197172e+00,-3.825425795809946905e-01,5.041504128591686897e-06,-1.363234825473587312e-09,-3.042656231378181752e-05,-8.286443782357631901e-08,-1.159180127899762200e-12
1.300010279632747394e-04,1.217424972936360501e-07,2.056976881699275939e-06,1.513500300674967880e+00,-3.825439861632055072e-01,2.684667057366796783e+00,-3.825447714467612448e-01,2.675464407828754190e-06,-1.395536957841556382e-09,-3.042659461598551165e-05,-7.852835552961222483e-08,-1.159187137351510574e-12
1.307170078034570202e-04,1.224367380317358651e-07,1.641742805617658589e-06,1.513499408475525332e+00,-3.825441549661064977e-01,2.684665867767557224e+00,-3.825439194880685956e-01,2.158530922459752863e-06,-1.403836269505749362e-09,-3.042660291531873752e-05,2.354780378503453304e-08,-1.159188615085190273e-12
1.325291838131211549e-04,1.241938914315445545e-07,1.426900739368014725e-06,1.513497880474346635e+00,-3.825426136750069706e-01,2.684663830432682641e+00,-3.825414388736772531e-01,1.592594361817287042e-06,-1.424842153532056538e-09,-3.042662392130447281e-05,1.174801328345496068e-07,-1.159187640658487670e-12
1.356063607169841439e-04,1.271776368450110321e-07,1.646099774288144333e-06,1.513497411163980066e+00,-3.825389997654481955e-01,2.684663204685536986e+00,-3.825378966257397817e-01,1.737531392186347078e-06,-1.460511071848610080e-09,-3.042665959047661416e-05,1.103139707324896228e-07,-1.159177873690979309e-12
1.388563607169842229e-04,1.303289579727604876e-07,1.949969672943085277e-06,1.513497767466546629e+00,-3.825355852845231941e-01,2.684663679755618038e+00,-3.825345651320440354e-01,2.044738038236447349e-06,-1.498182913572280213e-09,-3.042669726258948667e-05,1.020152478212346662e-07,-1.159167252151930382e-12
1.403957447949562049e-04,1.318216021473985423e-07,2.124804992357638352e-06,1.513497983583466766e+00,-3.825341167945928156e-01,2.684663967911507410e+00,-3.825335471585760150e-01,2.359888859235003767e-06,-1.516026316801847332e-09,-3.042671510611830589e-05,5.696360167091829521e-08,-1.159162505125183923e-12
