time,state,q,residual,candidate,denominator,target,stagepeak,stored,stored_read,candidate_current_A,transfer_current_A
1.190188749205771000e-04,1.358641932721664198e-07,6.564833684662039283e-06,1.493894797165969734e+00,-3.715479991788568359e-01,2.658526386410895892e+00,-3.715463726943554756e-01,6.767607435532943160e-06,-4.075296563359809599e-10,-1.003276680552504827e-05,1.626484497834983848e-07,-3.715528812305926730e-13
1.271173979872315186e-04,1.452582913008666980e-07,4.401429060911987534e-06,1.493891503157517286e+00,-3.715483225284623714e-01,2.658521994399691390e+00,-3.715489067764964903e-01,4.585327195533746411e-06,-4.376188445785848840e-10,-1.003279689477601247e-05,-5.842480339470457063e-08,-3.715510436349651108e-13
1.327040009890655277e-04,1.517386205910254224e-07,4.083866209269078345e-06,1.493889983720600556e+00,-3.715497451988401534e-01,2.658519968483832763e+00,-3.715493371174599102e-01,4.423024490383925676e-06,-4.583754313599261663e-10,-1.003281765137123471e-05,4.080813801493918777e-08,-3.715532587108253443e-13
1.401212320998257367e-04,1.603424358243222573e-07,6.862231897720317776e-06,1.493893591563771217e+00,-3.715473963199126817e-01,2.658524778941321998e+00,-3.715471639937470982e-01,7.169396119376841067e-06,-4.859334880573075314e-10,-1.003284520949148313e-05,2.323261655234295237e-08,-3.715509651150106075e-13
1.470074140915376677e-04,1.683302464536635854e-07,5.536929665266234968e-06,1.493893214678349679e+00,-3.715477912916100856e-01,2.658524276427434163e+00,-3.715477831984030366e-01,5.729154012073851712e-06,-5.115184184466847809e-10,-1.003287079445838442e-05,8.093207061188075737e-10,-3.715510843348978326e-13
1.551170852587245585e-04,1.777372760112769407e-07,3.170206650808735128e-06,1.493889773240622443e+00,-3.715501535216699236e-01,2.658519687843865498e+00,-3.715507456936564257e-01,3.383927212298726860e-06,-5.416491674044982236e-10,-1.003290092523357863e-05,-5.921719863219743020e-08,-3.715529018558442015e-13
1.631250000000000484e-04,1.870262704840242954e-07,7.229952431896040946e-07,1.493886117491242338e+00,-3.715506013034801658e-01,2.658514813511431818e+00,-3.715492986141515352e-01,9.354822175609177693e-07,-5.714021279175491178e-10,-1.003293067821731119e-05,1.302689326787048473e-07,-3.715549647198837730e-13
1.702820554833397451e-04,1.953282880452353707e-07,-1.438114838894331987e-06,1.493882869288727600e+00,-3.715408620880633617e-01,2.658510482574810041e+00,-3.715402057370306710e-01,1.657040163131226450e-06,-5.979933286008498086e-10,-1.003295726955190741e-05,6.563510326683566235e-08,-3.715454925198411065e-13
1.783258718778885825e-04,2.046589275948251348e-07,-1.359887904269899905e-06,1.493882148037108060e+00,-3.715511163252678828e-01,2.658509520905998791e+00,-3.715527228115340086e-01,1.378175573803145634e-06,-6.278791348936706682e-10,-1.003298715532841713e-05,-1.606486262703680642e-07,-3.715528751743059086e-13
1.826880382115282306e-04,2.097189388768506645e-07,-2.937193437585610872e-06,1.493881412377780382e+00,-3.715559224757020162e-01,2.658508540026909284e+00,-3.715563833058055376e-01,3.830671197126392599e-06,-6.440866173584762970e-10,-1.003300336277757586e-05,-4.608301034547491403e-08,-3.715585945525239055e-13
1.900885351403257294e-04,2.183033428361701361e-07,-9.972564312744582786e-06,1.493871760108484992e+00,-3.715570344743079900e-01,2.658495670334707128e+00,-3.715571017381816832e-01,1.078051178255869120e-05,-6.715831111446010085e-10,-1.003303085929430217e-05,-6.726387368062094539e-09,-3.715603533317354127e-13
1.940800632725859132e-04,2.229334224411077571e-07,-8.157618208583281735e-06,1.493870583264951701e+00,-3.715567397337487532e-01,2.658494101210019611e+00,-3.715567800739920656e-01,8.622578832741183171e-06,-6.864136137831450286e-10,-1.003304568982054405e-05,-4.034024331897743144e-09,-3.715601784617834117e-13
2.005325580956656664e-04,2.304181660497460190e-07,-2.525091531826071485e-06,1.493878249326096919e+00,-3.715585572130791769e-01,2.658504322624728022e+00,-3.715577250209139426e-01,3.135743960126466371e-06,-7.103878704805500473e-10,-1.003306966409630149e-05,8.321921648466002499e-08,-3.715618058661848300e-13
2.081258638968303237e-04,2.392262238026056084e-07,8.559081763093746165e-06,1.493893318815545435e+00,-3.715401615371224930e-01,2.658524415277025987e+00,-3.715376077547331568e-01,1.007009077797154028e-05,-7.386002254712032112e-10,-1.003309787664980222e-05,2.553782375469997540e-07,-3.715461127173642683e-13
2.115797439686269805e-04,2.432326441859545930e-07,1.110734507231812224e-05,1.493900203350523093e+00,-3.715351205191623207e-01,2.658533594656860011e+00,-3.715366216840838010e-01,1.117237868944444078e-05,-7.514323896498057012e-10,-1.003311070890625411e-05,-1.501164918668252220e-07,-3.715387768191179425e-13
2.164867932091720925e-04,2.489247069351725549e-07,2.563413058242240019e-06,1.493892591544043080e+00,-3.715445293986123776e-01,2.658523445581704170e+00,-3.715460852642621936e-01,3.802830747672370177e-06,-7.696636760422274512e-10,-1.003312894014507564e-05,-1.555865646668791860e-07,-3.715462207140648917e-13
2.207512294515011082e-04,2.538713535833220710e-07,-4.889339140380549063e-06,1.493880889092127795e+00,-3.715502546914157267e-01,2.658507842312716196e+00,-3.715507867197664349e-01,5.423286373457874497e-06,-7.855077692479367984e-10,-1.003314478419866856e-05,-5.320283506140760601e-08,-3.715525171334782056e-13
2.248026361644607030e-04,2.585708909419795878e-07,-3.352306840478884799e-06,1.493878142267597298e+00,-3.715495133987497534e-01,2.658504179880063489e+00,-3.715494737230743416e-01,3.710289523187063074e-06,-8.005604690236662111e-10,-1.003315983691496787e-05,3.967567543747270431e-09,-3.715530832055967648e-13
2.304846840730886590e-04,2.651619340803976156e-07,3.086936603030162253e-07,1.493883262467725848e+00,-3.715508298490977634e-01,2.658511006813466970e+00,-3.715508722213550774e-01,4.691567273711584415e-07,-8.216716981355517954e-10,-1.003318094816625632e-05,-4.237225727964088959e-09,-3.715539769100593320e-13
2.362410950745722827e-04,2.718392366721440551e-07,-2.665155047322094446e-06,1.493881841103688046e+00,-3.715493191984284294e-01,2.658509111661444102e+00,-3.715487630829625298e-01,3.321549631844578695e-06,-8.430592365075458548e-10,-1.003320233574389359e-05,5.561154657092504451e-08,-3.715532026372421257e-13
2.411891526024167846e-04,2.775788680745871781e-07,-5.353371312201874607e-06,1.493877212504893359e+00,-3.715470628554454202e-01,2.658502940196477038e+00,-3.715475318587690978e-01,5.322367405622805846e-06,-8.614432715107446415e-10,-1.003322071983231598e-05,-4.690033236024940868e-08,-3.715505701858968802e-13
2.486162446223631165e-04,2.861941217046660488e-07,-2.058937679765898927e-06,1.493879995059993693e+00,-3.715548288561861257e-01,2.658506650269888638e+00,-3.715561287652039968e-01,2.375551068913364226e-06,-8.890381143034999053e-10,-1.003324831465157973e-05,-1.299909016066607205e-07,-3.715569902297687853e-13
2.562644689147847393e-04,2.950658836145877330e-07,1.145330812993253102e-06,1.493885020962959276e+00,-3.715547541349775162e-01,2.658513351473743125e+00,-3.715541347037706887e-01,1.532355839375409593e-06,-9.174550009688149360e-10,-1.003327673156217716e-05,6.194312066390926743e-08,-3.715587850502322082e-13
2.623113574396615175e-04,3.020801333575839271e-07,2.755836314103725281e-06,1.493888160774645479e+00,-3.715514485823091517e-01,2.658517537889261817e+00,-3.715511605782713112e-01,2.788458819953893221e-06,-9.399219428198774800e-10,-1.003329919857217328e-05,2.880040378814499253e-08,-3.715552818066655279e-13
2.700301394761831951e-04,3.110337406023708827e-07,1.808678607121349695e-06,1.493887302132169470e+00,-3.715485089477363889e-01,2.658516393032644753e+00,-3.715480921111630197e-01,1.904812618591752452e-06,-9.686005108531893861e-10,-1.003332787721129951e-05,4.168365733153987019e-08,-3.715523990570843688e-13
2.764596896589497439e-04,3.184918689460000006e-07,-2.697702638628481146e-06,1.493882205792658846e+00,-3.715504550089436253e-01,2.658509597913398359e+00,-3.715507753066598085e-01,3.499513288995421728e-06,-9.924889794091512555e-10,-1.003335176570337678e-05,-3.202977161250844284e-08,-3.715535677084415340e-13
2.816492831365763317e-04,3.245116764131527909e-07,-6.132488418582260893e-06,1.493876283458341669e+00,-3.715514251349992247e-01,2.658501701467759659e+00,-3.715511293008079141e-01,6.236890836603516647e-06,-1.011770588589442871e-09,-1.003337104732724445e-05,2.958341912987800909e-08,-3.715549405794423529e-13
2.898485558486276988e-04,3.340226416361720036e-07,-5.783834698993557662e-06,1.493875486470802372e+00,-3.715495284566934231e-01,2.658500638817723249e+00,-3.715494023241575072e-01,5.816931858400535092e-06,-1.042234399365121493e-09,-1.003340151120088447e-05,1.261325359168573134e-08,-3.715531438955061027e-13
2.946375707311650648e-04,3.395777872681121792e-07,-2.223468617201212627e-06,1.493878790164593573e+00,-3.715518831159981827e-01,2.658505043742712459e+00,-3.715526607133449177e-01,2.819760658679410947e-06,-1.060027648109604839e-09,-1.003341930446035148e-05,-7.775973464025727990e-08,-3.715546940081511345e-13
3.006406405349955628e-04,3.465412083080395383e-07,3.341479217850280895e-06,1.493887123047591858e+00,-3.715568503283859791e-01,2.658516154253211194e+00,-3.715566113707923779e-01,3.821888688150327422e-06,-1.082331877435644380e-09,-1.003344160867195515e-05,2.389575935891442248e-08,-3.715597536747581422e-13
3.075106226880833216e-04,3.545102274636970620e-07,3.521790771493372105e-06,1.493889640760534210e+00,-3.715475503437664639e-01,2.658519511203750962e+00,-3.715458350711099422e-01,3.562928522815396406e-06,-1.107856981790417057e-09,-1.003346713388431579e-05,1.715272652370608908e-07,-3.715527150427245443e-13
3.155626572787475679e-04,3.638503998907591542e-07,2.852020180472376201e-06,1.493888802055221454e+00,-3.715445222336871134e-01,2.658518392930016905e+00,-3.715451673349363659e-01,2.933168862587611797e-06,-1.137773219667086236e-09,-1.003349705021910100e-05,-6.451012490753587518e-08,-3.715474333687817887e-13
3.211546845416869884e-04,3.703370211606842275e-07,1.847625280256107941e-06,1.493887811715694180e+00,-3.715482933920391528e-01,2.658517072477333709e+00,-3.715492132594880870e-01,2.112132134944942293e-06,-1.158549776796319094e-09,-1.003351782677061938e-05,-9.198674483346255254e-08,-3.715510565522135679e-13
3.290607671790476627e-04,3.795078927204078393e-07,-5.488317840051037923e-06,1.493878468820367234e+00,-3.715555011718782441e-01,2.658504615283750816e+00,-3.715562921052909529e-01,6.451211088587690673e-06,-1.187924404715454674e-09,-1.003354720137020439e-05,-7.909334122695194167e-08,-3.715582191051670058e-13
3.318739485675234100e-04,3.827711175521138704e-07,-5.786366436476686420e-06,1.493875398269292054e+00,-3.715556458637552240e-01,2.658500521215711121e+00,-3.715545616259877670e-01,6.009913492868264750e-06,-1.198376743209944788e-09,-1.003355765371074066e-05,1.084237766433886508e-07,-3.715595553843445639e-13
3.384591313051600972e-04,3.904097760174994836e-07,2.953092665949499490e-06,1.493885280903719526e+00,-3.715497233019908752e-01,2.658513698061417685e+00,-3.715491264051996589e-01,4.334849457575208776e-06,-1.222843649682500177e-09,-1.003358212070970720e-05,5.968967910064621574e-08,-3.715539121120366456e-13
3.423661981423208370e-04,3.949418824684299316e-07,6.560605549073734253e-06,1.493892409869841620e+00,-3.715463492270489332e-01,2.658523203349439257e+00,-3.715451375624498898e-01,6.832079693130172991e-06,-1.237360000067574406e-09,-1.003359663711094473e-05,1.211664597530225457e-07,-3.715509660043910723e-13
3.500029999999999895e-04,4.038003945953521444e-07,7.862395908989826900e-06,1.493895634058026944e+00,-3.715343922729671955e-01,2.658527502266955889e+00,-3.715326810728548090e-01,8.018312665187984190e-06,-1.265733258710573053e-09,-1.003362501052459444e-05,1.711200108172000725e-07,-3.715396470184134467e-13
3.500060567200284503e-04,4.038039403193267638e-07,7.862865876760645771e-06,1.493895634778864334e+00,-3.715332931516051596e-01,2.658527503228072408e+00,-3.715326837620648304e-01,8.017598961388263859e-06,-1.095183687161624181e-06,-1.003366206173373602e-05,6.093895408796000985e-08,-1.093886229773179101e-07
3.500987478472161957e-04,4.039114598450839975e-07,7.875451374262731227e-06,1.493895656593589250e+00,-3.701089363144214883e-01,2.658527532314371555e+00,-3.715327667435345260e-01,7.995956806030898479e-06,-1.492431088152542133e-03,-7.718814908664528498e-05,-1.421429860991191578e-04,-1.422869616701205023e-04
3.505040264154814732e-04,4.043815706670553894e-07,7.898252714311748397e-06,1.493895747877078017e+00,-3.653068097366289901e-01,2.658527654025688136e+00,-3.715331554841818096e-01,7.931913007276268784e-06,-7.885679046447388943e-03,-1.668817977598865965e-03,-6.032700163191442129e-04,-6.033208577454851704e-04
3.518005101631478237e-04,4.058853676111608131e-07,7.766283095040771780e-06,1.493895910296368035e+00,-3.582802642766110268e-01,2.658527870584738384e+00,-3.715345052505422685e-01,7.813036745207157344e-06,-2.724282000934328749e-02,-1.399955619463524870e-02,-1.160330877949430168e-03,-1.160270861467048008e-03
