 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 1.81019562576558216e-07  5.95510714210562564e-01  6.34800222254433999e-01  1.00000000000000000e+00  1.66463571855890949e-06  1.03933568222730810e+00  2.80064207166636880e-04
 1.81502516224295117e-07  5.96486338427946072e-01  6.35978227665846885e-01  1.00000000000000000e+00  1.66672341442427783e-06  1.03953873999243163e+00  2.83828341993245918e-04
 1.81986182884225500e-07  5.97461044744130421e-01  6.37155849415948716e-01  1.00000000000000000e+00  1.66880545581624457e-06  1.03974234184834446e+00  2.87636347561538491e-04
 1.82470571765194396e-07  5.98434846925713360e-01  6.38333103661215762e-01  1.00000000000000000e+00  1.67088188690631901e-06  1.03994649032563258e+00  2.91488719644340821e-04
 1.82955692168129007e-07  5.99407758765833409e-01  6.39510006626462624e-01  1.00000000000000000e+00  1.67295275197888711e-06  1.04015118799888318e+00  2.95385960742656985e-04
 1.83441553489509713e-07  6.00379794089299867e-01  6.40686574611282422e-01  1.00000000000000000e+00  1.67501809544479452e-06  1.04035643748804207e+00  2.99328580221665437e-04
 1.83928165221444238e-07  6.01350966750851978e-01  6.41862823988186615e-01  1.00000000000000000e+00  1.67707796184035366e-06  1.04056224145833220e+00  3.03317094422053777e-04
 1.84415536956228821e-07  6.02321290642340634e-01  6.43038771211555393e-01  1.00000000000000000e+00  1.67913239584535776e-06  1.04076860262207371e+00  3.07352026810393255e-04
 1.84903678386382572e-07  6.03290779690799583e-01  6.44214432815569338e-01  1.00000000000000000e+00  1.68118144228180015e-06  1.04097552373858604e+00  3.11433908095446398e-04
 1.85392599308295481e-07  6.04259447863667365e-01  6.45389825420813357e-01  1.00000000000000000e+00  1.68322514612781154e-06  1.04118300761562010e+00  3.15563276376926106e-04
 1.85882309625017465e-07  6.05227309172208905e-01  6.46564965738720243e-01  1.00000000000000000e+00  1.68526355252779990e-06  1.04139105711042768e+00  3.19740677290534419e-04
 1.86372819347770290e-07  6.06194377672344631e-01  6.47739870572877408e-01  1.00000000000000000e+00  1.68729670679717705e-06  1.04159967513028962e+00  3.23966664145224027e-04
 1.86864138599060924e-07  6.07160667468582438e-01  6.48914556824115141e-01  1.00000000000000000e+00  1.68932465443368292e-06  1.04180886463372357e+00  3.28241798077149455e-04
 1.87356277614443099e-07  6.08126192715211511e-01  6.50089041492280861e-01  1.00000000000000000e+00  1.69134744112300893e-06  1.04201862863111372e+00  3.32566648195250472e-04
 1.87849246747407734e-07  6.09090967623564739e-01  6.51263341685408448e-01  1.00000000000000000e+00  1.69336511275719201e-06  1.04222897018667804e+00  3.36941791757676835e-04
 1.88343056467974109e-07  6.10055006456856841e-01  6.52437474613787094e-01  1.00000000000000000e+00  1.69537771542705458e-06  1.04243989241774537e+00  3.41367814296117649e-04
 1.88837717371787026e-07  6.11018323545500563e-01  6.53611457608971769e-01  1.00000000000000000e+00  1.69738529545752290e-06  1.04265139849851773e+00  3.45845309837084706e-04
 1.89333240175296555e-07  6.11980933275158789e-01  6.54785308109607778e-01  1.00000000000000000e+00  1.69938789938606727e-06  1.04286349165788872e+00  3.50374881002398723e-04
 1.89829635726005147e-07  6.12942850104098991e-01  6.55959043682968868e-01  1.00000000000000000e+00  1.70138557400233474e-06  1.04307617518369833e+00  3.54957139249117753e-04
 1.90326915000227895e-07  6.13904088556146643e-01  6.57132682016774328e-01  1.00000000000000000e+00  1.70337836633699942e-06  1.04328945242164917e+00  3.59592705000362500e-04
 1.90825089108712068e-07  6.14864663228840702e-01  6.58306240929554365e-01  1.00000000000000000e+00  1.70536632368233621e-06  1.04350332677758417e+00  3.64282207851663621e-04
 1.91324169299485364e-07  6.15824588796104466e-01  6.59479738374348257e-01  1.00000000000000000e+00  1.70734949360144274e-06  1.04371780171857798e+00  3.69026286756385293e-04
 1.91824166960943213e-07  6.16783880011295138e-01  6.60653192442879900e-01  1.00000000000000000e+00  1.70932792393833151e-06  1.04393288077412927e+00  3.73825590217570828e-04
 1.92325093625162503e-07  6.17742551710597887e-01  6.61826621370172896e-01  1.00000000000000000e+00  1.71130166282881658e-06  1.04414856753745000e+00  3.78680776486331233e-04
 1.92826960970659865e-07  6.18700618815268610e-01  6.63000043537770534e-01  1.00000000000000000e+00  1.71327075870912136e-06  1.04436486566651099e+00  3.83592513759325700e-04
 1.93329780827929119e-07  6.19658096339082864e-01  6.64173477483353869e-01  1.00000000000000000e+00  1.71523526033527079e-06  1.04458177888628767e+00  3.88561480408168157e-04
 1.93833565181224549e-07  6.20614999388507060e-01  6.65346941901467259e-01  1.00000000000000000e+00  1.71719521678760179e-06  1.04479931098938583e+00  3.93588365177217512e-04
 1.94338326172052318e-07  6.21571343166050672e-01  6.66520455648152765e-01  1.00000000000000000e+00  1.71915067748193581e-06  1.04501746583739852e+00  3.98673867402628561e-04
 1.94844076105774065e-07  6.22527142979395265e-01  6.67694037752698200e-01  1.00000000000000000e+00  1.72110169219264337e-06  1.04523624736360943e+00  4.03818697268265223e-04
 1.95350827451750062e-07  6.23482414238171412e-01  6.68867707414249613e-01  1.00000000000000000e+00  1.72304831105054847e-06  1.04545565957290210e+00  4.09023576001935226e-04
 1.95858592850184766e-07  6.24437172463319423e-01  6.70041484013887412e-01  1.00000000000000000e+00  1.72499058456666731e-06  1.04567570654456365e+00  4.14289236144761383e-04
 1.96367385115739767e-07  6.25391433290200194e-01  6.71215387119058038e-01  1.00000000000000000e+00  1.72692856364326254e-06  1.04589639243368970e+00  4.19616421793933374e-04
 1.96877217241989521e-07  6.26345212473179203e-01  6.72389436489837289e-01  1.00000000000000000e+00  1.72886229958802003e-06  1.04611772147295268e+00  4.25005888860004372e-04
 1.97388102402536440e-07  6.27298525883856262e-01  6.73563652077390662e-01  1.00000000000000000e+00  1.73079184411548836e-06  1.04633969797291559e+00  4.30458405294590631e-04
