 time                     v(lower)                 v(upper)                 v(unit)                  v(dl)                    v(ratio)                 v(core)
 1.21651792372589392e-06  9.97726252362632460e-01  1.08101665233749955e+00  1.00000000000000000e+00  1.01673033925161282e-05  1.22523235966281940e+00  1.58864115508064285e-01
 1.22068443215587045e-06  9.97773347093150242e-01  1.08035866026668281e+00  1.00000000000000000e+00  1.02013532138516551e-05  1.22528004177263772e+00  1.59396143966431841e-01
 1.22486691556127269e-06  9.97819646485043621e-01  1.07970025766353728e+00  1.00000000000000000e+00  1.02352243573603160e-05  1.22532693890224054e+00  1.59925380583754689e-01
 1.22906559727783850e-06  9.97865162076431500e-01  1.07904149582918829e+00  1.00000000000000000e+00  1.02689161823535877e-05  1.22537306173035998e+00  1.60451815349274579e-01
 1.23328069972613941e-06  9.97909905192880697e-01  1.07838242643479276e+00  1.00000000000000000e+00  1.03024280221181679e-05  1.22541842075432372e+00  1.60975437845596120e-01
 1.23751245103040654e-06  9.97953887022196562e-01  1.07772310049918496e+00  1.00000000000000000e+00  1.03357592366889573e-05  1.22546302636485427e+00  1.61496238073264686e-01
 1.24173545483403329e-06  9.97996860519482554e-01  1.07706753957607027e+00  1.00000000000000000e+00  1.03687101704957554e-05  1.22550662693376289e+00  1.62011096413995914e-01
 1.24596496312799713e-06  9.98039000829376910e-01  1.07641343073235141e+00  1.00000000000000000e+00  1.04014013711051507e-05  1.22554939905484805e+00  1.62521896423517748e-01
 1.25018578759170007e-06  9.98080176053962265e-01  1.07576317571231650e+00  1.00000000000000000e+00  1.04337170019789921e-05  1.22559120779415620e+00  1.63026828155921538e-01
 1.25441153331565659e-06  9.98120538472470176e-01  1.07511472833634159e+00  1.00000000000000000e+00  1.04657629917420398e-05  1.22563220674569373e+00  1.63527546745969171e-01
 1.25863187501819259e-06  9.98160007559087847e-01  1.07446972396513440e+00  1.00000000000000000e+00  1.04974624693278678e-05  1.22567231314741876e+00  1.64022851083247684e-01
 1.26285666064575688e-06  9.98198693308951168e-01  1.07382670647299405e+00  1.00000000000000000e+00  1.05288909175967916e-05  1.22571163783816806e+00  1.64513920587449597e-01
 1.26707847624783249e-06  9.98236544618099408e-01  1.07318685385380452e+00  1.00000000000000000e+00  1.05599944595394795e-05  1.22575012798842686e+00  1.64999913430304096e-01
 1.27130433672282029e-06  9.98273640961526487e-01  1.07254915068940271e+00  1.00000000000000000e+00  1.05908261253517703e-05  1.22578786356437752e+00  1.65481658208621152e-01
 1.27552898175046706e-06  9.98309951897948245e-01  1.07191443871517733e+00  1.00000000000000000e+00  1.06213487229456655e-05  1.22582481279255862e+00  1.65958573796025771e-01
 1.27975747986134148e-06  9.98345536484855689e-01  1.07128200279026364e+00  1.00000000000000000e+00  1.06516001086714352e-05  1.22586103499066890e+00  1.66431251697990890e-01
 1.28398615308662920e-06  9.98380378571952387e-01  1.07065243933977960e+00  1.00000000000000000e+00  1.06815550849960274e-05  1.22589651297794999e+00  1.66899298203062596e-01
 1.28821870011636377e-06  9.98414523155347289e-01  1.07002524273814070e+00  1.00000000000000000e+00  1.07112409943158555e-05  1.22593129185877014e+00  1.67363140536184896e-01
 1.29245257509897827e-06  9.98447963632902113e-01  1.06940083513181183e+00  1.00000000000000000e+00  1.07406410274482524e-05  1.22596536422784497e+00  1.67822516053878629e-01
 1.29669049716843838e-06  9.98480735117429963e-01  1.06877885932404237e+00  1.00000000000000000e+00  1.07697751226834776e-05  1.22599876520734052e+00  1.68277736291929048e-01
 1.30093072448201826e-06  9.98512837272076847e-01  1.06815961455369024e+00  1.00000000000000000e+00  1.07986322866592337e-05  1.22603149382865517e+00  1.68728629479050207e-01
 1.30517527384407870e-06  9.98544298194687818e-01  1.06754284898259311e+00  1.00000000000000000e+00  1.08272272251293998e-05  1.22606357813720135e+00  1.69175425392646517e-01
 1.30942297446395914e-06  9.98575121596341098e-01  1.06692877516222695e+00  1.00000000000000000e+00  1.08555529699753210e-05  1.22609502134268467e+00  1.69618015155864027e-01
 1.31367533957270420e-06  9.98605330547432612e-01  1.06631721599000429e+00  1.00000000000000000e+00  1.08836205236352276e-05  1.22612584642720290e+00  1.70056570681800079e-01
 1.31793160408644839e-06  9.98634931313048035e-01  1.06570832285698014e+00  1.00000000000000000e+00  1.09114256976395969e-05  1.22615605925471427e+00  1.70491026525618317e-01
 1.32217942087604776e-06  9.98663852368035121e-01  1.06510388725831984e+00  1.00000000000000000e+00  1.09388900391470360e-05  1.22618558627628960e+00  1.70920156861672029e-01
 1.32641449936213972e-06  9.98692082096885092e-01  1.06450452427358377e+00  1.00000000000000000e+00  1.09659896918015182e-05  1.22621441506623374e+00  1.71343588934398300e-01
 1.33063832746395089e-06  9.98719648140182770e-01  1.06391002305533200e+00  1.00000000000000000e+00  1.09927383244073080e-05  1.22624257330413844e+00  1.71761536318863789e-01
 1.33485009540425435e-06  9.98746562307602836e-01  1.06332049651476734e+00  1.00000000000000000e+00  1.10191348674181781e-05  1.22627007253404297e+00  1.72173982303408635e-01
 1.33905247673285714e-06  9.98772857944707382e-01  1.06273557004513886e+00  1.00000000000000000e+00  1.10451999330026980e-05  1.22629694633624453e+00  1.72581248953166760e-01
 1.34324517088450681e-06  9.98798548527632724e-01  1.06215528644101265e+00  1.00000000000000000e+00  1.10709352637728717e-05  1.22632320802188777e+00  1.72983363496450743e-01
 1.34743017690401475e-06  9.98823660937685709e-01  1.06157937063315799e+00  1.00000000000000000e+00  1.10963565586057001e-05  1.22634888463378444e+00  1.73380571228213626e-01
 1.35160730843459200e-06  9.98848207969899149e-01  1.06100785071765413e+00  1.00000000000000000e+00  1.11214659271085989e-05  1.22637398884246185e+00  1.73772905111071380e-01
 1.35577805906818057e-06  9.98872211725771675e-01  1.06044052510963027e+00  1.00000000000000000e+00  1.11462754543093555e-05  1.22639854286054373e+00  1.74160553973583210e-01
 1.35994239890185393e-06  9.98895684762015956e-01  1.05987740120592422e+00  1.00000000000000000e+00  1.11707879214399510e-05  1.22642255916265031e+00  1.74543561272498760e-01
 1.36410151134777528e-06  9.98918645965749641e-01  1.05931832255660718e+00  1.00000000000000000e+00  1.11950131378314027e-05  1.22644605672179985e+00  1.74922080278615194e-01
 1.36825550030631086e-06  9.98941107610650914e-01  1.05876327922765712e+00  1.00000000000000000e+00  1.12189544256272895e-05  1.22646904776511789e+00  1.75296162900425961e-01
 1.37240533152339219e-06  9.98963086162582337e-01  1.05821214645451622e+00  1.00000000000000000e+00  1.12426199638522755e-05  1.22649154882981204e+00  1.75665936935191391e-01
 1.37655119822675102e-06  9.98984593434535939e-01  1.05766490324232842e+00  1.00000000000000000e+00  1.12660133568170259e-05  1.22651357170877806e+00  1.76031458700265653e-01
 1.38069390299472593e-06  9.99005643971529134e-01  1.05712144855667933e+00  1.00000000000000000e+00  1.12891415417477368e-05  1.22653513100942946e+00  1.76392836589808033e-01
 1.38483369425542501e-06  9.99026249015597556e-01  1.05658175505119489e+00  1.00000000000000000e+00  1.13120082168524264e-05  1.22655623797317159e+00  1.76750128388318828e-01
 1.38897125100105325e-06  9.99046421560061182e-01  1.05604573967561710e+00  1.00000000000000000e+00  1.13346193593414816e-05  1.22657690565050648e+00  1.77103427489710336e-01
 1.39310685421529305e-06  9.99066172231092620e-01  1.05551337179330074e+00  1.00000000000000000e+00  1.13569786452873019e-05  1.22659714468149605e+00  1.77452791332613768e-01
 1.39724108882682244e-06  9.99085512749248172e-01  1.05498458208391632e+00  1.00000000000000000e+00  1.13790913012769846e-05  1.22661696684118038e+00  1.77798301582452606e-01
 1.40137425335840561e-06  9.99104453118303981e-01  1.05445933860248786e+00  1.00000000000000000e+00  1.14009609114052968e-05  1.22663638215818604e+00  1.78140014240707495e-01
 1.40550686049589166e-06  9.99123003997807846e-01  1.05393758263337811e+00  1.00000000000000000e+00  1.14225921066390691e-05  1.22665540134546935e+00  1.78478001666235203e-01
 1.40963921633037988e-06  9.99141174784380692e-01  1.05341928220081416e+00  1.00000000000000000e+00  1.14439883386003700e-05  1.22667403383285611e+00  1.78812317790630587e-01
 1.41377177743071999e-06  9.99158975239236136e-01  1.05290438689544552e+00  1.00000000000000000e+00  1.14651537579322993e-05  1.22669228943489261e+00  1.79143027467692006e-01
 1.41790485092949290e-06  9.99176414179231420e-01  1.05239286551507938e+00  1.00000000000000000e+00  1.14860916623924605e-05  1.22671017700805773e+00  1.79470182224882008e-01
 1.42203884931764636e-06  9.99193500594397044e-01  1.05188467424814047e+00  1.00000000000000000e+00  1.15068058092112321e-05  1.22672770559622335e+00  1.79793840768925239e-01
 1.42617407661847993e-06  9.99210242755449674e-01  1.05137978315015324e+00  1.00000000000000000e+00  1.15272993333290992e-05  1.22674488351468769e+00  1.80114052083266890e-01
 1.43031091030588400e-06  9.99226648982213028e-01  1.05087815372593574e+00  1.00000000000000000e+00  1.15475756648640897e-05  1.22676171913793031e+00  1.80430869763501117e-01
 1.43444964879784244e-06  9.99242727035485778e-01  1.05037975755505042e+00  1.00000000000000000e+00  1.15676377750445712e-05  1.22677822027518646e+00  1.80744340235071160e-01
 1.43859064143273909e-06  9.99258484646337153e-01  1.04988456048812950e+00  1.00000000000000000e+00  1.15874888181035984e-05  1.22679439471311724e+00  1.81054512782868410e-01
 1.44273417964341107e-06  9.99273929102095115e-01  1.04939253575208014e+00  1.00000000000000000e+00  1.16071316055972823e-05  1.22681024979048892e+00  1.81361431337457191e-01
 1.44688058991935714e-06  9.99289067611801918e-01  1.04890365279930942e+00  1.00000000000000000e+00  1.16265690560257186e-05  1.22682579277287807e+00  1.81665141500401472e-01
 1.45103015609326730e-06  9.99303907024666094e-01  1.04841788653277934e+00  1.00000000000000000e+00  1.16458038282773790e-05  1.22684103056326665e+00  1.81965684816833645e-01
 1.45518318591285646e-06  9.99318454083144569e-01  1.04793520942960239e+00  1.00000000000000000e+00  1.16648386370267484e-05  1.22685596996152069e+00  1.82263103703542484e-01
 1.45933995550873766e-06  9.99332715231816326e-01  1.04745559803694310e+00  1.00000000000000000e+00  1.16836759971217624e-05  1.22687061746780102e+00  1.82557437455027088e-01
 1.46350075709481617e-06  9.99346696793146139e-01  1.04697902740598692e+00  1.00000000000000000e+00  1.17023184450235370e-05  1.22688497946274322e+00  1.82848725703492254e-01
 1.46766585933478731e-06  9.99360404838332328e-01  1.04650547565895202e+00  1.00000000000000000e+00  1.17207683609074256e-05  1.22689906207451149e+00  1.83137005639178008e-01
 1.47183554147750731e-06  9.99373845309590947e-01  1.04603492006108967e+00  1.00000000000000000e+00  1.17390281240100370e-05  1.22691287130412174e+00  1.83422314437656275e-01
 1.47601006513839133e-06  9.99387023933501872e-01  1.04556734022260933e+00  1.00000000000000000e+00  1.17570999892334604e-05  1.22692641293615656e+00  1.83704687331772282e-01
 1.48018969869028583e-06  9.99399946306296694e-01  1.04510271533104926e+00  1.00000000000000000e+00  1.17749861960304697e-05  1.22693969262613489e+00  1.83984159312975570e-01
 1.48437469723118170e-06  9.99412617836274997e-01  1.04464102638857881e+00  1.00000000000000000e+00  1.17926888831712254e-05  1.22695271584110643e+00  1.84260763799549920e-01
 1.48856531999852279e-06  9.99425043803544022e-01  1.04418225426359768e+00  1.00000000000000000e+00  1.18102101650660317e-05  1.22696548792081295e+00  1.84534533829156272e-01
 1.49276181614813664e-06  9.99437229322105214e-01  1.04372638125326356e+00  1.00000000000000000e+00  1.18275520729843605e-05  1.22697801403851003e+00  1.84805501140380163e-01
 1.49696443723692833e-06  9.99449179382115527e-01  1.04327338970642125e+00  1.00000000000000000e+00  1.18447166088201900e-05  1.22699029924420011e+00  1.85073697012815036e-01
 1.50117342708641894e-06  9.99460898825134558e-01  1.04282326311870821e+00  1.00000000000000000e+00  1.18617057044664439e-05  1.22700234843899514e+00  1.85339151632287785e-01
 1.50538903080749412e-06  9.99472392374478602e-01  1.04237598515095398e+00  1.00000000000000000e+00  1.18785212600588954e-05  1.22701416640613847e+00  1.85601894688419894e-01
 1.50961148750857126e-06  9.99483664619173595e-01  1.04193154040337976e+00  1.00000000000000000e+00  1.18951651156991493e-05  1.22702575779433154e+00  1.85861954932798917e-01
 1.51384103689961570e-06  9.99494720036177231e-01  1.04148991370742428e+00  1.00000000000000000e+00  1.19116390790229931e-05  1.22703712714041901e+00  1.86119360609733969e-01
 1.51807791401607272e-06  9.99505562980164464e-01  1.04105109067600843e+00  1.00000000000000000e+00  1.19279449054546868e-05  1.22704827885872736e+00  1.86374139147729156e-01
 1.52232235404447834e-06  9.99516197699948261e-01  1.04061505719325686e+00  1.00000000000000000e+00  1.19440843180959212e-05  1.22705921725780254e+00  1.86626317470248410e-01
 1.52657458857270022e-06  9.99526628332406575e-01  1.04018179979836090e+00  1.00000000000000000e+00  1.19600589942482638e-05  1.22706994653402135e+00  1.86875921785128712e-01
 1.53083484905873889e-06  9.99536858914618520e-01  1.03975130532377102e+00  1.00000000000000000e+00  1.19758705795796900e-05  1.22708047078393978e+00  1.87122977805932234e-01
 1.53510336422318667e-06  9.99546893380682033e-01  1.03932356115689917e+00  1.00000000000000000e+00  1.19915206791943632e-05  1.22709079400089016e+00  1.87367510612411470e-01
 1.53938036252353619e-06  9.99556735570780841e-01  1.03889855498550476e+00  1.00000000000000000e+00  1.20070108676882974e-05  1.22710092008418692e+00  1.87609544807629203e-01
 1.54366607034002644e-06  9.99566389229857077e-01  1.03847627497597528e+00  1.00000000000000000e+00  1.20223426832859609e-05  1.22711085283764265e+00  1.87849104426342728e-01
 1.54796071379682437e-06  9.99575858014645546e-01  1.03805670958855045e+00  1.00000000000000000e+00  1.20375176352161578e-05  1.22712059597669487e+00  1.88086213050252055e-01
 1.55226451744354042e-06  9.99585145493390614e-01  1.03763984770418860e+00  1.00000000000000000e+00  1.20525371997112173e-05  1.22713015312800877e+00  1.88320893745487328e-01
 1.55657770567293524e-06  9.99594255151563749e-01  1.03722567848293812e+00  1.00000000000000000e+00  1.20674028257154043e-05  1.22713952783525881e+00  1.88553169151802785e-01
 1.56090050172354674e-06  9.99603190392171270e-01  1.03681419145801734e+00  1.00000000000000000e+00  1.20821159320506268e-05  1.22714872355934879e+00  1.88783061438290656e-01
 1.56523312876089135e-06  9.99611954540411074e-01  1.03640537642937214e+00  1.00000000000000000e+00  1.20966779117751459e-05  1.22715774368311226e+00  1.89010592371486347e-01
 1.56957580921212923e-06  9.99620550844551037e-01  1.03599922352499285e+00  1.00000000000000000e+00  1.21110901305012999e-05  1.22716659151212815e+00  1.89235783289082554e-01
 1.57392876553025314e-06  9.99628982479648820e-01  1.03559572312673565e+00  1.00000000000000000e+00  1.21253539295316665e-05  1.22717527027846462e+00  1.89458655148932092e-01
 1.57829221975592379e-06  9.99637252548755684e-01  1.03519486590965881e+00  1.00000000000000000e+00  1.21394706249340382e-05  1.22718378314184018e+00  1.89679228514594123e-01
 1.58266639413839329e-06  9.99645364086112154e-01  1.03479664278295314e+00  1.00000000000000000e+00  1.21534415100829885e-05  1.22719213319283327e+00  1.89897523595046469e-01
 1.58705151075949430e-06  9.99653320058341399e-01  1.03440104492323748e+00  1.00000000000000000e+00  1.21672678549218336e-05  1.22720032345403962e+00  1.90113560233153484e-01
 1.59144779209355252e-06  9.99661123367320825e-01  1.03400806372247933e+00  1.00000000000000000e+00  1.21809509082082932e-05  1.22720835688295682e+00  1.90327357940754449e-01
 1.59585546070606829e-06  9.99668776851389107e-01  1.03361769081437149e+00  1.00000000000000000e+00  1.21944918969932106e-05  1.22721623637316046e+00  1.90538935890518818e-01
 1.60027473972326185e-06  9.99676283287867284e-01  1.03322991803166886e+00  1.00000000000000000e+00  1.22078920284924894e-05  1.22722396475683482e+00  1.90748312945195037e-01
 1.60470585258493842e-06  9.99683645394248366e-01  1.03284473742761573e+00  1.00000000000000000e+00  1.22211524897147864e-05  1.22723154480593832e+00  1.90955507651793505e-01
 1.60914902347693316e-06  9.99690865830487940e-01  1.03246214123769176e+00  1.00000000000000000e+00  1.22342744491408106e-05  1.22723897923450020e+00  1.91160538267825114e-01
 1.61360447714344687e-06  9.99697947200183901e-01  1.03208212189589732e+00  1.00000000000000000e+00  1.22472590565051732e-05  1.22724627069978109e+00  1.91363422757893309e-01
 1.61807243918809964e-06  9.99704892052506344e-01  1.03170467200881011e+00  1.00000000000000000e+00  1.22601074440181884e-05  1.22725342180420571e+00  1.91564178812784175e-01
 1.62255313604262712e-06  9.99711702883525621e-01  1.03132978435856559e+00  1.00000000000000000e+00  1.22728207265815403e-05  1.22726043509667826e+00  1.91762823852836634e-01
 1.62704679514558513e-06  9.99718382137819939e-01  1.03095745188815213e+00  1.00000000000000000e+00  1.22854000025958961e-05  1.22726731307418935e+00  1.91959375040560987e-01
 1.63155364497425322e-06  9.99724932209800188e-01  1.03058766769934218e+00  1.00000000000000000e+00  1.22978463543262606e-05  1.22727405818313273e+00  1.92153849286347933e-01
 1.63607391516453109e-06  9.99731355445120151e-01  1.03022042504344880e+00  1.00000000000000000e+00  1.23101608484997170e-05  1.22728067282071152e+00  1.92346263257808209e-01
 1.64060783662584666e-06  9.99737654142024756e-01  1.02985571731284575e+00  1.00000000000000000e+00  1.23223445368647956e-05  1.22728715933628418e+00  1.92536633388512568e-01
 1.64515564156523553e-06  9.99743830552526025e-01  1.02949353804002275e+00  1.00000000000000000e+00  1.23343984564884521e-05  1.22729352003253323e+00  1.92724975882632238e-01
 1.64971756368172508e-06  9.99749886883768535e-01  1.02913388088318003e+00  1.00000000000000000e+00  1.23463236304923136e-05  1.22729975716683182e+00  1.92911306726442550e-01
 1.65429383812887762e-06  9.99755825299036727e-01  1.02877673963054206e+00  1.00000000000000000e+00  1.23581210681558372e-05  1.22730587295224325e+00  1.93095641689935066e-01
 1.65888470175093218e-06  9.99761647919087060e-01  1.02842210818324808e+00  1.00000000000000000e+00  1.23697917657213775e-05  1.22731186955885496e+00  1.93277996339396602e-01
 1.66349039301854750e-06  9.99767356823045850e-01  1.02806998056199705e+00  1.00000000000000000e+00  1.23813367064043357e-05  1.22731774911467006e+00  1.93458386037567820e-01
 1.66811115228382208e-06  9.99772954049680029e-01  1.02772035088913927e+00  1.00000000000000000e+00  1.23927568612042546e-05  1.22732351370688009e+00  1.93636825956316511e-01
 1.67274722169423283e-06  9.99778441598201506e-01  1.02737321339715804e+00  1.00000000000000000e+00  1.24040531888410440e-05  1.22732916538266346e+00  1.93813331075641332e-01
 1.67739884548327122e-06  9.99783821429499286e-01  1.02702856240876050e+00  1.00000000000000000e+00  1.24152266366119303e-05  1.22733470615042228e+00  1.93987916197061433e-01
 1.68206626985048640e-06  9.99789095466846023e-01  1.02668639234805403e+00  1.00000000000000000e+00  1.24262781402276797e-05  1.22734013798048003e+00  1.94160595941057446e-01
 1.68674974326810902e-06  9.99794265597071408e-01  1.02634669772015963e+00  1.00000000000000000e+00  1.24372086246667852e-05  1.22734546280626144e+00  1.94331384760418474e-01
 1.69144951635139952e-06  9.99799333671205437e-01  1.02600947312316659e+00  1.00000000000000000e+00  1.24480190039762983e-05  1.22735068252492896e+00  1.94500296937129669e-01
 1.69616584218757664e-06  9.99804301505603843e-01  1.02567471322687864e+00  1.00000000000000000e+00  1.24587101821362568e-05  1.22735579899851444e+00  1.94667346595879004e-01
 1.70089897619642438e-06  9.99809170882533182e-01  1.02534241278555460e+00  1.00000000000000000e+00  1.24692830528257666e-05  1.22736081405449649e+00  1.94832547700402675e-01
 1.70564917646388554e-06  9.99813943551231765e-01  1.02501256661710638e+00  1.00000000000000000e+00  1.24797385002561974e-05  1.22736572948686962e+00  1.94995914066503157e-01
 1.71041670357831968e-06  9.99818621228427795e-01  1.02468516961755873e+00  1.00000000000000000e+00  1.24900773988748178e-05  1.22737054705665449e+00  1.95157459357419127e-01
 1.71520182100655121e-06  9.99823205599379650e-01  1.02436021673806255e+00  1.00000000000000000e+00  1.25003006142515403e-05  1.22737526849294620e+00  1.95317197097680445e-01
 1.72000479492342142e-06  9.99827698318345948e-01  1.02403770299987285e+00  1.00000000000000000e+00  1.25104090027586958e-05  1.22737989549337878e+00  1.95475140668104813e-01
 1.72482589455505296e-06  9.99832101009534013e-01  1.02371762347438855e+00  1.00000000000000000e+00  1.25204034123474865e-05  1.22738442972508022e+00  1.95631303317929744e-01
 1.72966539207634749e-06  9.99836415267598921e-01  1.02339997329358856e+00  1.00000000000000000e+00  1.25302846823638407e-05  1.22738887282516695e+00  1.95785698161935307e-01
 1.73452356286301180e-06  9.99840642658451517e-01  1.02308474763687407e+00  1.00000000000000000e+00  1.25400536440987272e-05  1.22739322640155724e+00  1.95938338189042938e-01
 1.73940068551265618e-06  9.99844784719831958e-01  1.02277194173351127e+00  1.00000000000000000e+00  1.25497111208460343e-05  1.22739749203354376e+00  1.96089236263219585e-01
 1.74429704198856403e-06  9.99848842961974182e-01  1.02246155085716928e+00  1.00000000000000000e+00  1.25592579282023232e-05  1.22740167127246003e+00  1.96238405128161597e-01
 1.74921291770629109e-06  9.99852818868198878e-01  1.02215357032439047e+00  1.00000000000000000e+00  1.25686948742401968e-05  1.22740576564227521e+00  1.96385857410003334e-01
 1.75414860166678336e-06  9.99856713895525773e-01  1.02184799549030747e+00  1.00000000000000000e+00  1.25780227597622235e-05  1.22740977664020834e+00  1.96531605621284994e-01
 1.75910438655739919e-06  9.99860529475241067e-01  1.02154482174661898e+00  1.00000000000000000e+00  1.25872423784811246e-05  1.22741370573729669e+00  1.96675662163767806e-01
 1.76408056883699857e-06  9.99864267013434116e-01  1.02124404452068096e+00  1.00000000000000000e+00  1.25963545171627263e-05  1.22741755437893474e+00  1.96818039330667882e-01
 1.76907744894939144e-06  9.99867927891613828e-01  1.02094565926706182e+00  1.00000000000000000e+00  1.26053599559933013e-05  1.22742132398549364e+00  1.96958749312395626e-01
 1.77409533129127260e-06  9.99871513467123996e-01  1.02064966147412517e+00  1.00000000000000000e+00  1.26142594684881701e-05  1.22742501595273601e+00  1.97097804195127957e-01
 1.77913452449735839e-06  9.99875025073775903e-01  1.02035604665179913e+00  1.00000000000000000e+00  1.26230538219653300e-05  1.22742863165245386e+00  1.97235215968208616e-01
 1.78419534142551816e-06  9.99878464022246449e-01  1.02006481033742857e+00  1.00000000000000000e+00  1.26317437774704264e-05  1.22743217243286629e+00  1.97370996522975767e-01
 1.78927809938653822e-06  9.99881831600635151e-01  1.01977594808742822e+00  1.00000000000000000e+00  1.26403300901251902e-05  1.22743563961918101e+00  1.97505157658206448e-01
 1.79438312021512910e-06  9.99885129074892909e-01  1.01948945547845060e+00  1.00000000000000000e+00  1.26488135091872905e-05  1.22743903451402447e+00  1.97637711081051798e-01
 1.79951073042673017e-06  9.99888357689297402e-01  1.01920532810380071e+00  1.00000000000000000e+00  1.26571947782493064e-05  1.22744235839791949e+00  1.97768668410145843e-01
 1.80466126133905547e-06  9.99891518666888524e-01  1.01892356157209529e+00  1.00000000000000000e+00  1.26654746353678839e-05  1.22744561252972395e+00  1.97898041177623552e-01
 1.80983504924679914e-06  9.99894613209923233e-01  1.01864415150323584e+00  1.00000000000000000e+00  1.26736538132689232e-05  1.22744879814708829e+00  1.98025840832327243e-01
 1.81503243550398123e-06  9.99897642500260364e-01  1.01836709352965316e+00  1.00000000000000000e+00  1.26817330393951935e-05  1.22745191646684160e+00  1.98152078740550214e-01
 1.82025376675110007e-06  9.99900607699818811e-01  1.01809238328996488e+00  1.00000000000000000e+00  1.26897130361733352e-05  1.22745496868545545e+00  1.98276766190208703e-01
 1.82549939496375499e-06  9.99903509950917480e-01  1.01782001643241493e+00  1.00000000000000000e+00  1.26975945209927190e-05  1.22745795597938301e+00  1.98399914390511550e-01
 1.83076967775407100e-06  9.99906350376747355e-01  1.01754998860526880e+00  1.00000000000000000e+00  1.27053782065606006e-05  1.22746087950553706e+00  1.98521534477509670e-01
 1.83606497832131655e-06  9.99909130081635289e-01  1.01728229546567372e+00  1.00000000000000000e+00  1.27130648007203826e-05  1.22746374040155470e+00  1.98641637511256269e-01
 1.84138566586915580e-06  9.99911850151550374e-01  1.01701693266480508e+00  1.00000000000000000e+00  1.27206550069515861e-05  1.22746653978630871e+00  1.98760234483618820e-01
 1.84673211551155619e-06  9.99914511654324434e-01  1.01675389585928744e+00  1.00000000000000000e+00  1.27281495241115346e-05  1.22746927876012735e+00  1.98877336314242981e-01
 1.85210470868831035e-06  9.99917115640128307e-01  1.01649318069725614e+00  1.00000000000000000e+00  1.27355490469018721e-05  1.22747195840527823e+00  1.98992953857842020e-01
 1.85750383312179745e-06  9.99919663141701331e-01  1.01623478282746649e+00  1.00000000000000000e+00  1.27428542656743746e-05  1.22747457978619656e+00  1.99107097901162350e-01
 1.86292988321462911e-06  9.99922155174790217e-01  1.01597869788712902e+00  1.00000000000000000e+00  1.27500658668397567e-05  1.22747714394993079e+00  1.99219779169371447e-01
 1.86838326000061455e-06  9.99924592738359763e-01  1.01572492151151428e+00  1.00000000000000000e+00  1.27571845326578581e-05  1.22747965192635267e+00  1.99331008322779252e-01
 1.87386437161326350e-06  9.99926976815037061e-01  1.01547344931932737e+00  1.00000000000000000e+00  1.27642109417089567e-05  1.22748210472860886e+00  1.99440795964202666e-01
 1.87937363316576681e-06  9.99929308371276027e-01  1.01522427692587502e+00  1.00000000000000000e+00  1.27711457685824482e-05  1.22748450335328374e+00  1.99549152634100974e-01
 1.88491146731276706e-06  9.99931588357813372e-01  1.01497739992510394e+00  1.00000000000000000e+00  1.27779896844345615e-05  1.22748684878086345e+00  1.99656088819290228e-01
 1.89047830410539590e-06  9.99933817709811379e-01  1.01473281390414671e+00  1.00000000000000000e+00  1.27847433566375735e-05  1.22748914197587711e+00  1.99761614947462252e-01
 1.89607458150110380e-06  9.99935997347264682e-01  1.01449051442865112e+00  1.00000000000000000e+00  1.27914074492396208e-05  1.22749138388731049e+00  1.99865741394369245e-01
 1.90170074540150123e-06  9.99938128175203333e-01  1.01425049704952830e+00  1.00000000000000000e+00  1.27979826228285515e-05  1.22749357544881055e+00  1.99968478481696216e-01
 1.90735724997417468e-06  9.99940211084002217e-01  1.01401275729745466e+00  1.00000000000000000e+00  1.28044695347328205e-05  1.22749571757899778e+00  2.00069836480200380e-01
 1.91304455786385322e-06  9.99942246949635183e-01  1.01377729068258859e+00  1.00000000000000000e+00  1.28108688390767147e-05  1.22749781118172496e+00  2.00169825610573643e-01
 1.91876314043235428e-06  9.99944236633933281e-01  1.01354409269334056e+00  1.00000000000000000e+00  1.28171811868600620e-05  1.22749985714633647e+00  2.00268456044688431e-01
 1.92451347804745241e-06  9.99946180984848776e-01  1.01331315879350981e+00  1.00000000000000000e+00  1.28234072260805533e-05  1.22750185634793785e+00  2.00365737907508612e-01
 1.93029606028612907e-06  9.99948080836684072e-01  1.01308448442324739e+00  1.00000000000000000e+00  1.28295476017508963e-05  1.22750380964762540e+00  2.00461681277357667e-01
 1.93611138627761038e-06  9.99949937010355949e-01  1.01285806499475006e+00  1.00000000000000000e+00  1.28356029560565586e-05  1.22750571789275620e+00  2.00556296188383665e-01
 1.94195996493448765e-06  9.99951750313615828e-01  1.01263389589283115e+00  1.00000000000000000e+00  1.28415739283805553e-05  1.22750758191716947e+00  2.00649592630946089e-01
 1.94784231525828331e-06  9.99953521541285473e-01  1.01241197247288950e+00  1.00000000000000000e+00  1.28474611553967867e-05  1.22750940254142771e+00  2.00741580553074728e-01
 1.95375896663327217e-06  9.99955251475480700e-01  1.01219229005974110e+00  1.00000000000000000e+00  1.28532652711387569e-05  1.22751118057304076e+00  2.00832269861543039e-01
 1.95971045918108843e-06  9.99956940885844081e-01  1.01197484394461057e+00  1.00000000000000000e+00  1.28589869071153456e-05  1.22751291680670382e+00  2.00921670423677201e-01
 1.96569734397811667e-06  9.99958590529730573e-01  1.01175962938756370e+00  1.00000000000000000e+00  1.28646266922817777e-05  1.22751461202448575e+00  2.01009792066902698e-01
