time,state,candidate,next,inverse,geometry,residual,clock_a,clock_b
7.655284408365897460e-05,7.937004615210434544e-01,7.937004615210987435e-01,7.937005230738589656e-01,1.259921152223604901e+00,1.259920847757280971e+00,9.999997643449463069e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.665284408365899058e-05,7.937004607273416834e-01,7.937004607273981938e-01,7.937005230738589656e-01,1.259921153483527956e+00,1.259920845237435083e+00,9.999997613449419509e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.675284408365900656e-05,7.937004599336399124e-01,7.937004599336975330e-01,7.937005230738589656e-01,1.259921154743451011e+00,1.259920842717588974e+00,9.999997583449377059e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.685284408365902255e-05,7.937004591399381415e-01,7.937004591399966502e-01,7.937005230738590766e-01,1.259921156003374954e+00,1.259920840197743086e+00,9.999997553449337939e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.695284408365903853e-05,7.937004583462363705e-01,7.937004583462957674e-01,7.937005230738589656e-01,1.259921157263298008e+00,1.259920837677896976e+00,9.999997523449295489e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.705284408365905451e-05,7.937004575525345995e-01,7.937004575525948846e-01,7.937005230738587436e-01,1.259921158523221063e+00,1.259920835158051977e+00,9.999997493449253039e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.715284408365907049e-05,7.937004567588326065e-01,7.937004567588940018e-01,7.937005230738588546e-01,1.259921159783145006e+00,1.259920832638206090e+00,9.999997463449210588e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.725284408365908648e-05,7.937004559651309465e-01,7.937004559651934521e-01,7.937005230738589656e-01,1.259921161043068061e+00,1.259920830118359980e+00,9.999997433449165918e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.735284408365910246e-05,7.937004551714291756e-01,7.937004551714929024e-01,7.937005230738589656e-01,1.259921162302990894e+00,1.259920827598514093e+00,9.999997403449126798e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.745284408365911844e-05,7.937004543777274046e-01,7.937004543777922416e-01,7.937005230738589656e-01,1.259921163562913948e+00,1.259920825078667983e+00,9.999997373449085458e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.755284408365913443e-05,7.937004535840256336e-01,7.937004535840916919e-01,7.937005230738589656e-01,1.259921164822837891e+00,1.259920822558822096e+00,9.999997343449043008e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.765284408365915041e-05,7.937004527903238627e-01,7.937004527903910311e-01,7.937005230738590766e-01,1.259921166082760946e+00,1.259920820038975986e+00,9.999997313448997227e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.775284408365916639e-05,7.937004519966220917e-01,7.937004519966902594e-01,7.937005230738589656e-01,1.259921167342684001e+00,1.259920817519130098e+00,9.999997283448954777e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.785284408365918238e-05,7.937004512029203207e-01,7.937004512029897096e-01,7.937005230738589656e-01,1.259921168602607056e+00,1.259920814999283989e+00,9.999997253448912327e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.795284408365919836e-05,7.937004504092185497e-01,7.937004504092889379e-01,7.937005230738590766e-01,1.259921169862530999e+00,1.259920812479438101e+00,9.999997223448869876e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.805284408365921434e-05,7.937004496155167788e-01,7.937004496155881661e-01,7.937005230738589656e-01,1.259921171122454053e+00,1.259920809959593102e+00,9.999997193448827426e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.815284408365923033e-05,7.937004488218150078e-01,7.937004488218873943e-01,7.937005230738589656e-01,1.259921172382377108e+00,1.259920807439746993e+00,9.999997163448787196e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.825284408365924631e-05,7.937004480281133478e-01,7.937004480281865115e-01,7.937005230738589656e-01,1.259921173642299941e+00,1.259920804919901105e+00,9.999997133448745856e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.835284408365926229e-05,7.937004472344116879e-01,7.937004472344856287e-01,7.937005230738589656e-01,1.259921174902222996e+00,1.259920802400056106e+00,9.999997103448706737e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.845284408365927828e-05,7.937004464407099169e-01,7.937004464407846349e-01,7.937005230738590766e-01,1.259921176162146050e+00,1.259920799880209996e+00,9.999997073448667617e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.855284408365929426e-05,7.937004456470083680e-01,7.937004456470839742e-01,7.937005230738590766e-01,1.259921177422069105e+00,1.259920797360364997e+00,9.999997043448629608e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.865284408365931024e-05,7.937004448533070411e-01,7.937004448533833134e-01,7.937005230738590766e-01,1.259921178681991938e+00,1.259920794840519997e+00,9.999997013448589378e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.875284408365932623e-05,7.937004440596052701e-01,7.937004440596823196e-01,7.937005230738590766e-01,1.259921179941914993e+00,1.259920792320674110e+00,9.999996983448556920e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.885284408365934221e-05,7.937004432659036102e-01,7.937004432659814368e-01,7.937005230738590766e-01,1.259921181201838936e+00,1.259920789800829111e+00,9.999996953448523351e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.895284408365935819e-05,7.937004424722022833e-01,7.937004424722805540e-01,7.937005230738590766e-01,1.259921182461761102e+00,1.259920787280983889e+00,9.999996923448488673e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.905284408365937418e-05,7.937004416785005123e-01,7.937004416785800043e-01,7.937005230738590766e-01,1.259921183721683935e+00,1.259920784761138002e+00,9.999996893448453994e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.915284408365939016e-05,7.937004408847986303e-01,7.937004408848794546e-01,7.937005230738590766e-01,1.259921184981608100e+00,1.259920782241293002e+00,9.999996863448414874e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.925284408365940614e-05,7.937004400910969704e-01,7.937004400911786828e-01,7.937005230738590766e-01,1.259921186241530933e+00,1.259920779721448003e+00,9.999996833448377975e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.935284408365942213e-05,7.937004392973951994e-01,7.937004392974778000e-01,7.937005230738590766e-01,1.259921187501453987e+00,1.259920777201601894e+00,9.999996803448345517e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.945284408365943811e-05,7.937004385036934284e-01,7.937004385037773613e-01,7.937005230738589656e-01,1.259921188761377042e+00,1.259920774681756006e+00,9.999996773448310838e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.955284408365945409e-05,7.937004377099916574e-01,7.937004377100768115e-01,7.937005230738590766e-01,1.259921190021300985e+00,1.259920772161911007e+00,9.999996743448265057e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.965284408365947008e-05,7.937004369162899975e-01,7.937004369163760398e-01,7.937005230738590766e-01,1.259921191281224040e+00,1.259920769642064897e+00,9.999996713448225938e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.975284408365948606e-05,7.937004361225882265e-01,7.937004361226753790e-01,7.937005230738589656e-01,1.259921192541147095e+00,1.259920767122219010e+00,9.999996683448190149e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.985284408365950204e-05,7.937004353288865666e-01,7.937004353289746073e-01,7.937005230738590766e-01,1.259921193801069927e+00,1.259920764602372900e+00,9.999996653448145478e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.995284408365951802e-05,7.937004345351847956e-01,7.937004345352738355e-01,7.937005230738590766e-01,1.259921195060994092e+00,1.259920762082527901e+00,9.999996623448114130e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.005284408365953401e-05,7.937004337414834687e-01,7.937004337415730637e-01,7.937005230738590766e-01,1.259921196320916037e+00,1.259920759562682901e+00,9.999996593448077231e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.015284408365954999e-05,7.937004329477821418e-01,7.937004329478721809e-01,7.937005230738591877e-01,1.259921197580839092e+00,1.259920757042837902e+00,9.999996563448042552e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.025284408365956597e-05,7.937004321540808149e-01,7.937004321541714091e-01,7.937005230738599648e-01,1.259921198840761036e+00,1.259920754522994013e+00,9.999996533448010094e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.035284408365958196e-05,7.937004313603790440e-01,7.937004313604705263e-01,7.937005230738605199e-01,1.259921200100684979e+00,1.259920752003149014e+00,9.999996503447984297e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.045284408365959794e-05,7.937004305666771620e-01,7.937004305667699766e-01,7.937005230738604089e-01,1.259921201360608922e+00,1.259920749483302904e+00,9.999996473447951839e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.055284408365961392e-05,7.937004297729756130e-01,7.937004297730692048e-01,7.937005230738602979e-01,1.259921202620531089e+00,1.259920746963457905e+00,9.999996443447916050e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.065284408365962991e-05,7.937004289792738421e-01,7.937004289793683220e-01,7.937005230738598538e-01,1.259921203880455032e+00,1.259920744443612017e+00,9.999996413447879151e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.075284408365964589e-05,7.937004281855721821e-01,7.937004281856677723e-01,7.937005230738590766e-01,1.259921205140378087e+00,1.259920741923767018e+00,9.999996383447846693e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.085284408365966187e-05,7.937004273918708552e-01,7.937004273919672226e-01,7.937005230738590766e-01,1.259921206400300919e+00,1.259920739403922019e+00,9.999996353447812014e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.095284408365967786e-05,7.937004265981690843e-01,7.937004265982665618e-01,7.937005230738589656e-01,1.259921207660223974e+00,1.259920736884077019e+00,9.999996323447781776e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.105284408365969384e-05,7.937004258044674243e-01,7.937004258045659011e-01,7.937005230738590766e-01,1.259921208920147029e+00,1.259920734364232020e+00,9.999996293447745987e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.115284408365970982e-05,7.937004250107656533e-01,7.937004250108654624e-01,7.937005230738589656e-01,1.259921210180070084e+00,1.259920731844385910e+00,9.999996263447717970e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.125284408365972581e-05,7.937004242170639934e-01,7.937004242171651347e-01,7.937005230738590766e-01,1.259921211439992916e+00,1.259920729324540911e+00,9.999996233447678851e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.135284408365974179e-05,7.937004234233623334e-01,7.937004234234643629e-01,7.937005230738589656e-01,1.259921212699917081e+00,1.259920726804695024e+00,9.999996203447646392e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.145284408365975777e-05,7.937004226296610065e-01,7.937004226297638132e-01,7.937005230738589656e-01,1.259921213959839026e+00,1.259920724284850024e+00,9.999996173447606163e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.155284408365977376e-05,7.937004218359593466e-01,7.937004218360630414e-01,7.937005230738590766e-01,1.259921215219762969e+00,1.259920721765005025e+00,9.999996143447572594e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.165284408365978974e-05,7.937004210422576866e-01,7.937004210423626027e-01,7.937005230738590766e-01,1.259921216479686024e+00,1.259920719245160026e+00,9.999996113447537915e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.175284408365980572e-05,7.937004202485560267e-01,7.937004202486621640e-01,7.937005230738590766e-01,1.259921217739609078e+00,1.259920716725313916e+00,9.999996083447503237e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.185284408365982171e-05,7.937004194548545888e-01,7.937004194549612812e-01,7.937005230738589656e-01,1.259921218999531911e+00,1.259920714205468917e+00,9.999996053447472999e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.195284408365983769e-05,7.937004186611530399e-01,7.937004186612603984e-01,7.937005230738590766e-01,1.259921220259454966e+00,1.259920711685623917e+00,9.999996023447440541e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.205284408365985367e-05,7.937004178674512689e-01,7.937004178675598487e-01,7.937005230738590766e-01,1.259921221519378021e+00,1.259920709165778918e+00,9.999995993447405862e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.215284408365986966e-05,7.937004170737496089e-01,7.937004170738592990e-01,7.937005230738590766e-01,1.259921222779301964e+00,1.259920706645933031e+00,9.999995963447372294e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.225284408365988564e-05,7.937004162800482820e-01,7.937004162801587492e-01,7.937005230738590766e-01,1.259921224039223908e+00,1.259920704126088031e+00,9.999995933447342056e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.235284408365990162e-05,7.937004154863468441e-01,7.937004154864579775e-01,7.937005230738596318e-01,1.259921225299146963e+00,1.259920701606243032e+00,9.999995903447311818e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.245284408365991761e-05,7.937004146926454062e-01,7.937004146927575388e-01,7.937005230738596318e-01,1.259921226559070018e+00,1.259920699086398921e+00,9.999995873447281580e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.255284408365993359e-05,7.937004138989438573e-01,7.937004138990571001e-01,7.937005230738599648e-01,1.259921227818993072e+00,1.259920696566555032e+00,9.999995843447254673e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.265284408365994957e-05,7.937004131052421974e-01,7.937004131053566613e-01,7.937005230738600758e-01,1.259921229078915905e+00,1.259920694046708922e+00,9.999995813447224435e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.275284408365996556e-05,7.937004123115407594e-01,7.937004123116558896e-01,7.937005230738600758e-01,1.259921230338838960e+00,1.259920691526863923e+00,9.999995783447191977e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285284408365998154e-05,7.937004115178392105e-01,7.937004115179554509e-01,7.937005230738600758e-01,1.259921231598762015e+00,1.259920689007020034e+00,9.999995753447163960e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.295284408365999752e-05,7.937004107241374395e-01,7.937004107242549011e-01,7.937005230738600758e-01,1.259921232858685070e+00,1.259920686487173924e+00,9.999995723447135942e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.305284408366001350e-05,7.937004099304356686e-01,7.937004099305542404e-01,7.937005230738600758e-01,1.259921234118609012e+00,1.259920683967328925e+00,9.999995693447103484e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.315284408366002949e-05,7.937004091367338976e-01,7.937004091368538017e-01,7.937005230738600758e-01,1.259921235378532067e+00,1.259920681447483926e+00,9.999995663447069916e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.325284408366004547e-05,7.937004083430321266e-01,7.937004083431530299e-01,7.937005230738598538e-01,1.259921236638456010e+00,1.259920678927638038e+00,9.999995633447037457e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.335284408366006145e-05,7.937004075493304667e-01,7.937004075494525912e-01,7.937005230738596318e-01,1.259921237898377955e+00,1.259920676407793039e+00,9.999995603446997228e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.345284408366007744e-05,7.937004067556286957e-01,7.937004067557521525e-01,7.937005230738596318e-01,1.259921239158301898e+00,1.259920673887946929e+00,9.999995573446960329e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.355284408366009342e-05,7.937004059619273688e-01,7.937004059620512697e-01,7.937005230738596318e-01,1.259921240418224953e+00,1.259920671368101042e+00,9.999995543446927870e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.365284408366010940e-05,7.937004051682260419e-01,7.937004051683504979e-01,7.937005230738596318e-01,1.259921241678146897e+00,1.259920668848256042e+00,9.999995513446892081e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.375284408366012539e-05,7.937004043745247150e-01,7.937004043746499482e-01,7.937005230738599648e-01,1.259921242938069952e+00,1.259920666328411931e+00,9.999995483446857403e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.385284408366014137e-05,7.937004035808232771e-01,7.937004035809492875e-01,7.937005230738605199e-01,1.259921244197993007e+00,1.259920663808566932e+00,9.999995453446837157e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.395284408366015735e-05,7.937004027871220613e-01,7.937004027872486267e-01,7.937005230738605199e-01,1.259921245457916061e+00,1.259920661288723043e+00,9.999995423446812470e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.405284408366017334e-05,7.937004019934204013e-01,7.937004019935479660e-01,7.937005230738605199e-01,1.259921246717838894e+00,1.259920658768878932e+00,9.999995393446790004e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.415284408366018932e-05,7.937004011997188524e-01,7.937004011998475272e-01,7.937005230738602979e-01,1.259921247977761949e+00,1.259920656249033932e+00,9.999995363446766428e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.425284408366020530e-05,7.937004004060175255e-01,7.937004004061468665e-01,7.937005230738602979e-01,1.259921249237683893e+00,1.259920653729188933e+00,9.999995333446741741e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.435284408366022129e-05,7.937003996123157545e-01,7.937003996124463168e-01,7.937005230738602979e-01,1.259921250497608058e+00,1.259920651209345044e+00,9.999995303446711503e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.445284408366023727e-05,7.937003988186140946e-01,7.937003988187458781e-01,7.937005230738602979e-01,1.259921251757530891e+00,1.259920648689498934e+00,9.999995273446685706e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.455284408366025325e-05,7.937003980249127677e-01,7.937003980250451063e-01,7.937005230738602979e-01,1.259921253017453946e+00,1.259920646169653935e+00,9.999995243446657689e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.465284408366026924e-05,7.937003972312116629e-01,7.937003972313446676e-01,7.937005230738604089e-01,1.259921254277375890e+00,1.259920643649810046e+00,9.999995213446625231e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.475284408366028522e-05,7.937003964375103360e-01,7.937003964376441179e-01,7.937005230738602979e-01,1.259921255537298945e+00,1.259920641129965935e+00,9.999995183446600544e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.485284408366030120e-05,7.937003956438086760e-01,7.937003956439433461e-01,7.937005230738602979e-01,1.259921256797222000e+00,1.259920638610120935e+00,9.999995153446578078e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.495284408366031719e-05,7.937003948501074602e-01,7.937003948502425743e-01,7.937005230738602979e-01,1.259921258057145055e+00,1.259920636090277046e+00,9.999995123446552281e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.505284408366033317e-05,7.937003940564056892e-01,7.937003940565419136e-01,7.937005230738602979e-01,1.259921259317068998e+00,1.259920633570432047e+00,9.999995093446534256e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.515284408366034915e-05,7.937003932627039182e-01,7.937003932628412528e-01,7.937005230738602979e-01,1.259921260576992053e+00,1.259920631050587048e+00,9.999995063446506238e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.525284408366036514e-05,7.937003924690023693e-01,7.937003924691409251e-01,7.937005230738601869e-01,1.259921261836915107e+00,1.259920628530742048e+00,9.999995033446483772e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.535284408366038112e-05,7.937003916753010424e-01,7.937003916754404864e-01,7.937005230738601869e-01,1.259921263096837052e+00,1.259920626010897049e+00,9.999995003446451314e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.545284408366039710e-05,7.937003908815992714e-01,7.937003908817399367e-01,7.937005230738602979e-01,1.259921264356760995e+00,1.259920623491052050e+00,9.999994973446421076e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.555284408366041309e-05,7.937003900878975005e-01,7.937003900880393870e-01,7.937005230738602979e-01,1.259921265616684050e+00,1.259920620971205940e+00,9.999994943446393059e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.565284408366042907e-05,7.937003892941957295e-01,7.937003892943388372e-01,7.937005230738598538e-01,1.259921266876607993e+00,1.259920618451360941e+00,9.999994913446356160e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.575284408366044505e-05,7.937003885004940695e-01,7.937003885006381765e-01,7.937005230738591877e-01,1.259921268136531047e+00,1.259920615931515053e+00,9.999994883446318150e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.585284408366046104e-05,7.937003877067924096e-01,7.937003877069372937e-01,7.937005230738589656e-01,1.259921269396454990e+00,1.259920613411670054e+00,9.999994853446285692e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.595284408366047702e-05,7.937003869130908607e-01,7.937003869132367440e-01,7.937005230738590766e-01,1.259921270656378045e+00,1.259920610891825055e+00,9.999994823446253234e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.605284408366049300e-05,7.937003861193893117e-01,7.937003861195360832e-01,7.937005230738590766e-01,1.259921271916301100e+00,1.259920608371980055e+00,9.999994793446222996e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.615284408366050898e-05,7.937003853256877628e-01,7.937003853258355335e-01,7.937005230738589656e-01,1.259921273176223933e+00,1.259920605852135056e+00,9.999994763446194979e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.625284408366052497e-05,7.937003845319859918e-01,7.937003845321350948e-01,7.937005230738589656e-01,1.259921274436146987e+00,1.259920603332290057e+00,9.999994733446169182e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.635284408366054095e-05,7.937003837382843319e-01,7.937003837384342120e-01,7.937005230738589656e-01,1.259921275696070930e+00,1.259920600812445057e+00,9.999994703446140054e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.645284408366055693e-05,7.937003829445831160e-01,7.937003829447335512e-01,7.937005230738590766e-01,1.259921276955993097e+00,1.259920598292600058e+00,9.999994673446106486e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.655284408366057292e-05,7.937003821508813450e-01,7.937003821510330015e-01,7.937005230738590766e-01,1.259921278215917040e+00,1.259920595772755059e+00,9.999994643446079579e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.665284408366058890e-05,7.937003813571797961e-01,7.937003813573325628e-01,7.937005230738590766e-01,1.259921279475840095e+00,1.259920593252910059e+00,9.999994613446044900e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.675284408366060488e-05,7.937003805634783582e-01,7.937003805636320131e-01,7.937005230738590766e-01,1.259921280735762927e+00,1.259920590733065060e+00,9.999994583446014662e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.685284408366062087e-05,7.937003797697768093e-01,7.937003797699314633e-01,7.937005230738590766e-01,1.259921281995685982e+00,1.259920588213220949e+00,9.999994553445986645e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.695284408366063685e-05,7.937003789760750383e-01,7.937003789762309136e-01,7.937005230738590766e-01,1.259921283255609037e+00,1.259920585693375950e+00,9.999994523445957517e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.705284408366065283e-05,7.937003781823733783e-01,7.937003781825301418e-01,7.937005230738590766e-01,1.259921284515532980e+00,1.259920583173530062e+00,9.999994493445932831e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.715284408366066882e-05,7.937003773886718294e-01,7.937003773888293701e-01,7.937005230738589656e-01,1.259921285775456035e+00,1.259920580653685063e+00,9.999994463445898152e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.725284408366068480e-05,7.937003765949705025e-01,7.937003765951289314e-01,7.937005230738589656e-01,1.259921287035379089e+00,1.259920578133840063e+00,9.999994433445872355e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.735284408366070078e-05,7.937003758012687316e-01,7.937003758014281596e-01,7.937005230738589656e-01,1.259921288295301922e+00,1.259920575613995952e+00,9.999994403445841007e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.745284408366071677e-05,7.937003750075672937e-01,7.937003750077277209e-01,7.937005230738590766e-01,1.259921289555224977e+00,1.259920573094150953e+00,9.999994373445817430e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.755284408366073275e-05,7.937003742138658557e-01,7.937003742140272822e-01,7.937005230738590766e-01,1.259921290815148032e+00,1.259920570574305954e+00,9.999994343445787193e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.765284408366074873e-05,7.937003734201640848e-01,7.937003734203265104e-01,7.937005230738590766e-01,1.259921292075071975e+00,1.259920568054462064e+00,9.999994313445766947e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.775284408366076472e-05,7.937003726264623138e-01,7.937003726266259607e-01,7.937005230738590766e-01,1.259921293334995029e+00,1.259920565534617065e+00,9.999994283445737819e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.785284408366078070e-05,7.937003718327605428e-01,7.937003718329252999e-01,7.937005230738589656e-01,1.259921294594918972e+00,1.259920563014770956e+00,9.999994253445704251e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.795284408366079668e-05,7.937003710390587718e-01,7.937003710392246392e-01,7.937005230738589656e-01,1.259921295854842027e+00,1.259920560494925956e+00,9.999994223445678454e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.800150000000000778e-05,7.937003706528757974e-01,7.937003706530419977e-01,7.937005230738587436e-01,1.259921296467870100e+00,1.259920559268870921e+00,9.999994208848885791e-01,8.999999999979076959e-01,0.000000000000000000e+00
8.800270282999675896e-05,7.937003706433291006e-01,7.937003728576420558e-01,7.937005230738589656e-01,1.259921296483023978e+00,1.259920559238562054e+00,9.999994208488039993e-01,1.621697998048619027e+00,0.000000000000000000e+00
8.800553962402346640e-05,7.937003706208134446e-01,7.937004083127644494e-01,7.937005230738587436e-01,1.259921296518764944e+00,1.259920559167079013e+00,9.999994207637000754e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.802784408365974141e-05,7.937003704437836094e-01,7.937005158477781208e-01,7.937005230738592987e-01,1.259921296799783041e+00,1.259920558605041929e+00,9.999994200945653278e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.812784408365975739e-05,7.937003696500831706e-01,7.937005229413892637e-01,7.937005230738597428e-01,1.259921298059704098e+00,1.259920556085200039e+00,9.999994170945621930e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.822784408365977338e-05,7.937003688563822879e-01,7.937005229956615171e-01,7.937005230738608530e-01,1.259921299319626931e+00,1.259920553565357038e+00,9.999994140945615007e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.832784408365978936e-05,7.937003680626815161e-01,7.937005229944777973e-01,7.937005230738612971e-01,1.259921300579547987e+00,1.259920551045514925e+00,9.999994110945609194e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.842784408365980534e-05,7.937003672689807443e-01,7.937005229944917861e-01,7.937005230738619632e-01,1.259921301839469931e+00,1.259920548525671924e+00,9.999994080945608932e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.852784408365982132e-05,7.937003664752799725e-01,7.937005229944917861e-01,7.937005230738619632e-01,1.259921303099392098e+00,1.259920546005830033e+00,9.999994050945613111e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.862784408365983731e-05,7.937003656815795338e-01,7.937005229944918971e-01,7.937005230738620742e-01,1.259921304359314043e+00,1.259920543485987032e+00,9.999994020945612849e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.872784408365985329e-05,7.937003648878789841e-01,7.937005229944925633e-01,7.937005230738628514e-01,1.259921305619235987e+00,1.259920540966146030e+00,9.999993990945615918e-01,3.000000000000000000e+00,0.000000000000000000e+00
8.880550000000000889e-05,7.937003642715231289e-01,7.937005229944927853e-01,7.937005230738627404e-01,1.259921306597640012e+00,1.259920539009339979e+00,9.999993967648844739e-01,2.700000000001375078e+00,0.000000000000000000e+00
8.880747798665366731e-05,7.937003642558234651e-01,7.937005229944928963e-01,7.937005230738627404e-01,1.259921306622562076e+00,1.259920538959498071e+00,9.999993967055453847e-01,1.513208007806325028e+00,0.000000000000000000e+00
8.881017987467447982e-05,7.937003642343790633e-01,7.937005229746890711e-01,7.937005230738631845e-01,1.259921306656601958e+00,1.259920538891414976e+00,9.999993966244892230e-01,0.000000000000000000e+00,0.000000000000000000e+00
