time,state,candidate,output,geometry,next,num,den,clock_a,clock_b,clip_ratio
3.724122200000000134e-04,3.174410019649060111e+00,3.174041348715309852e+00,5.040256236314050398e+00,5.038285268249819815e+00,3.174081250400670129e+00,2.999391011021289799e+00,2.999212733548500154e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000475531384080297e-01
3.729122200000000256e-04,3.174409969531620135e+00,3.174041293597900104e+00,5.040256315889389604e+00,5.038285109173989973e+00,3.174081250364619855e+00,2.999390963683069788e+00,2.999212638895710104e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000475657604380064e-01
3.734122199999999835e-04,3.174409919414169945e+00,3.174041238480489913e+00,5.040256395464740358e+00,5.038284950098169901e+00,3.174081250328570025e+00,2.999390916344840008e+00,2.999212544242920053e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000475783824679832e-01
3.739122199999999957e-04,3.174409869296729969e+00,3.174041183363080165e+00,5.040256475040079565e+00,5.038284791022359599e+00,3.174081250292520195e+00,2.999390869006609783e+00,2.999212449590140217e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000475910044979599e-01
3.744122200000000078e-04,3.174409819179279779e+00,3.174041128245669974e+00,5.040256554615440088e+00,5.038284631946540415e+00,3.174081250256469922e+00,2.999390821668390217e+00,2.999212354937359937e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476036265290469e-01
3.749122200000000200e-04,3.174409769061830033e+00,3.174041073128259782e+00,5.040256634190799723e+00,5.038284472870730113e+00,3.174081250220420092e+00,2.999390774330170206e+00,2.999212260284580100e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476162485600229e-01
3.754122199999999779e-04,3.174409718944390058e+00,3.174041018010850035e+00,5.040256713766149588e+00,5.038284313794910041e+00,3.174081250184369818e+00,2.999390726991950196e+00,2.999212165631799820e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476288705919981e-01
3.759122199999999901e-04,3.174409668826939868e+00,3.174040962893439843e+00,5.040256793341510111e+00,5.038284154719110397e+00,3.174081250148319988e+00,2.999390679653730185e+00,2.999212070979030198e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476414926239732e-01
3.764122200000000022e-04,3.174409618709499892e+00,3.174040907776030096e+00,5.040256872916880404e+00,5.038283995643300095e+00,3.174081250112270158e+00,2.999390632315510175e+00,2.999211976326260132e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476541146559484e-01
3.769122200000000144e-04,3.174409568592050146e+00,3.174040852658619905e+00,5.040256952492240039e+00,5.038283836567499563e+00,3.174081250076219884e+00,2.999390584977290164e+00,2.999211881673499835e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476667366890338e-01
3.774122200000000265e-04,3.174409518474599956e+00,3.174040797541210157e+00,5.040257032067610332e+00,5.038283677491699919e+00,3.174081250040159841e+00,2.999390537639079923e+00,2.999211787020730213e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476793587220081e-01
3.779122199999999845e-04,3.174409468357159980e+00,3.174040742423799966e+00,5.040257111642979737e+00,5.038283518415900275e+00,3.174081250004110011e+00,2.999390490300859913e+00,2.999211692367969917e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000476919807559817e-01
3.784122199999999966e-04,3.174409418239709790e+00,3.174040687306390218e+00,5.040257191218350030e+00,5.038283359340110401e+00,3.174081249968060181e+00,2.999390442962650116e+00,2.999211597715210065e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000477046027899553e-01
3.789122200000000088e-04,3.174409368122269814e+00,3.174040632188980027e+00,5.040257270793730093e+00,5.038283200264319639e+00,3.174081249932009907e+00,2.999390395624439876e+00,2.999211503062459983e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000477172248240398e-01
3.794122200000000209e-04,3.174409318004820069e+00,3.174040577071569835e+00,5.040257350369100386e+00,5.038283041188519995e+00,3.174081249895960077e+00,2.999390348286230079e+00,2.999211408409709900e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000477298468590126e-01
3.799061099999999987e-04,3.174409268499810199e+00,3.174040522627690208e+00,5.040257428972069853e+00,5.038282884056640043e+00,3.174081249860349896e+00,2.999390301526500213e+00,2.999211314913610149e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000477423146530320e-01
3.800043177083329790e-04,3.174409258655969790e+00,3.174040511801790032e+00,5.040257444601899728e+00,5.038282852811709844e+00,3.174081249853269782e+00,2.999390292228549804e+00,2.999211296322359832e+00,1.295312500001249978e+00,0.000000000000000000e+00,8.000477447938160180e-01
3.800081037801099782e-04,3.174409258276469803e+00,3.174039985764740113e+00,5.040257445204460396e+00,5.038282851607159607e+00,3.174081249853000219e+00,2.999390291870089875e+00,2.999211295605630045e+00,2.431134033052240184e+00,0.000000000000000000e+00,8.000477448893900112e-01
3.800153962402329937e-04,3.174409257545510066e+00,3.174038614566680128e+00,5.040257446365050242e+00,5.038282849287050169e+00,3.174081249852469977e+00,2.999390291179670154e+00,2.999211294225129887e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000477450734809759e-01
3.801938319172849757e-04,3.174409239660029858e+00,3.174007809488310183e+00,5.040257474763239820e+00,5.038282792517470021e+00,3.174081249839599828e+00,2.999390274286020119e+00,2.999211260446279947e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000477495779240167e-01
3.806938319172849879e-04,3.174409189542580112e+00,3.173945560895239826e+00,5.040257554338619883e+00,5.038282633441670377e+00,3.174081249803549998e+00,2.999390226947809879e+00,2.999211165793529865e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000477621999609879e-01
3.811938319172850000e-04,3.174409139425129922e+00,3.173907764489590111e+00,5.040257633914020374e+00,5.038282474365879615e+00,3.174081249767500168e+00,2.999390179609609852e+00,2.999211071140779783e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000477748219989582e-01
3.816938319172850122e-04,3.174409089307680176e+00,3.173884823729200111e+00,5.040257713489419977e+00,5.038282315290070201e+00,3.174081249731449894e+00,2.999390132271400056e+00,2.999210976488030145e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000477874440370396e-01
3.821938319172850243e-04,3.174409039190220216e+00,3.173870899730840023e+00,5.040257793064819580e+00,5.038282156214269669e+00,3.174081249695400064e+00,2.999390084933189815e+00,2.999210881835280063e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478000660760092e-01
3.826938319172849823e-04,3.174408989072759812e+00,3.173862448491640009e+00,5.040257872640239611e+00,5.038281997138470025e+00,3.174081249659349790e+00,2.999390037594980019e+00,2.999210787182529980e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478126881159779e-01
3.831938319172849944e-04,3.174408938955310067e+00,3.173857318964940166e+00,5.040257952215649873e+00,5.038281838062659723e+00,3.174081249623299961e+00,2.999389990256770222e+00,2.999210692529779898e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478253101569459e-01
3.836938319172850066e-04,3.174408888837850107e+00,3.173854205564559994e+00,5.040258031791069904e+00,5.038281678986860079e+00,3.174081249587239917e+00,2.999389942918570195e+00,2.999210597877029816e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478379321980249e-01
3.841938319172850187e-04,3.174408838720390147e+00,3.173852315859909901e+00,5.040258111366489935e+00,5.038281519911060435e+00,3.174081249551190087e+00,2.999389895580359955e+00,2.999210503224289948e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478505542389929e-01
3.846938319172849767e-04,3.174408788602939957e+00,3.173851168882139806e+00,5.040258190941909966e+00,5.038281360835259903e+00,3.174081249515139813e+00,2.999389848242159928e+00,2.999210408571550079e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478631762809600e-01
3.851938319172849888e-04,3.174408738485479997e+00,3.173850472705349812e+00,5.040258270517329997e+00,5.038281201759460259e+00,3.174081249479089983e+00,2.999389800903950132e+00,2.999210313918810211e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478757983230382e-01
3.856938319172850010e-04,3.174408688368020037e+00,3.173850050143970147e+00,5.040258350092759798e+00,5.038281042683659727e+00,3.174081249443040154e+00,2.999389753565750105e+00,2.999210219266069899e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000478884203660046e-01
3.861938319172850131e-04,3.174408638250560077e+00,3.173849793654520024e+00,5.040258429668189599e+00,5.038280883607869853e+00,3.174081249406989880e+00,2.999389706227559849e+00,2.999210124613339801e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479010424089710e-01
3.866938319172850253e-04,3.174408588133109888e+00,3.173849637963079839e+00,5.040258509243620288e+00,5.038280724532079979e+00,3.174081249370940050e+00,2.999389658889359822e+00,2.999210029960610147e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479136644520484e-01
3.871938319172849832e-04,3.174408538015649928e+00,3.173849543451389810e+00,5.040258588819050090e+00,5.038280565456299875e+00,3.174081249334890220e+00,2.999389611551159796e+00,2.999209935307880048e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479262864960139e-01
3.876938319172849954e-04,3.174408487898189968e+00,3.173849486072979786e+00,5.040258668394489661e+00,5.038280406380519771e+00,3.174081249298839946e+00,2.999389564212969983e+00,2.999209840655160164e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479389085399795e-01
3.881938319172850075e-04,3.174408437780740222e+00,3.173849451232760188e+00,5.040258747969930120e+00,5.038280247304729897e+00,3.174081249262790116e+00,2.999389516874769956e+00,2.999209746002439836e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479515305839451e-01
3.886938319172850197e-04,3.174408387663279818e+00,3.173849430072179789e+00,5.040258827545369691e+00,5.038280088228959563e+00,3.174081249226739843e+00,2.999389469536580144e+00,2.999209651349730166e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479641526290209e-01
3.891938319172849776e-04,3.174408337545819858e+00,3.173849417214519963e+00,5.040258907120819920e+00,5.038279929153180348e+00,3.174081249190690013e+00,2.999389422198389887e+00,2.999209556697009837e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479767746749848e-01
3.896938319172849898e-04,3.174408287428370112e+00,3.173849409396340082e+00,5.040258986696260379e+00,5.038279770077410014e+00,3.174081249154629969e+00,2.999389374860200075e+00,2.999209462044300167e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000479893967199496e-01
3.901938319172850020e-04,3.174408237310910152e+00,3.173849404636900129e+00,5.040259066271709720e+00,5.038279611001639680e+00,3.174081249118580139e+00,2.999389327522020032e+00,2.999209367391590053e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480020187670238e-01
3.906938319172850141e-04,3.174408187193450193e+00,3.173849401733969788e+00,5.040259145847169719e+00,5.038279451925870234e+00,3.174081249082529865e+00,2.999389280183830220e+00,2.999209272738890153e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480146408129878e-01
3.911938319172850263e-04,3.174408137076000003e+00,3.173849399957850093e+00,5.040259225422619949e+00,5.038279292850099900e+00,3.174081249046480036e+00,2.999389232845650177e+00,2.999209178086189809e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480272628599510e-01
3.916938319172849842e-04,3.174408086958540043e+00,3.173849398865660199e+00,5.040259304998079948e+00,5.038279133774340224e+00,3.174081249010430206e+00,2.999389185507459921e+00,2.999209083433489909e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480398849070252e-01
3.921938319172849964e-04,3.174408036841080083e+00,3.173849398188580029e+00,5.040259384573530177e+00,5.038278974698579660e+00,3.174081248974379932e+00,2.999389138169279878e+00,2.999208988780790008e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480525069549875e-01
3.926938319172850085e-04,3.174407986723629893e+00,3.173849397763460090e+00,5.040259464148990176e+00,5.038278815622819984e+00,3.174081248938330102e+00,2.999389090831099836e+00,2.999208894128099878e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480651290029499e-01
3.931938319172850207e-04,3.174407936606169933e+00,3.173849397491260049e+00,5.040259543724459945e+00,5.038278656547070078e+00,3.174081248902279828e+00,2.999389043492930007e+00,2.999208799475410192e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480777510510233e-01
3.936938319172849786e-04,3.174407886488709973e+00,3.173849397311879983e+00,5.040259623299919944e+00,5.038278497471320172e+00,3.174081248866229998e+00,2.999388996154749965e+00,2.999208704822729832e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000480903730999849e-01
3.941938319172849908e-04,3.174407836371259783e+00,3.173849397188829968e+00,5.040259702875389713e+00,5.038278338395580036e+00,3.174081248830180169e+00,2.999388948816580136e+00,2.999208610170049916e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481029951489464e-01
3.946938319172850029e-04,3.174407786253799824e+00,3.173849397099969938e+00,5.040259782450860371e+00,5.038278179319839900e+00,3.174081248794129895e+00,2.999388901478409863e+00,2.999208515517370000e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481156171980190e-01
3.951938319172850151e-04,3.174407736136350078e+00,3.173849397031879960e+00,5.040259862026330140e+00,5.038278020244089994e+00,3.174081248758080065e+00,2.999388854140229821e+00,2.999208420864690083e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481282392479798e-01
3.956938319172849730e-04,3.174407686018890118e+00,3.173849396976370141e+00,5.040259941601809679e+00,5.038277861168349858e+00,3.174081248722029791e+00,2.999388806802059992e+00,2.999208326212019937e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481408612980516e-01
3.961938319172849852e-04,3.174407635901430158e+00,3.173849396928519973e+00,5.040260021177290106e+00,5.038277702092609722e+00,3.174081248685970191e+00,2.999388759463899934e+00,2.999208231559349791e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481534833490116e-01
3.966938319172849973e-04,3.174407585783979968e+00,3.173849396885299878e+00,5.040260100752769645e+00,5.038277543016869586e+00,3.174081248649919917e+00,2.999388712125730105e+00,2.999208136906680089e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481661054009708e-01
3.971938319172850095e-04,3.174407535666520008e+00,3.173849396844900195e+00,5.040260180328250073e+00,5.038277383941130338e+00,3.174081248613870088e+00,2.999388664787559833e+00,2.999208042254009943e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481787274520418e-01
3.976938319172850216e-04,3.174407485549060048e+00,3.173849396806209811e+00,5.040260259903740270e+00,5.038277224865399972e+00,3.174081248577819814e+00,2.999388617449400218e+00,2.999207947601350011e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000481913495040009e-01
3.981938319172849796e-04,3.174407435431609859e+00,3.173849396768559927e+00,5.040260339479229579e+00,5.038277065789680265e+00,3.174081248541769984e+00,2.999388570111240160e+00,2.999207852948690078e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000482039715559601e-01
3.986938319172849917e-04,3.174407385314149899e+00,3.173849396731540207e+00,5.040260419054719776e+00,5.038276906713959669e+00,3.174081248505720154e+00,2.999388522773080101e+00,2.999207758296039916e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000482165936080303e-01
3.991938319172850039e-04,3.174407335196700153e+00,3.173849396694889968e+00,5.040260498630209973e+00,5.038276747638239961e+00,3.174081248469669880e+00,2.999388475434920043e+00,2.999207663643390198e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000482292156609887e-01
3.996938319172850160e-04,3.174407285079240193e+00,3.173849396658490196e+00,5.040260578205709940e+00,5.038276588562509595e+00,3.174081248433620051e+00,2.999388428096759984e+00,2.999207568990740036e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.000482418377149463e-01
4.000105000000000219e-04,3.174407253338050072e+00,3.173849396635509912e+00,5.040260628603750348e+00,5.038276487814109750e+00,3.174081248410789868e+00,2.999388398115789833e+00,2.999207509043789965e+00,2.850000000000690203e+00,0.000000000000000000e+00,8.000482498317179614e-01
4.000149999999999843e-04,3.174407252886989994e+00,3.173849396635179954e+00,5.040260629319919694e+00,5.038276486382430086e+00,3.174081248410459910e+00,2.999388397689750185e+00,2.999207508191919835e+00,1.499999999995689892e+00,0.000000000000000000e+00,8.000482499453159813e-01
4.000164824218750172e-04,3.174407252738399965e+00,3.173851525283580166e+00,5.040260629555859850e+00,5.038276485910800240e+00,3.174081248410359990e+00,2.999388397549399787e+00,2.999207507911290094e+00,1.055273437502100009e+00,0.000000000000000000e+00,8.000482499827380467e-01
4.000185527343750116e-04,3.174407252530889956e+00,3.173859230473909943e+00,5.040260629885350063e+00,5.038276485252120018e+00,3.174081248410209888e+00,2.999388397353389912e+00,2.999207507519369820e+00,4.341796874874889745e-01,0.000000000000000000e+00,8.000482500350010184e-01
4.000224843750000022e-04,3.174407252136799862e+00,3.173874351735220145e+00,5.040260630511060214e+00,5.038276484001260158e+00,3.174081248409930112e+00,2.999388396981149896e+00,2.999207506775090071e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482501342519592e-01
4.000669999999999899e-04,3.174407247674770005e+00,3.174045560770359931e+00,5.040260637595760151e+00,5.038276469838540272e+00,3.174081248406710021e+00,2.999388392766570099e+00,2.999207498348039902e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482512580100458e-01
4.000691400000000041e-04,3.174407247460270032e+00,3.174049309537299912e+00,5.040260637936340160e+00,5.038276469157690229e+00,3.174081248406559919e+00,2.999388392563960171e+00,2.999207497942919964e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482513120320549e-01
4.000778200000000150e-04,3.174407246590220222e+00,3.174049308580459972e+00,5.040260639317770242e+00,5.038276466396140130e+00,3.174081248405930200e+00,2.999388391742169979e+00,2.999207496299760134e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482515311490017e-01
4.003122199999990111e-04,3.174407223095160102e+00,3.174049282741420175e+00,5.040260676622789759e+00,5.038276391821449707e+00,3.174081248389029941e+00,2.999388369550049838e+00,2.999207451926590107e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482574483710474e-01
4.008122199999990232e-04,3.174407172977720126e+00,3.174049227624009983e+00,5.040260756198279957e+00,5.038276232745750427e+00,3.174081248352989881e+00,2.999388322211899993e+00,2.999207357273959929e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482700704250050e-01
4.013122199999989812e-04,3.174407122860269936e+00,3.174049172506599792e+00,5.040260835773760384e+00,5.038276073670069799e+00,3.174081248316940052e+00,2.999388274873759919e+00,2.999207262621339964e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482826924769642e-01
4.018122199999989933e-04,3.174407072742829961e+00,3.174049117389190044e+00,5.040260915349249693e+00,5.038275914594399829e+00,3.174081248280890222e+00,2.999388227535619844e+00,2.999207167968730214e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000482953145290343e-01
4.023122199999990055e-04,3.174407022625380215e+00,3.174049062271779853e+00,5.040260994924739890e+00,5.038275755518729859e+00,3.174081248244839948e+00,2.999388180197480214e+00,2.999207073316109806e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483079365819927e-01
4.028122199999990176e-04,3.174406972507939795e+00,3.174049007154370106e+00,5.040261074500230087e+00,5.038275596443059889e+00,3.174081248208790118e+00,2.999388132859340139e+00,2.999206978663509826e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483205586349511e-01
4.033122199999989756e-04,3.174406922390499819e+00,3.174048952036959914e+00,5.040261154075730055e+00,5.038275437367399689e+00,3.174081248172739844e+00,2.999388085521209835e+00,2.999206884010900076e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483331806880205e-01
4.038122199999989877e-04,3.174406872273050073e+00,3.174048896919550167e+00,5.040261233651230022e+00,5.038275278291729720e+00,3.174081248136679800e+00,2.999388038183070204e+00,2.999206789358300096e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483458027419781e-01
4.043122199999989999e-04,3.174406822155610097e+00,3.174048841802139975e+00,5.040261313226729989e+00,5.038275119216070408e+00,3.174081248100640185e+00,2.999387990844939900e+00,2.999206694705700116e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483584247960467e-01
4.048122199999990120e-04,3.174406772038159907e+00,3.174048786684729784e+00,5.040261392802229956e+00,5.038274960140419978e+00,3.174081248064580141e+00,2.999387943506810039e+00,2.999206600053100136e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000483710468510035e-01
4.050034791666669819e-04,3.174406752867319881e+00,3.174048765601309885e+00,5.040261423241320315e+00,5.038274899291059761e+00,3.174081248050789839e+00,2.999387925399100041e+00,2.999206563846750218e+00,0.000000000000000000e+00,1.043749999987299892e+00,8.000483758750179808e-01
4.050063050333659888e-04,3.174406550684230055e+00,3.174048765289799956e+00,5.040261423707139699e+00,5.038274898391829737e+00,3.174081246674230083e+00,2.999387925131539845e+00,2.999206563311759943e+00,0.000000000000000000e+00,1.891510009705650086e+00,8.000483759463590250e-01
4.050125182454420076e-04,3.174405407351120090e+00,3.174048764604890049e+00,5.040261427118689852e+00,5.038274896313019724e+00,3.174081199823230115e+00,2.999387924532749938e+00,2.999206562114479890e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000483761060179777e-01
4.051017360839680257e-04,3.174389393234040124e+00,3.174048754769979830e+00,5.040264701836130179e+00,5.038273216815600364e+00,3.174075170027550019e+00,2.999387674879979926e+00,2.999206062933740036e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000484426724649989e-01
4.055938319172849968e-04,3.174322459127489893e+00,3.174048700523880218e+00,5.040360013549729956e+00,5.038121235437250434e+00,3.174036910860860150e+00,2.999350343178550204e+00,2.999131418194500132e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000583968785189848e-01
4.060938319172850090e-04,3.174280945523280106e+00,3.174048645406470026e+00,5.040440184612579699e+00,5.037944816599259745e+00,3.174049692961979918e+00,2.999295761234340052e+00,2.999022281593770156e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000729516643450001e-01
4.065938319172850211e-04,3.174255726813070222e+00,3.174048590289059835e+00,5.040488483158649835e+00,5.037837466575459722e+00,3.174062224454210046e+00,2.999261377360269876e+00,2.998953531035509990e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000821209934729783e-01
4.070938319172849791e-04,3.174240398554240006e+00,3.174048535171639873e+00,5.040517832555649669e+00,5.037772345828759768e+00,3.174069649063739895e+00,2.999240576791910140e+00,2.998911940297820156e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000876681924750100e-01
4.075938319172849912e-04,3.174231073344389920e+00,3.174048480054230126e+00,5.040535681045800409e+00,5.037732748701039931e+00,3.174074152522329939e+00,2.999227930049800150e+00,2.998886653136210168e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000910409629310438e-01
4.080938319172850034e-04,3.174225391708489941e+00,3.174048424936819934e+00,5.040546548713709996e+00,5.037708646429649662e+00,3.174076886268339948e+00,2.999220233619679821e+00,2.998871264123720071e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000930935579899650e-01
4.085938319172850155e-04,3.174221921553990189e+00,3.174048369819399973e+00,5.040553179310879983e+00,5.037693948734100147e+00,3.174078545507740046e+00,2.999215541803530005e+00,2.998861882837049908e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000943448494549637e-01
4.090938319172849735e-04,3.174219793666739786e+00,3.174048314701989781e+00,5.040557238187060030e+00,5.037684959164029586e+00,3.174079552576550167e+00,2.999212673634950033e+00,2.998856147933810057e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000951097841060289e-01
4.095938319172849856e-04,3.174218480473820048e+00,3.174048259584580034e+00,5.040559736141870140e+00,5.037679434156410174e+00,3.174080163806249910e+00,2.999210912331899959e+00,2.998852626208260208e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000955795214359512e-01
4.100938319172849978e-04,3.174217661762789966e+00,3.174048204467169843e+00,5.040561286687400333e+00,5.037676011976020440e+00,3.174080534779259999e+00,2.999209822843520001e+00,2.998850447776169936e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000958700871779739e-01
4.105938319172850099e-04,3.174217143179479894e+00,3.174048149349760095e+00,5.040562262198450050e+00,5.037673866113880017e+00,3.174080759927320194e+00,2.999209141115029897e+00,2.998849084660020203e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000960519038710084e-01
4.110938319172850221e-04,3.174216806759849963e+00,3.174048094232349904e+00,5.040562888689810173e+00,5.037672494917740273e+00,3.174080896566270127e+00,2.999208706877780184e+00,2.998848216402600020e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000961677148450413e-01
4.115938319172849800e-04,3.174216580905190099e+00,3.174048039114940156e+00,5.040563303342209700e+00,5.037671593908029877e+00,3.174080979484250165e+00,2.999208422856200151e+00,2.998847648501440144e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000962434633690501e-01
4.120938319172849922e-04,3.174216422158349982e+00,3.174047983997529965e+00,5.040563589418090018e+00,5.037670978279749967e+00,3.174081029796059994e+00,2.999208230008580056e+00,2.998847262902609945e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000962948958240117e-01
4.125938319172850043e-04,3.174216304142869927e+00,3.174047928880120217e+00,5.040563797453930128e+00,5.037670535864809729e+00,3.174081060317420100e+00,2.999208092499329847e+00,2.998846987952870080e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000963315695439615e-01
4.130938319172850165e-04,3.174216210849449826e+00,3.174047873762710026e+00,5.040563958123070343e+00,5.037670198582389958e+00,3.174081078826899827e+00,2.999207988577929918e+00,2.998846780162010006e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000963592853910233e-01
4.135938319172849744e-04,3.174216132561180181e+00,3.174047818645299834e+00,5.040564090042789935e+00,5.037669925110550118e+00,3.174081090045710152e+00,2.999207905042789779e+00,2.998846613133490102e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000963815642230248e-01
4.140938319172849866e-04,3.174216063380340014e+00,3.174047763527890087e+00,5.040564204512950397e+00,5.037669690368789865e+00,3.174081096839429961e+00,2.999207833881170071e+00,2.998846470845839995e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964005430349912e-01
4.145938319172849987e-04,3.174215999727290072e+00,3.174047708410479895e+00,5.040564308392029957e+00,5.037669479134409656e+00,3.174081100947319989e+00,2.999207770229709968e+00,2.998846343574740114e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964175188890470e-01
4.150938319172850109e-04,3.174215939429359867e+00,3.174047653293070148e+00,5.040564405842809848e+00,5.037669282167920315e+00,3.174081103425030026e+00,2.999207711136580023e+00,2.998846225418009936e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964332790390099e-01
4.155938319172850230e-04,3.174215881167830045e+00,3.174047598175659957e+00,5.040564499391919639e+00,5.037669093861389946e+00,3.174081104913299978e+00,2.999207654810129853e+00,2.998846112793279950e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964483013129902e-01
4.160938319172849810e-04,3.174215824142299969e+00,3.174047543058250209e+00,5.040564590572880199e+00,5.037668910811049727e+00,3.174081105801029867e+00,2.999207600162939968e+00,2.998846003526220105e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964628757309960e-01
4.165938319172849931e-04,3.174215767866960025e+00,3.174047487940829804e+00,5.040564680316490076e+00,5.037668730950979779e+00,3.174081106324250001e+00,2.999207546534980118e+00,2.998845896297119840e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964771783209972e-01
4.170938319172850053e-04,3.174215712046959847e+00,3.174047432823420056e+00,5.040564769187700023e+00,5.037668553027259577e+00,3.174081106626230220e+00,2.999207493525649859e+00,2.998845790304950132e+00,0.000000000000000000e+00,3.000000000000000000e+00,8.000964913159229752e-01
