time,state,candidate,output,geometry,next,num,den,clock_a,clock_b,clip_ratio
3.496122199999990255e-04,5.041690958208620010e+00,5.041341700407669713e+00,5.041336416901260442e+00,5.041336416901260442e+00,5.041397792614329632e+00,6.001843439622669862e+00,6.002767895844160151e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402450226400679512e-01
3.501122199999989835e-04,5.041690897904450352e+00,5.041341645103529778e+00,5.041336356603720148e+00,5.041336356603720148e+00,5.041397792621610030e+00,6.001843367824490016e+00,6.002767752224840159e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402450125895729593e-01
3.506122199999989956e-04,5.041690837600270036e+00,5.041341589799389844e+00,5.041336296306179854e+00,5.041336296306179854e+00,5.041397792628900199e+00,6.001843296026319940e+00,6.002767608605510397e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402450025390789667e-01
3.511122199999990078e-04,5.041690777296100379e+00,5.041341534495240140e+00,5.041336236008639560e+00,5.041336236008639560e+00,5.041397792636190367e+00,6.001843224228149865e+00,6.002767464986190404e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449924885849741e-01
3.516122199999999957e-04,5.041690716991929833e+00,5.041341479191100206e+00,5.041336175711100154e+00,5.041336175711100154e+00,5.041397792643469877e+00,6.001843152429979789e+00,6.002767321366880182e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449824380909815e-01
3.521122200000000079e-04,5.041690656687760175e+00,5.041341423886960271e+00,5.041336115413559860e+00,5.041336115413559860e+00,5.041397792650750276e+00,6.001843080631820371e+00,6.002767177747569960e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449723875969889e-01
3.526122200000000200e-04,5.041690596383589629e+00,5.041341368582820337e+00,5.041336055116019566e+00,5.041336055116019566e+00,5.041397792658039556e+00,6.001843008833650295e+00,6.002767034128270396e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449623371019971e-01
3.531122199999999780e-04,5.041690536079419971e+00,5.041341313278680403e+00,5.041335994818489930e+00,5.041335994818489930e+00,5.041397792665319955e+00,6.001842937035489989e+00,6.002766890508969944e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449522866080045e-01
3.536122199999999901e-04,5.041690475775250313e+00,5.041341257974539580e+00,5.041335934520949635e+00,5.041335934520949635e+00,5.041397792672610123e+00,6.001842865237329683e+00,6.002766746889670380e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449422361140119e-01
3.541122200000000023e-04,5.041690415471079767e+00,5.041341202670389876e+00,5.041335874223410229e+00,5.041335874223410229e+00,5.041397792679889633e+00,6.001842793439170265e+00,6.002766603270379697e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449321856200193e-01
3.546122200000000144e-04,5.041690355166910109e+00,5.041341147366259712e+00,5.041335813925869935e+00,5.041335813925869935e+00,5.041397792687179802e+00,6.001842721641019729e+00,6.002766459651089903e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449221351260267e-01
3.551122200000000266e-04,5.041690294862739563e+00,5.041341092062110008e+00,5.041335753628329641e+00,5.041335753628329641e+00,5.041397792694460200e+00,6.001842649842860311e+00,6.002766316031800109e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449120846320341e-01
3.556122199999999845e-04,5.041690234558569905e+00,5.041341036757970073e+00,5.041335693330800005e+00,5.041335693330800005e+00,5.041397792701750369e+00,6.001842578044709775e+00,6.002766172412520085e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402449020341380415e-01
3.561122199999999967e-04,5.041690174254400247e+00,5.041340981453830139e+00,5.041335633033259711e+00,5.041335633033259711e+00,5.041397792709029879e+00,6.001842506246560127e+00,6.002766028793240061e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448919836440488e-01
3.566122200000000088e-04,5.041690113950229701e+00,5.041340926149690205e+00,5.041335572735720305e+00,5.041335572735720305e+00,5.041397792716320048e+00,6.001842434448409591e+00,6.002765885173969806e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448819331499452e-01
3.571122200000000210e-04,5.041690053646050274e+00,5.041340870845550270e+00,5.041335512438180011e+00,5.041335512438180011e+00,5.041397792723599558e+00,6.001842362650259943e+00,6.002765741554689782e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448718826549534e-01
3.576122199999999789e-04,5.041689993341879727e+00,5.041340815541410336e+00,5.041335452140639717e+00,5.041335452140639717e+00,5.041397792730879956e+00,6.001842290852110295e+00,6.002765597935409758e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448618321609608e-01
3.581122199999999911e-04,5.041689933037710070e+00,5.041340760237270402e+00,5.041335391843100311e+00,5.041335391843100311e+00,5.041397792738170125e+00,6.001842219053959759e+00,6.002765454316140392e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448517816659690e-01
3.586122200000000032e-04,5.041689872733540412e+00,5.041340704933129580e+00,5.041335331545560017e+00,5.041335331545560017e+00,5.041397792745449635e+00,6.001842147255819881e+00,6.002765310696879908e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448417311729756e-01
3.591122200000000154e-04,5.041689812429369866e+00,5.041340649628979875e+00,5.041335271248030381e+00,5.041335271248030381e+00,5.041397792752739804e+00,6.001842075457680004e+00,6.002765167077620312e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448316806789830e-01
3.596122199999999733e-04,5.041689752125190438e+00,5.041340594324839941e+00,5.041335210950490087e+00,5.041335210950490087e+00,5.041397792760020202e+00,6.001842003659540126e+00,6.002765023458369598e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448216301839912e-01
3.601122199999999855e-04,5.041689691821019892e+00,5.041340539020700007e+00,5.041335150652949793e+00,5.041335150652949793e+00,5.041397792767310371e+00,6.001841931861400248e+00,6.002764879839110002e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448115796899986e-01
3.606122199999999976e-04,5.041689631516850234e+00,5.041340483716560072e+00,5.041335090355410387e+00,5.041335090355410387e+00,5.041397792774589881e+00,6.001841860063270140e+00,6.002764736219860175e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402448015291960060e-01
3.611122200000000098e-04,5.041689571212679688e+00,5.041340428412420138e+00,5.041335030057879862e+00,5.041335030057879862e+00,5.041397792781880050e+00,6.001841788265130262e+00,6.002764592600620119e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447914787020133e-01
3.616122200000000220e-04,5.041689510908510030e+00,5.041340373108280204e+00,5.041334969760339568e+00,5.041334969760339568e+00,5.041397792789159560e+00,6.001841716467000154e+00,6.002764448981380063e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447814282080207e-01
3.621122199999999799e-04,5.041689450604340372e+00,5.041340317804140270e+00,5.041334909462800162e+00,5.041334909462800162e+00,5.041397792796449728e+00,6.001841644668870046e+00,6.002764305362140007e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447713777140281e-01
3.626122199999999920e-04,5.041689390300169826e+00,5.041340262500000335e+00,5.041334849165259868e+00,5.041334849165259868e+00,5.041397792803730127e+00,6.001841572870739938e+00,6.002764161742899951e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447613272200355e-01
3.631122200000000042e-04,5.041689329996000168e+00,5.041340207195860401e+00,5.041334788867719574e+00,5.041334788867719574e+00,5.041397792811009637e+00,6.001841501072609830e+00,6.002764018123669665e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447512767260429e-01
3.636122200000000164e-04,5.041689269691829622e+00,5.041340151891719579e+00,5.041334728570189938e+00,5.041334728570189938e+00,5.041397792818299806e+00,6.001841429274490380e+00,6.002763874504440267e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447412262320503e-01
3.641122199999999743e-04,5.041689209387659965e+00,5.041340096587569874e+00,5.041334668272649644e+00,5.041334668272649644e+00,5.041397792825580204e+00,6.001841357476360272e+00,6.002763730885219751e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447311757369475e-01
3.646122199999999865e-04,5.041689149083479649e+00,5.041340041283429940e+00,5.041334607975099580e+00,5.041334607975099580e+00,5.041397792832870373e+00,6.001841285678239934e+00,6.002763587265990353e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447211252429549e-01
3.651122199999999986e-04,5.041689088779309991e+00,5.041339985979290006e+00,5.041334547677569944e+00,5.041334547677569944e+00,5.041397792840149883e+00,6.001841213880119597e+00,6.002763443646760066e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447110747479631e-01
3.656122200000000108e-04,5.041689028475140333e+00,5.041339930675150072e+00,5.041334487380029650e+00,5.041334487380029650e+00,5.041397792847440051e+00,6.001841142082000147e+00,6.002763300027550208e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402447010242539704e-01
3.661122200000000229e-04,5.041688968170969787e+00,5.041339875371010137e+00,5.041334427082490244e+00,5.041334427082490244e+00,5.041397792854719562e+00,6.001841070283879809e+00,6.002763156408340350e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446909737599778e-01
3.666122199999999809e-04,5.041688907866800129e+00,5.041339820066870203e+00,5.041334366784949950e+00,5.041334366784949950e+00,5.041397792862009730e+00,6.001840998485770129e+00,6.002763012789129604e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446809232659852e-01
3.671122199999999930e-04,5.041688847562629583e+00,5.041339764762730269e+00,5.041334306487409656e+00,5.041334306487409656e+00,5.041397792869290129e+00,6.001840926687649791e+00,6.002762869169930404e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446708727719926e-01
3.676122200000000052e-04,5.041688787258459925e+00,5.041339709458590335e+00,5.041334246189880020e+00,5.041334246189880020e+00,5.041397792876580297e+00,6.001840854889540111e+00,6.002762725550719658e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446608222780000e-01
3.681122200000000173e-04,5.041688726954290267e+00,5.041339654154450400e+00,5.041334185892339725e+00,5.041334185892339725e+00,5.041397792883859807e+00,6.001840783091430431e+00,6.002762581931530228e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446507717840074e-01
3.686122199999999753e-04,5.041688666650119721e+00,5.041339598850309578e+00,5.041334125594800319e+00,5.041334125594800319e+00,5.041397792891149976e+00,6.001840711293319863e+00,6.002762438312330140e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446407212900148e-01
3.691122199999999874e-04,5.041688606345950063e+00,5.041339543546159874e+00,5.041334065297260025e+00,5.041334065297260025e+00,5.041397792898430374e+00,6.001840639495219953e+00,6.002762294693139822e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446306707960222e-01
3.696122199999999996e-04,5.041688546041780405e+00,5.041339488242019939e+00,5.041334004999730389e+00,5.041334004999730389e+00,5.041397792905719655e+00,6.001840567697110274e+00,6.002762151073960162e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446206203020296e-01
3.701122200000000117e-04,5.041688485737609859e+00,5.041339432937880005e+00,5.041333944702190095e+00,5.041333944702190095e+00,5.041397792913000053e+00,6.001840495899010364e+00,6.002762007454769844e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446105698070378e-01
3.706122200000000239e-04,5.041688425433440202e+00,5.041339377633740071e+00,5.041333884404649801e+00,5.041333884404649801e+00,5.041397792920279564e+00,6.001840424100909566e+00,6.002761863835590184e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402446005193130452e-01
3.711122199999999818e-04,5.041688365129259886e+00,5.041339322329600137e+00,5.041333824107110395e+00,5.041333824107110395e+00,5.041397792927569732e+00,6.001840352302809656e+00,6.002761720216420294e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445904688190526e-01
3.716122199999999940e-04,5.041688304825090228e+00,5.041339267025460202e+00,5.041333763809570101e+00,5.041333763809570101e+00,5.041397792934850131e+00,6.001840280504709746e+00,6.002761576597239745e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445804183239497e-01
3.721122200000000061e-04,5.041688244520919682e+00,5.041339211721309610e+00,5.041333703512029807e+00,5.041333703512029807e+00,5.041397792942140299e+00,6.001840208706609836e+00,6.002761432978060085e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445703678299571e-01
3.726122200000000183e-04,5.041688184216750024e+00,5.041339156417169676e+00,5.041333643214490401e+00,5.041333643214490401e+00,5.041397792949419809e+00,6.001840136908509926e+00,6.002761289358890195e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445603173359645e-01
3.731122199999999762e-04,5.041688123912580366e+00,5.041339101113040400e+00,5.041333582916959877e+00,5.041333582916959877e+00,5.041397792956709978e+00,6.001840065110419786e+00,6.002761145739730075e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445502668419719e-01
3.736122199999999884e-04,5.041688063608409820e+00,5.041339045808889807e+00,5.041333522619419583e+00,5.041333522619419583e+00,5.041397792963990376e+00,6.001839993312329646e+00,6.002761002120569955e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445402163479793e-01
3.741122200000000005e-04,5.041688003304230392e+00,5.041338990504749873e+00,5.041333462321880177e+00,5.041333462321880177e+00,5.041397792971279657e+00,6.001839921514240395e+00,6.002760858501409835e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445301658539867e-01
3.746122200000000127e-04,5.041687943000059846e+00,5.041338935200609939e+00,5.041333402024339883e+00,5.041333402024339883e+00,5.041397792978560055e+00,6.001839849716150255e+00,6.002760714882260373e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445201153599941e-01
3.751122200000000248e-04,5.041687882695890188e+00,5.041338879896470004e+00,5.041333341726810247e+00,5.041333341726810247e+00,5.041397792985839565e+00,6.001839777918060115e+00,6.002760571263110023e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445100648650023e-01
3.756122199999999828e-04,5.041687822391719642e+00,5.041338824592330070e+00,5.041333281429269952e+00,5.041333281429269952e+00,5.041397792993129734e+00,6.001839706119979745e+00,6.002760427643959673e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402445000143710097e-01
3.761122199999999949e-04,5.041687762087549984e+00,5.041338769288190136e+00,5.041333221131729658e+00,5.041333221131729658e+00,5.041397793000419902e+00,6.001839634321900263e+00,6.002760284024819981e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444899638770170e-01
3.766122200000000071e-04,5.041687701783380327e+00,5.041338713984050202e+00,5.041333160834190252e+00,5.041333160834190252e+00,5.041397793007700301e+00,6.001839562523819893e+00,6.002760140405690059e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444799133830244e-01
3.771122200000000192e-04,5.041687641479209780e+00,5.041338658679910267e+00,5.041333100536649958e+00,5.041333100536649958e+00,5.041397793014989581e+00,6.001839490725740411e+00,6.002759996786550367e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444698628890318e-01
3.776122199999999772e-04,5.041687581175040123e+00,5.041338603375770333e+00,5.041333040239120322e+00,5.041333040239120322e+00,5.041397793022269980e+00,6.001839418927660041e+00,6.002759853167419557e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444598123950392e-01
3.781122199999999893e-04,5.041687520870869577e+00,5.041338548071630399e+00,5.041332979941580028e+00,5.041332979941580028e+00,5.041397793029550378e+00,6.001839347129590330e+00,6.002759709548289635e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444497619010466e-01
3.786122200000000015e-04,5.041687460566690149e+00,5.041338492767489576e+00,5.041332919644029964e+00,5.041332919644029964e+00,5.041397793036839658e+00,6.001839275331509960e+00,6.002759565929159713e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444397114060548e-01
3.791122200000000136e-04,5.041687400262519603e+00,5.041338437463349642e+00,5.041332859346489670e+00,5.041332859346489670e+00,5.041397793044120057e+00,6.001839203533429590e+00,6.002759422310029791e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444296609119512e-01
3.796122200000000258e-04,5.041687339958349945e+00,5.041338382159209708e+00,5.041332799048960034e+00,5.041332799048960034e+00,5.041397793051410225e+00,6.001839131735359878e+00,6.002759278690909639e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.402444196104179586e-01
3.800009999999999825e-04,5.041687293068240372e+00,5.041338339156919979e+00,5.041332752164000119e+00,5.041332752164000119e+00,5.041397793057069698e+00,6.001839075908049992e+00,6.002759167018430375e+00,3.000000000047239879e-01,0.000000000000000000e+00,8.402444117955549796e-01
3.800049559733070011e-04,5.041687292591119807e+00,5.041338338719359768e+00,5.041332751686930180e+00,5.041332751686930180e+00,5.041397793057130094e+00,6.001839075339989726e+00,6.002759165882119774e+00,1.486791992207910029e+00,0.000000000000000000e+00,8.402444117160360326e-01
3.800103597493489785e-04,5.041687291939379811e+00,5.041337392368319570e+00,5.041332751035260351e+00,5.041332751035260351e+00,5.041397793057210031e+00,6.001839074564039755e+00,6.002759164329949826e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402444116074140323e-01
3.800326642089800087e-04,5.041687289249289883e+00,5.041333219291329826e+00,5.041332748345459969e+00,5.041332748345459969e+00,5.041397793057550203e+00,6.001839071361199984e+00,6.002759157923249766e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402444111590730014e-01
3.803938319172849806e-04,5.041687245689449703e+00,5.041276987969859569e+00,5.041332704790420394e+00,5.041332704790420394e+00,5.041397793062800226e+00,6.001839019498920180e+00,6.002759054182099874e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402444038992480380e-01
3.808938319172849927e-04,5.041687185385270276e+00,5.041226003574520220e+00,5.041332644492880100e+00,5.041332644492880100e+00,5.041397793070079736e+00,6.001838947700860238e+00,6.002758910563000150e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443938487530462e-01
3.813938319172850049e-04,5.041687125081089960e+00,5.041195056686410325e+00,5.041332584195330035e+00,5.041332584195330035e+00,5.041397793077360134e+00,6.001838875902779868e+00,6.002758766943879998e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443837982570551e-01
3.818938319172850170e-04,5.041687064776909644e+00,5.041176273346599679e+00,5.041332523897779971e+00,5.041332523897779971e+00,5.041397793084639645e+00,6.001838804104710157e+00,6.002758623324750076e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443737477609531e-01
3.823938319172849750e-04,5.041687004472719558e+00,5.041164872728190360e+00,5.041332463600229907e+00,5.041332463600229907e+00,5.041397793091929813e+00,6.001838732306629787e+00,6.002758479705610384e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443636972649621e-01
3.828938319172849871e-04,5.041686944168540130e+00,5.041157953081309984e+00,5.041332403302679843e+00,5.041332403302679843e+00,5.041397793099210212e+00,6.001838660508550305e+00,6.002758336086490232e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443536467679719e-01
3.833938319172849993e-04,5.041686883864350044e+00,5.041153753177559871e+00,5.041332343005129779e+00,5.041332343005129779e+00,5.041397793106500380e+00,6.001838588710479705e+00,6.002758192467370080e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443435962719809e-01
3.838938319172850114e-04,5.041686823560169728e+00,5.041151204032489730e+00,5.041332282707579715e+00,5.041332282707579715e+00,5.041397793113779890e+00,6.001838516912409993e+00,6.002758048848240158e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443335457759899e-01
3.843938319172850236e-04,5.041686763255990300e+00,5.041149656821829694e+00,5.041332222410029651e+00,5.041332222410029651e+00,5.041397793121060289e+00,6.001838445114340281e+00,6.002757905229129776e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443234952789997e-01
3.848938319172849815e-04,5.041686702951800214e+00,5.041148717739149632e+00,5.041332162112479587e+00,5.041332162112479587e+00,5.041397793128349569e+00,6.001838373316269681e+00,6.002757761610009624e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443134447830086e-01
3.853938319172849937e-04,5.041686642647619898e+00,5.041148147762130272e+00,5.041332101814919753e+00,5.041332101814919753e+00,5.041397793135639738e+00,6.001838301518209740e+00,6.002757617990900130e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402443033942870176e-01
3.858938319172850059e-04,5.041686582343439582e+00,5.041147801815220042e+00,5.041332041517369689e+00,5.041332041517369689e+00,5.041397793142920136e+00,6.001838229720140028e+00,6.002757474371800406e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442933437900274e-01
3.863938319172850180e-04,5.041686522039250384e+00,5.041147591844260312e+00,5.041331981219819625e+00,5.041331981219819625e+00,5.041397793150210305e+00,6.001838157922080086e+00,6.002757330752690024e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442832932940364e-01
3.868938319172849759e-04,5.041686461735070068e+00,5.041147464404430067e+00,5.041331920922269560e+00,5.041331920922269560e+00,5.041397793157489815e+00,6.001838086124020144e+00,6.002757187133590300e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442732427980454e-01
3.873938319172849881e-04,5.041686401430879982e+00,5.041147387057190343e+00,5.041331860624720385e+00,5.041331860624720385e+00,5.041397793164779983e+00,6.001838014325960202e+00,6.002757043514500346e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442631923020544e-01
3.878938319172850003e-04,5.041686341126699666e+00,5.041147340113849573e+00,5.041331800327170320e+00,5.041331800327170320e+00,5.041397793172060382e+00,6.001837942527900260e+00,6.002756899895410392e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442531418049532e-01
3.883938319172850124e-04,5.041686280822520239e+00,5.041147311624269989e+00,5.041331740029620256e+00,5.041331740029620256e+00,5.041397793179339892e+00,6.001837870729840319e+00,6.002756756276309780e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442430913089622e-01
3.888938319172850246e-04,5.041686220518330153e+00,5.041147294335270423e+00,5.041331679732070192e+00,5.041331679732070192e+00,5.041397793186630061e+00,6.001837798931790147e+00,6.002756612657229596e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442330408129711e-01
3.893938319172849825e-04,5.041686160214149837e+00,5.041147283844500393e+00,5.041331619434510358e+00,5.041331619434510358e+00,5.041397793193909571e+00,6.001837727133739975e+00,6.002756469038150300e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442229903169801e-01
3.898938319172849947e-04,5.041686099909959751e+00,5.041147277479960387e+00,5.041331559136960294e+00,5.041331559136960294e+00,5.041397793201199740e+00,6.001837655335680033e+00,6.002756325419070116e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442129398199899e-01
3.903938319172850068e-04,5.041686039605780323e+00,5.041147273619840163e+00,5.041331498839410230e+00,5.041331498839410230e+00,5.041397793208480138e+00,6.001837583537639631e+00,6.002756181799989932e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402442028893239989e-01
3.908938319172850190e-04,5.041685979301600007e+00,5.041147271279779574e+00,5.041331438541860166e+00,5.041331438541860166e+00,5.041397793215759648e+00,6.001837511739590347e+00,6.002756038180920406e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441928388270087e-01
3.913938319172849769e-04,5.041685918997409921e+00,5.041147269862349845e+00,5.041331378244310102e+00,5.041331378244310102e+00,5.041397793223049817e+00,6.001837439941540175e+00,6.002755894561849992e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441827883310177e-01
3.918938319172849891e-04,5.041685858693229605e+00,5.041147269004889964e+00,5.041331317946760038e+00,5.041331317946760038e+00,5.041397793230339985e+00,6.001837368143499774e+00,6.002755750942779578e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441727378350267e-01
3.923938319172850012e-04,5.041685798389040407e+00,5.041147268487310207e+00,5.041331257649209974e+00,5.041331257649209974e+00,5.041397793237620384e+00,6.001837296345460260e+00,6.002755607323719822e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441626873390357e-01
3.928938319172850134e-04,5.041685738084860091e+00,5.041147268176030316e+00,5.041331197351659910e+00,5.041331197351659910e+00,5.041397793244899894e+00,6.001837224547419858e+00,6.002755463704660066e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441526368420455e-01
3.933938319172850255e-04,5.041685677780679775e+00,5.041147267989959602e+00,5.041331137054109846e+00,5.041331137054109846e+00,5.041397793252190063e+00,6.001837152749380344e+00,6.002755320085610080e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441425863460545e-01
3.938938319172849835e-04,5.041685617476489689e+00,5.041147267879879657e+00,5.041331076756559781e+00,5.041331076756559781e+00,5.041397793259469573e+00,6.001837080951339942e+00,6.002755176466560094e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441325358499524e-01
3.943938319172849956e-04,5.041685557172310261e+00,5.041147267815939692e+00,5.041331016458999947e+00,5.041331016458999947e+00,5.041397793266759741e+00,6.001837009153300428e+00,6.002755032847510108e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441224853539614e-01
3.948938319172850078e-04,5.041685496868129945e+00,5.041147267779989782e+00,5.041330956161449883e+00,5.041330956161449883e+00,5.041397793274040140e+00,6.001836937355269797e+00,6.002754889228460122e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441124348569712e-01
3.953938319172850199e-04,5.041685436563939859e+00,5.041147267761029838e+00,5.041330895863899819e+00,5.041330895863899819e+00,5.041397793281330308e+00,6.001836865557240053e+00,6.002754745609419906e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402441023843609802e-01
3.958938319172849779e-04,5.041685376259760432e+00,5.041147267752389638e+00,5.041330835566349755e+00,5.041330835566349755e+00,5.041397793288609819e+00,6.001836793759210309e+00,6.002754601990379690e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440923338639900e-01
3.963938319172849900e-04,5.041685315955570346e+00,5.041147267750010208e+00,5.041330775268799691e+00,5.041330775268799691e+00,5.041397793295899987e+00,6.001836721961179677e+00,6.002754458371350132e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440822833679990e-01
3.968938319172850022e-04,5.041685255651390030e+00,5.041147267751430405e+00,5.041330714971249627e+00,5.041330714971249627e+00,5.041397793303180386e+00,6.001836650163149933e+00,6.002754314752319686e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440722328720080e-01
3.973938319172850143e-04,5.041685195347209714e+00,5.041147267755150096e+00,5.041330654673699563e+00,5.041330654673699563e+00,5.041397793310469666e+00,6.001836578365129959e+00,6.002754171133290129e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440621823760170e-01
3.978938319172850265e-04,5.041685135043019628e+00,5.041147267760269557e+00,5.041330594376150387e+00,5.041330594376150387e+00,5.041397793317750065e+00,6.001836506567100216e+00,6.002754027514270341e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440521318790267e-01
3.983938319172849844e-04,5.041685074738840200e+00,5.041147267766239892e+00,5.041330534078600323e+00,5.041330534078600323e+00,5.041397793325029575e+00,6.001836434769080242e+00,6.002753883895249665e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440420813830357e-01
3.988938319172849966e-04,5.041685014434650114e+00,5.041147267772729812e+00,5.041330473781039601e+00,5.041330473781039601e+00,5.041397793332319743e+00,6.001836362971060268e+00,6.002753740276229877e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440320308870447e-01
3.993938319172850087e-04,5.041684954130469798e+00,5.041147267779529706e+00,5.041330413483490425e+00,5.041330413483490425e+00,5.041397793339609912e+00,6.001836291173040294e+00,6.002753596657210089e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440219803910537e-01
3.998938319172850209e-04,5.041684893826290370e+00,5.041147267786519670e+00,5.041330353185940361e+00,5.041330353185940361e+00,5.041397793346890310e+00,6.001836219375030090e+00,6.002753453038200071e+00,3.000000000000000000e+00,0.000000000000000000e+00,8.402440119298939525e-01
